time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/22:08:09.474868,89,1666328889,474606803,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.494814,90,1666328889,494604563,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.514958,91,1666328889,514619272,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.534878,92,1666328889,534617517,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.554907,93,1666328889,554599161,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.574851,94,1666328889,574606739,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.595078,95,1666328889,594610461,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.614905,96,1666328889,614638970,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.634781,97,1666328889,634607028,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.655033,98,1666328889,654613469,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.674769,99,1666328889,674597254,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.694934,100,1666328889,694617011,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.718431,101,1666328889,714806322,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.734774,102,1666328889,734600490,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.756009,103,1666328889,755736725,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.775757,104,1666328889,775342936,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.794886,105,1666328889,794601468,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.814863,106,1666328889,814604065,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.834831,107,1666328889,834602235,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.854807,108,1666328889,854604468,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.874838,109,1666328889,874610151,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.895108,110,1666328889,894632666,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.914848,111,1666328889,914610291,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.934958,112,1666328889,934628684,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.954822,113,1666328889,954606364,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.974994,114,1666328889,974609890,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.994878,115,1666328889,994613966,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.015020,116,1666328890,14766697,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.037583,117,1666328890,37011311,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.054972,118,1666328890,54632373,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.077218,119,1666328890,74613082,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.097640,120,1666328890,94691682,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.114864,121,1666328890,114614516,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.135036,122,1666328890,134625165,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.154917,123,1666328890,154610204,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.174904,124,1666328890,174612616,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.194993,125,1666328890,194641442,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.214805,126,1666328890,214602513,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.234764,127,1666328890,234559748,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.256895,128,1666328890,255993540,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.274806,129,1666328890,274602504,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.294908,130,1666328890,294609543,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.314819,131,1666328890,314608107,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.336525,132,1666328890,334609163,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.355142,133,1666328890,354623661,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.374932,134,1666328890,374617213,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.394856,135,1666328890,394603124,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.414817,136,1666328890,414557040,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.436073,137,1666328890,435808586,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.454848,138,1666328890,454572074,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.474827,139,1666328890,474613661,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.494873,140,1666328890,494603246,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.515095,141,1666328890,514615024,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.534844,142,1666328890,534607795,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.554836,143,1666328890,554604578,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.576017,144,1666328890,574611918,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.594916,145,1666328890,594602210,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.616041,146,1666328890,615729635,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.634880,147,1666328890,634612840,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.654884,148,1666328890,654663007,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.675026,149,1666328890,674627080,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.694854,150,1666328890,694600339,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.714838,151,1666328890,714604831,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.737464,152,1666328890,735445699,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.754881,153,1666328890,754612420,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.774805,154,1666328890,774605585,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.795037,155,1666328890,794605521,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.814938,156,1666328890,814610552,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.834957,157,1666328890,834614339,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.854868,158,1666328890,854608993,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.874846,159,1666328890,874604845,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.897455,160,1666328890,894616981,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.914900,161,1666328890,914599454,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.935037,162,1666328890,934605908,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.954955,163,1666328890,954613165,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.974805,164,1666328890,974608555,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:10.994912,165,1666328890,994608221,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.014952,166,1666328891,14590071,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.035025,167,1666328891,34610433,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.056427,168,1666328891,54620546,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.074834,169,1666328891,74606373,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.094864,170,1666328891,94603433,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.116129,171,1666328891,115678708,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.134997,172,1666328891,134620954,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.154909,173,1666328891,154628955,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.174831,174,1666328891,174610951,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.194987,175,1666328891,194607289,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.215150,176,1666328891,214912463,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.234805,177,1666328891,234602398,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.254931,178,1666328891,254610090,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.274792,179,1666328891,274600572,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.294996,180,1666328891,294614223,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.314891,181,1666328891,314611277,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.334879,182,1666328891,334602384,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.354967,183,1666328891,354669308,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.375408,184,1666328891,375121285,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.394927,185,1666328891,394608402,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.414821,186,1666328891,414604437,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.434921,187,1666328891,434605629,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.454807,188,1666328891,454612820,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.474941,189,1666328891,474616308,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.494894,190,1666328891,494605509,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.514813,191,1666328891,514596382,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.534998,192,1666328891,534611498,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.554870,193,1666328891,554612412,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.575356,194,1666328891,574616182,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.596060,195,1666328891,594609453,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.615201,196,1666328891,614886509,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.634864,197,1666328891,634613874,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.654941,198,1666328891,654600705,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.675015,199,1666328891,674626512,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.694856,200,1666328891,694612752,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.714791,201,1666328891,714601794,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.734916,202,1666328891,734614958,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.754888,203,1666328891,754582879,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.774834,204,1666328891,774612342,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.795003,205,1666328891,794610022,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.814957,206,1666328891,814621818,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.834878,207,1666328891,834612504,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.854839,208,1666328891,854601806,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.874793,209,1666328891,874601881,base_link,0.0,0.0,0.0,0.0,0.0,0.0
