time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/20/21:27:17.836501,101,0,0,base_link,0.534,0.301,0.117376337871,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.846387,102,0,0,base_link,0.534,0.301,0.117251378596,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.859856,103,0,0,base_link,0.534,0.301,0.117126419321,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.866231,104,0,0,base_link,0.534,0.301,0.117001460977,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.876278,105,0,0,base_link,0.534,0.301,0.116876502633,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.886183,106,0,0,base_link,0.534,0.301,0.116751546152,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.899158,107,0,0,base_link,0.534,0.301,0.116626590602,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.906397,108,0,0,base_link,0.534,0.301,0.116501635052,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.916240,109,0,0,base_link,0.534,0.301,0.116376681365,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.926247,110,0,0,base_link,0.534,0.301,0.116251727678,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.936401,111,0,0,base_link,0.534,0.301,0.116126774922,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.946676,112,0,0,base_link,0.534,0.301,0.116001823097,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.956376,113,0,0,base_link,0.534,0.301,0.115876872204,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.966218,114,0,0,base_link,0.534,0.301,0.115751922242,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.976369,115,0,0,base_link,0.534,0.301,0.115626973212,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.986234,116,0,0,base_link,0.534,0.301,0.115502025113,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.996633,117,0,0,base_link,0.534,0.301,0.115377077945,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.006439,118,0,0,base_link,0.534,0.301,0.115252131708,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.016301,119,0,0,base_link,0.534,0.301,0.115127186403,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.026204,120,0,0,base_link,0.534,0.301,0.115002242029,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.036256,121,0,0,base_link,0.534,0.301,0.114877298586,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.046296,122,0,0,base_link,0.534,0.301,0.114752356075,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.056226,123,0,0,base_link,0.534,0.301,0.114627414495,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.066182,124,0,0,base_link,0.534,0.301,0.114502473846,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.076265,125,0,0,base_link,0.534,0.301,0.114377534129,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.087859,126,0,0,base_link,0.534,0.301,0.114252594411,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.097609,127,0,0,base_link,0.534,0.301,0.114127657488,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.106214,128,0,0,base_link,0.534,0.301,0.114002720565,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.116720,129,0,0,base_link,0.534,0.301,0.113877785504,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.127345,130,0,0,base_link,0.534,0.301,0.113752850443,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.136287,131,0,0,base_link,0.534,0.301,0.113627915382,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.146200,132,0,0,base_link,0.534,0.301,0.113502984047,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.156199,133,0,0,base_link,0.534,0.301,0.113378052711,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.166206,134,0,0,base_link,0.534,0.301,0.113253121376,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.176267,135,0,0,base_link,0.534,0.301,0.113128191903,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.186209,136,0,0,base_link,0.534,0.301,0.11300326243,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.196191,137,0,0,base_link,0.534,0.301,0.11287833482,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.206214,138,0,0,base_link,0.534,0.301,0.112753409073,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.216352,139,0,0,base_link,0.534,0.301,0.112628483325,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.226166,140,0,0,base_link,0.534,0.301,0.11250355944,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.236543,141,0,0,base_link,0.534,0.301,0.112378635556,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.246221,142,0,0,base_link,0.534,0.301,0.112253713533,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.256188,143,0,0,base_link,0.534,0.301,0.112128793374,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.266191,144,0,0,base_link,0.534,0.301,0.112003873214,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.276194,145,0,0,base_link,0.534,0.301,0.111878954917,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.287124,146,0,0,base_link,0.534,0.301,0.11175403662,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.296187,147,0,0,base_link,0.534,0.301,0.111629120186,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.306234,148,0,0,base_link,0.534,0.301,0.111504205614,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.316403,149,0,0,base_link,0.534,0.301,0.111379291043,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.326239,150,0,0,base_link,0.534,0.301,0.111254378334,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.336197,151,0,0,base_link,0.534,0.301,0.111129467487,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.346414,152,0,0,base_link,0.534,0.301,0.111004556641,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.356217,153,0,0,base_link,0.534,0.301,0.110879647657,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.366307,154,0,0,base_link,0.534,0.301,0.110754738674,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.376211,155,0,0,base_link,0.534,0.301,0.110629831553,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.386319,156,0,0,base_link,0.534,0.301,0.110504926294,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.396298,157,0,0,base_link,0.534,0.301,0.110380021036,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.406175,158,0,0,base_link,0.534,0.301,0.11025511764,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.416209,159,0,0,base_link,0.534,0.301,0.110130216107,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.426271,160,0,0,base_link,0.534,0.301,0.110005314574,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.436255,161,0,0,base_link,0.534,0.301,0.109880414903,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.446215,162,0,0,base_link,0.534,0.301,0.109755517095,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.456232,163,0,0,base_link,0.534,0.301,0.109630619287,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.466491,164,0,0,base_link,0.534,0.301,0.109505723342,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.476226,165,0,0,base_link,0.534,0.301,0.10938082926,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.486395,166,0,0,base_link,0.534,0.301,0.109255935177,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.496182,167,0,0,base_link,0.534,0.301,0.10913104482,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.506222,168,0,0,base_link,0.534,0.301,0.1090061526,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.516198,169,0,0,base_link,0.534,0.301,0.108881264105,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.526214,170,0,0,base_link,0.534,0.301,0.108756375611,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.536175,171,0,0,base_link,0.534,0.301,0.108631488979,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.546458,172,0,0,base_link,0.534,0.301,0.10850660421,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.556298,173,0,0,base_link,0.534,0.301,0.10838171944,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.567819,174,0,0,base_link,0.534,0.301,0.108256836534,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.576483,175,0,0,base_link,0.534,0.301,0.10813195549,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.586231,176,0,0,base_link,0.534,0.301,0.108007076308,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.596297,177,0,0,base_link,0.534,0.301,0.107882197127,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.607590,178,0,0,base_link,0.534,0.301,0.107757319808,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.616240,179,0,0,base_link,0.534,0.301,0.107632444352,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.626193,180,0,0,base_link,0.534,0.301,0.107507568896,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.636317,181,0,0,base_link,0.534,0.301,0.107382697165,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.646460,182,0,0,base_link,0.534,0.301,0.107257825434,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.656271,183,0,0,base_link,0.534,0.301,0.107132955566,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.666217,184,0,0,base_link,0.534,0.301,0.107008085698,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.676272,185,0,0,base_link,0.534,0.301,0.106883219555,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.686944,186,0,0,base_link,0.534,0.301,0.106758353412,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.696213,187,0,0,base_link,0.534,0.301,0.106633489132,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.706249,188,0,0,base_link,0.534,0.301,0.106508624852,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.716829,189,0,0,base_link,0.534,0.301,0.106383764297,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.726286,190,0,0,base_link,0.534,0.301,0.106258903742,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.736519,191,0,0,base_link,0.534,0.301,0.10613404505,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.746246,192,0,0,base_link,0.534,0.301,0.10600918822,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.757224,193,0,0,base_link,0.534,0.301,0.105884333253,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.766294,194,0,0,base_link,0.534,0.301,0.105759478286,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.776255,195,0,0,base_link,0.534,0.301,0.105634627044,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.786332,196,0,0,base_link,0.534,0.301,0.105509775802,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.796156,197,0,0,base_link,0.534,0.301,0.105384926423,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.806301,198,0,0,base_link,0.534,0.301,0.105260078907,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.816165,199,0,0,base_link,0.534,0.301,0.105135231391,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.826201,200,0,0,base_link,0.534,0.301,0.105010387599,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.836224,201,0,0,base_link,0.534,0.301,0.104885543808,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.846292,202,0,0,base_link,0.534,0.301,0.10476070188,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.856318,203,0,0,base_link,0.534,0.301,0.104635861814,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.866325,204,0,0,base_link,0.534,0.301,0.104511023611,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.876222,205,0,0,base_link,0.534,0.301,0.10438618727,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.886180,206,0,0,base_link,0.534,0.301,0.10426135093,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.896715,207,0,0,base_link,0.534,0.301,0.104136518314,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.906178,208,0,0,base_link,0.534,0.301,0.104011685699,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.916170,209,0,0,base_link,0.534,0.301,0.103886854947,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.926324,210,0,0,base_link,0.534,0.301,0.103762026057,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.936225,211,0,0,base_link,0.534,0.301,0.103637199029,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.946520,212,0,0,base_link,0.534,0.301,0.103512373865,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.956245,213,0,0,base_link,0.534,0.301,0.1033875487,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.966367,214,0,0,base_link,0.534,0.301,0.103262727261,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.979973,215,0,0,base_link,0.534,0.301,0.103137905821,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.986224,216,0,0,base_link,0.534,0.301,0.103013088107,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:18.996473,217,0,0,base_link,0.534,0.301,0.102888270393,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.006199,218,0,0,base_link,0.534,0.301,0.102763454542,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.016211,219,0,0,base_link,0.534,0.301,0.102638640553,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.026191,220,0,0,base_link,0.534,0.301,0.102513828427,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.036326,221,0,0,base_link,0.534,0.301,0.102389018163,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.046217,222,0,0,base_link,0.534,0.301,0.102264209762,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.056609,223,0,0,base_link,0.534,0.301,0.102139403224,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.066238,224,0,0,base_link,0.534,0.301,0.102014598548,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.076519,225,0,0,base_link,0.534,0.301,0.101889793873,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.086225,226,0,0,base_link,0.534,0.301,0.101764992923,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.096201,227,0,0,base_link,0.534,0.301,0.101640193835,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.106156,228,0,0,base_link,0.534,0.301,0.101515394747,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.116220,229,0,0,base_link,0.534,0.301,0.101390599385,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.126224,230,0,0,base_link,0.534,0.301,0.101265804023,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.136234,231,0,0,base_link,0.534,0.301,0.101141010523,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.149607,232,0,0,base_link,0.534,0.301,0.101016220748,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.156333,233,0,0,base_link,0.534,0.301,0.100891430974,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.166267,234,0,0,base_link,0.534,0.301,0.100766643062,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.176355,235,0,0,base_link,0.534,0.301,0.100641858876,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.186202,236,0,0,base_link,0.534,0.301,0.100517074689,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.196273,237,0,0,base_link,0.534,0.301,0.100392292365,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.206229,238,0,0,base_link,0.534,0.301,0.100267511904,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.216338,239,0,0,base_link,0.534,0.301,0.100142735168,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.226235,240,0,0,base_link,0.534,0.301,0.100017958432,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.236202,241,0,0,base_link,0.534,0.301,0.0998931835592,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.246255,242,0,0,base_link,0.534,0.301,0.0997684124112,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.256253,243,0,0,base_link,0.534,0.301,0.0996436412632,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.266227,244,0,0,base_link,0.534,0.301,0.0995188719779,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.276199,245,0,0,base_link,0.534,0.301,0.0993941045552,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.286266,246,0,0,base_link,0.534,0.301,0.0992693408579,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.296229,247,0,0,base_link,0.534,0.301,0.0991445771605,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.306287,248,0,0,base_link,0.534,0.301,0.0990198171884,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:19.316202,249,0,0,base_link,0.534,0.301,0.0988950572163,-0.3828,0.9238,0.0,0.0
