t,w,x,y,z,ax,ay,az
502,1.00,0.00,-0.00,-0.00,-11,1,-2
503,1.00,0.00,-0.00,-0.00,-7,0,-2
504,1.00,0.00,-0.00,-0.00,-8,-1,6
505,1.00,0.00,-0.00,-0.00,-8,0,0
506,1.00,0.00,-0.00,-0.00,-7,-6,-5
507,1.00,0.00,-0.00,-0.00,-9,-8,-16
508,1.00,0.00,-0.00,-0.00,-11,-7,-22
509,1.00,0.00,-0.00,-0.00,-11,-5,-21
510,1.00,0.00,-0.00,-0.00,-12,-1,-17
511,1.00,0.00,-0.00,-0.00,-11,0,-7
512,1.00,0.00,-0.00,-0.00,-10,1,-2
513,1.00,0.00,-0.00,-0.00,-7,0,-4
514,1.00,0.00,-0.00,-0.00,-8,-1,-1
515,1.00,0.00,-0.00,-0.00,-3,-3,7
516,1.00,0.00,-0.00,-0.00,-4,-2,6
517,1.00,0.00,-0.00,-0.00,-8,-1,10
518,1.00,0.00,-0.00,-0.00,-8,5,7
519,1.00,0.00,-0.00,-0.00,-7,7,6
520,1.00,0.00,-0.00,-0.00,-9,1,7
521,1.00,0.00,-0.00,-0.00,-12,0,5
522,1.00,0.00,-0.00,-0.00,-14,-3,3
523,1.00,0.00,-0.00,-0.00,-9,-6,2
524,1.00,0.00,-0.00,-0.00,-9,-3,4
525,1.00,0.00,-0.00,-0.00,-12,-2,7
526,1.00,0.00,-0.00,-0.00,-13,0,7
527,1.00,0.00,-0.00,-0.00,-5,0,0
528,1.00,0.00,-0.00,-0.00,0,-2,2
529,1.00,0.00,-0.00,-0.00,-1,-5,0
530,1.00,0.00,-0.00,-0.00,-1,-6,4
531,1.00,0.00,-0.00,-0.00,-2,-2,2
532,1.00,0.00,-0.00,-0.00,-5,1,-2
533,1.00,0.00,-0.00,-0.00,-6,3,-4
534,1.00,0.00,-0.00,-0.00,-6,3,-12
535,1.00,0.00,-0.00,-0.00,-1,0,-10
536,1.00,0.00,-0.00,-0.00,-2,0,-7
537,1.00,0.00,-0.00,-0.00,-3,2,-10
538,1.00,0.00,-0.00,-0.00,-5,5,-16
539,1.00,0.00,-0.00,-0.00,-2,8,-9
540,1.00,0.00,-0.00,-0.00,1,0,-5
541,1.00,0.00,-0.00,-0.00,-13,7,6
542,1.00,0.00,-0.00,-0.00,-1,2,-5
543,1.00,0.00,-0.00,-0.00,-7,16,-8
544,1.00,0.00,-0.00,-0.00,-12,2,15
545,1.00,0.00,-0.00,-0.00,9,0,-3
546,1.00,0.00,-0.00,-0.00,-5,-15,-15
547,1.00,0.00,-0.00,-0.00,-20,0,1
548,1.00,0.00,-0.00,-0.00,7,17,-10
549,1.00,0.00,-0.00,-0.00,-10,7,0
550,1.00,0.00,-0.00,-0.00,-10,-15,-4
551,1.00,0.00,-0.00,-0.00,-3,0,-3
552,1.00,0.00,-0.00,-0.00,2,-3,1
553,1.00,0.00,-0.00,-0.00,-11,0,1
554,1.00,0.00,-0.00,-0.00,-2,6,-9
555,1.00,0.00,-0.00,-0.00,-11,-3,-2
556,1.00,0.00,-0.00,-0.00,-11,-8,1
557,1.00,0.00,-0.00,-0.00,-4,12,0
558,1.00,0.00,-0.00,-0.00,-3,11,0
559,1.00,0.00,-0.00,-0.00,-10,1,4
560,1.00,0.00,-0.00,-0.00,0,-6,2
561,1.00,0.00,-0.00,-0.00,-4,-5,0
562,1.00,0.00,-0.00,-0.00,-10,1,0
563,1.00,0.00,-0.00,-0.00,-13,13,4
564,1.00,0.00,-0.00,-0.00,-14,14,2
565,1.00,0.00,-0.00,-0.00,-13,5,-4
566,1.00,0.00,-0.00,-0.00,-16,-2,-4
567,1.00,0.00,-0.00,-0.00,-12,5,-15
568,1.00,0.00,-0.00,-0.00,-10,10,-15
569,1.00,0.00,-0.00,-0.00,-12,6,-11
570,1.00,0.00,-0.00,-0.00,0,3,-7
571,1.00,0.00,-0.00,-0.00,0,-1,2
572,1.00,0.00,-0.00,-0.00,-2,0,6
573,1.00,0.00,-0.00,-0.00,6,6,3
574,1.00,0.00,-0.00,-0.00,5,-1,0
575,1.00,0.00,-0.00,-0.00,-1,-11,8
576,1.00,0.00,-0.00,-0.00,-3,-2,3
577,1.00,0.00,-0.00,-0.00,-4,9,6
578,1.00,0.00,-0.00,-0.00,-11,7,0
579,1.00,0.00,-0.00,-0.00,-8,3,1
580,1.00,0.00,-0.00,-0.00,-6,-2,0
581,1.00,0.00,-0.00,-0.00,-10,-5,-5
582,1.00,0.00,-0.00,-0.00,-5,0,-7
583,1.00,0.00,-0.00,-0.00,-2,2,-7
584,1.00,0.00,-0.00,-0.00,-6,0,0
585,1.00,0.00,-0.00,-0.00,-4,-3,1
586,1.00,0.00,-0.00,-0.00,-3,1,-1
587,1.00,0.00,-0.00,-0.00,0,0,-1
588,1.00,0.00,-0.00,-0.00,0,-4,3
589,1.00,0.00,-0.00,-0.00,-5,-3,2
590,1.00,0.00,-0.00,-0.00,-7,0,0
591,1.00,0.00,-0.00,-0.00,-7,3,3
592,1.00,0.00,-0.00,-0.00,-4,8,0
593,1.00,0.00,-0.00,-0.00,-4,3,0
594,1.00,0.00,-0.00,-0.00,-9,-5,0
595,1.00,0.00,-0.00,-0.00,-9,-1,-6
596,1.00,0.00,-0.00,-0.00,-9,0,-8
597,1.00,0.00,-0.00,-0.00,-7,2,-13
598,1.00,0.00,-0.00,-0.00,-2,4,-18
599,1.00,0.00,-0.00,-0.00,-4,1,-18
600,1.00,0.00,-0.00,-0.00,-4,-4,-12
601,1.00,0.00,-0.00,-0.00,0,-2,-6
602,1.00,0.00,-0.00,-0.00,1,0,-5
603,1.00,0.00,-0.00,-0.00,0,3,4
604,1.00,0.00,-0.00,-0.00,-1,4,3
605,1.00,0.00,-0.00,-0.00,-3,10,0
606,1.00,0.00,-0.00,-0.00,-3,8,-7
607,1.00,0.00,-0.00,-0.00,-1,1,-11
608,1.00,0.00,-0.00,-0.00,0,0,-18
609,1.00,0.00,-0.00,-0.00,-4,1,-18
610,1.00,0.00,-0.00,-0.00,0,0,-10
611,1.00,0.00,-0.00,-0.00,0,-1,-12
612,1.00,0.00,-0.00,-0.00,0,-4,-11
613,1.00,0.00,-0.00,-0.00,-2,-2,-3
614,1.00,0.00,-0.00,-0.00,0,-1,-3
615,1.00,0.00,-0.00,-0.00,2,0,0
616,1.00,0.00,-0.00,-0.00,0,-1,0
617,1.00,0.00,-0.00,-0.00,2,-1,2
618,1.00,0.00,-0.00,-0.00,1,-2,1
619,1.00,0.00,-0.00,-0.00,1,0,7
620,1.00,0.00,-0.00,-0.00,1,7,15
621,1.00,0.00,-0.00,-0.00,2,5,8
622,1.00,0.00,-0.00,-0.00,3,0,1
623,1.00,0.00,-0.00,-0.00,4,-3,-1
624,1.00,0.00,-0.00,-0.00,4,0,-8
625,1.00,0.00,-0.00,-0.00,0,10,-3
626,1.00,0.00,-0.00,-0.00,3,10,-4
627,1.00,0.00,-0.00,-0.00,2,9,-9
628,1.00,0.00,-0.00,-0.00,1,-3,-15
629,1.00,0.00,-0.00,-0.00,0,-9,-9
630,1.00,0.00,-0.00,-0.00,-1,-4,-11
631,1.00,0.00,-0.00,-0.00,-8,-1,-10
632,1.00,0.00,-0.00,-0.00,-10,5,-9
633,1.00,0.00,-0.00,-0.00,-8,10,-4
634,1.00,0.00,-0.00,-0.00,-7,8,-4
635,1.00,0.00,-0.00,-0.00,-3,4,-7
636,1.00,0.00,-0.00,-0.00,0,0,0
637,1.00,0.00,-0.00,-0.00,0,0,2
