,Resolution,4,,,,,,,,,,,,
2022/10/27/22:32:48.351660,2022/10/27/22:32:48.35,5822133,1666935168,351457616,tool0_controller,-2.000363219,0.041373835,-0.318495199,-0.023981126,0.008467298,0.000615382,,2022/10/27/22:32:59.21,-34.70089856
2022/10/27/22:32:48.353852,2022/10/27/22:32:48.35,5822134,1666935168,353468745,tool0_controller,-2.030404737,-0.053976855,-0.3066789,-0.023672866,0.019790758,0.001232045,,2022/10/27/22:32:59.22,-44.25588773
2022/10/27/22:32:48.356088,2022/10/27/22:32:48.35,5822135,1666935168,355581698,tool0_controller,-2.04052226,-0.2059209,-0.139649143,-0.026040015,0.021177261,-0.004947267,,2022/10/27/22:32:59.23,-47.22477961
2022/10/27/22:32:48.359155,2022/10/27/22:32:48.35,5822136,1666935168,358388714,tool0_controller,-2.149294837,-0.181340839,-0.538727206,-0.028789687,0.032763752,-0.001438244,,2022/10/27/22:32:59.24,-41.36065172
2022/10/27/22:32:48.361937,2022/10/27/22:32:48.36,5822137,1666935168,361466856,tool0_controller,-2.179668012,0.302645564,-0.405144195,-0.018781715,0.020675397,0.007076046,,2022/10/27/22:32:59.25,-41.5426902
2022/10/27/22:32:48.364743,2022/10/27/22:32:48.36,5822138,1666935168,364195698,tool0_controller,-2.129756357,-0.056252141,-0.537008185,-0.023469985,0.011364205,-0.002190105,,2022/10/27/22:32:59.26,-29.14309202
2022/10/27/22:32:48.367476,2022/10/27/22:32:48.36,5822139,1666935168,367148044,tool0_controller,-2.15812058,-0.209911867,-0.961762896,-0.013309644,0.014380147,-0.007434657,,2022/10/27/22:32:59.27,-40.13752563
2022/10/27/22:32:48.369705,2022/10/27/22:32:48.36,5822140,1666935168,369239996,tool0_controller,-2.178900503,-0.227381475,-0.853215474,-0.027938929,0.012735563,-0.006272606,,2022/10/27/22:32:59.28,-45.12985113
2022/10/27/22:32:48.371381,2022/10/27/22:32:48.37,5822141,1666935168,371276146,tool0_controller,-2.086475658,-0.000334444,-0.474505644,-0.020855721,0.01419544,0.00177593,,2022/10/27/22:32:59.29,-41.61911985
2022/10/27/22:32:48.373635,2022/10/27/22:32:48.37,5822142,1666935168,373278495,tool0_controller,-2.147425454,-0.16941636,-0.533184918,-0.020787962,0.023600902,-0.006084516,,2022/10/27/22:32:59.30,-45.95333537
2022/10/27/22:32:48.375319,2022/10/27/22:32:48.37,5822143,1666935168,375078359,tool0_controller,-2.22387537,0.146904742,-0.179268314,-0.027019624,0.019870329,0.000587318,,2022/10/27/22:32:59.31,-37.10214951
2022/10/27/22:32:48.377529,2022/10/27/22:32:48.37,5822144,1666935168,376919898,tool0_controller,-2.019930445,0.045991718,-0.202202105,-0.027223874,0.016485198,0.000233836,,2022/10/27/22:32:59.32,-40.59062047
2022/10/27/22:32:48.379234,2022/10/27/22:32:48.37,5822145,1666935168,378966772,tool0_controller,-2.024650894,0.083641984,-0.024281272,-0.029855023,0.011798753,0.004733323,,2022/10/27/22:32:59.33,-44.4411324
2022/10/27/22:32:48.380919,2022/10/27/22:32:48.38,5822146,1666935168,380695650,tool0_controller,-1.995872786,0.157484304,0.131396659,-0.030787968,0.008304482,0.007223426,,2022/10/27/22:32:59.34,-38.50690813
2022/10/27/22:32:48.383166,2022/10/27/22:32:48.38,5822147,1666935168,382840161,tool0_controller,-1.929012204,-0.041772655,-0.047660281,-0.030650894,0.015185546,0.002688019,,2022/10/27/22:32:59.35,-46.18184298
2022/10/27/22:32:48.384864,2022/10/27/22:32:48.38,5822148,1666935168,384621151,tool0_controller,-2.084639825,0.103333864,0.24346304,-0.024487331,0.013824147,0.006309916,,2022/10/27/22:32:59.36,-43.76508351
2022/10/27/22:32:48.387027,2022/10/27/22:32:48.38,5822149,1666935168,386549850,tool0_controller,-1.896008121,-0.103980638,0.060422449,-0.02995486,0.021653047,0.002752572,,2022/10/27/22:32:59.37,-44.51569779
2022/10/27/22:32:48.388760,2022/10/27/22:32:48.38,5822150,1666935168,388111291,tool0_controller,-2.017483653,0.01622791,0.178998606,-0.033168496,0.024747022,0.007128223,,2022/10/27/22:32:59.38,-46.88287725
2022/10/27/22:32:48.389875,2022/10/27/22:32:48.38,5822151,1666935168,389720474,tool0_controller,-1.931313643,-0.071686623,0.138496241,-0.027088588,0.029934254,0.0061588,,2022/10/27/22:32:59.39,-40.6201552
2022/10/27/22:32:48.391505,2022/10/27/22:32:48.39,5822152,1666935168,391118134,tool0_controller,-1.95044982,-0.294749616,0.128608423,-0.031335593,0.023801906,0.001694814,,2022/10/27/22:32:59.40,-37.08134312
2022/10/27/22:32:48.393353,2022/10/27/22:32:48.39,5822153,1666935168,392830449,tool0_controller,-2.0513286,-0.299162104,0.21337208,-0.034396249,0.017570071,-0.00112117,,2022/10/27/22:32:59.41,-34.13307351
2022/10/27/22:32:48.394953,2022/10/27/22:32:48.39,5822154,1666935168,394557138,tool0_controller,-1.928369112,-0.37598513,-0.162867663,-0.026728602,0.018567296,0.000245098,,2022/10/27/22:32:59.42,-35.78918429
2022/10/27/22:32:48.396596,2022/10/27/22:32:48.39,5822155,1666935168,395943490,tool0_controller,-2.073455183,0.101861243,-0.218929962,-0.027672278,0.018359933,0.006932507,,2022/10/27/22:32:59.43,-45.79615679
2022/10/27/22:32:48.397671,2022/10/27/22:32:48.39,5822156,1666935168,397434572,tool0_controller,-2.076869213,-0.132730249,-0.226602703,-0.028107396,0.023925345,0.000595588,,2022/10/27/22:32:59.44,-45.46578995
2022/10/27/22:32:48.399928,2022/10/27/22:32:48.39,5822157,1666935168,399445581,tool0_controller,-1.940140341,-0.408890074,-0.266676808,-0.026934987,0.022796133,-0.004503189,,2022/10/27/22:32:59.45,-40.20123595
2022/10/27/22:32:48.401603,2022/10/27/22:32:48.40,5822158,1666935168,401432755,tool0_controller,-2.012899817,-0.147292527,-0.015797701,-0.023015879,0.01700026,0.001960064,,2022/10/27/22:32:59.46,-33.66249004
2022/10/27/22:32:48.403822,2022/10/27/22:32:48.40,5822159,1666935168,403450783,tool0_controller,-1.919767621,-0.17358132,-0.376282798,-0.024011692,0.022131355,-0.004398959,,2022/10/27/22:32:59.47,-27.65505957
2022/10/27/22:32:48.406078,2022/10/27/22:32:48.40,5822160,1666935168,405446056,tool0_controller,-2.022202601,0.521474701,-0.198848808,-0.029794348,0.017013164,0.008885157,,2022/10/27/22:32:59.48,-38.29114515
2022/10/27/22:32:48.407774,2022/10/27/22:32:48.40,5822161,1666935168,407499190,tool0_controller,-2.221410593,-0.076644422,-0.491529097,-0.015893115,0.018639686,-0.005727241,,2022/10/27/22:32:59.49,-46.80166624
2022/10/27/22:32:48.410053,2022/10/27/22:32:48.41,5822162,1666935168,409456944,tool0_controller,-2.014004714,0.050179232,-0.708496752,-0.023295576,0.010895121,0.001188738,,2022/10/27/22:32:59.50,-44.02298486
2022/10/27/22:32:48.411652,2022/10/27/22:32:48.41,5822163,1666935168,411455074,tool0_controller,-2.167258374,-0.348520278,-0.491901443,-0.021897664,0.006640302,-0.008872146,,2022/10/27/22:32:59.51,-48.01116133
2022/10/27/22:32:48.413937,2022/10/27/22:32:48.41,5822164,1666935168,413438954,tool0_controller,-2.253952915,0.495220518,-0.752741862,-0.018889463,0.01487564,0.003475025,,2022/10/27/22:32:59.52,-35.49153686
2022/10/27/22:32:48.415611,2022/10/27/22:32:48.41,5822165,1666935168,415461298,tool0_controller,-2.311432679,-0.488871006,-0.705291154,-0.01969249,0.017758687,-0.017016173,,2022/10/27/22:32:59.53,-26.98194206
2022/10/27/22:32:48.417847,2022/10/27/22:32:48.41,5822166,1666935168,417499769,tool0_controller,-2.338588034,-0.093581334,-0.848206904,-0.013102935,0.020707032,0.000101102,,2022/10/27/22:32:59.54,-28.23319637
2022/10/27/22:32:48.420095,2022/10/27/22:32:48.42,5822167,1666935168,419507114,tool0_controller,-2.116687407,-0.405201995,-0.412613974,-0.028630986,0.00724433,-0.004687746,,2022/10/27/22:32:59.55,-37.33899858
2022/10/27/22:32:48.421782,2022/10/27/22:32:48.42,5822168,1666935168,421469502,tool0_controller,-2.234501841,-0.211559414,-0.729040859,-0.027751425,0.013442823,-0.002698731,,2022/10/27/22:32:59.56,-44.48550956
2022/10/27/22:32:48.424029,2022/10/27/22:32:48.42,5822169,1666935168,423500823,tool0_controller,-2.19302712,0.067781231,-0.478954144,-0.026631664,0.012274756,0.002004736,,2022/10/27/22:32:59.57,-51.74158373
2022/10/27/22:32:48.425742,2022/10/27/22:32:48.42,5822170,1666935168,425449642,tool0_controller,-2.087033628,-0.479411056,-0.604721652,-0.019905176,0.022075519,-0.00715297,,2022/10/27/22:32:59.58,-39.18104602
2022/10/27/22:32:48.427900,2022/10/27/22:32:48.42,5822171,1666935168,427470168,tool0_controller,-2.117825887,-0.445396482,-0.335062087,-0.023605948,0.013243502,-0.006819655,,2022/10/27/22:32:59.59,-32.05283896
2022/10/27/22:32:48.430123,2022/10/27/22:32:48.43,5822172,1666935168,429591146,tool0_controller,-2.099348429,-0.256520684,-0.462456883,-0.031019908,0.018768868,-0.001607433,,2022/10/27/22:32:59.60,-31.08146067
2022/10/27/22:32:48.432361,2022/10/27/22:32:48.43,5822173,1666935168,431779016,tool0_controller,-2.081519094,-0.066015174,-0.158734152,-0.03365588,0.011099898,-0.000581377,,2022/10/27/22:32:59.61,-32.92214833
2022/10/27/22:32:48.434064,2022/10/27/22:32:48.43,5822174,1666935168,433942497,tool0_controller,-2.069004581,-0.414078653,-0.085357774,-0.023141351,0.015600085,-0.003947234,,2022/10/27/22:32:59.62,-45.27694255
2022/10/27/22:32:48.436270,2022/10/27/22:32:48.43,5822175,1666935168,435869489,tool0_controller,-2.033185089,-0.013545746,-0.221249841,-0.019819012,0.020720935,0.003709713,,2022/10/27/22:32:59.63,-38.1937158
2022/10/27/22:32:48.437970,2022/10/27/22:32:48.43,5822176,1666935168,437750097,tool0_controller,-1.873717516,-0.174512538,0.260951121,-0.027989172,0.013544577,-0.001713861,,2022/10/27/22:32:59.64,-37.49792768
2022/10/27/22:32:48.440173,2022/10/27/22:32:48.44,5822177,1666935168,439587346,tool0_controller,-1.941811803,-0.164600197,-0.218507492,-0.028943417,0.026681692,2.30E-05,,2022/10/27/22:32:59.65,-35.73300604
2022/10/27/22:32:48.443027,2022/10/27/22:32:48.44,5822178,1666935168,442331840,tool0_controller,-1.830269719,-0.365925138,-0.205030872,-0.028444332,0.013047991,-0.007133618,,2022/10/27/22:32:59.66,-28.92175962
2022/10/27/22:32:48.444574,2022/10/27/22:32:48.44,5822179,1666935168,444077722,tool0_controller,-1.92584738,-0.326937639,-0.328314578,-0.023398725,0.00922653,-0.005829175,,2022/10/27/22:32:59.67,-30.6083628
2022/10/27/22:32:48.445671,2022/10/27/22:32:48.44,5822180,1666935168,445435592,tool0_controller,-1.904529556,-0.095627154,-0.436190843,-0.022288169,0.019444885,-0.00342106,,2022/10/27/22:32:59.68,-28.50248609
2022/10/27/22:32:48.447858,2022/10/27/22:32:48.44,5822181,1666935168,447435873,tool0_controller,-1.740626381,-0.485737997,-0.159575928,-0.026665476,0.018094155,-0.008999014,,2022/10/27/22:32:59.69,-30.64606919
2022/10/27/22:32:48.449540,2022/10/27/22:32:48.44,5822182,1666935168,449437358,tool0_controller,-1.946094049,-0.161440967,0.101672029,-0.033078575,0.020503102,-0.002739208,,2022/10/27/22:32:59.70,-42.08471617
2022/10/27/22:32:48.451732,2022/10/27/22:32:48.45,5822183,1666935168,451481059,tool0_controller,-2.058983352,0.154691273,-0.283155305,-0.025940096,0.027726971,0.005228391,,2022/10/27/22:32:59.71,-39.80856049
2022/10/27/22:32:48.454460,2022/10/27/22:32:48.45,5822184,1666935168,453465733,tool0_controller,-2.015882244,-0.294535852,-0.087269739,-0.026515626,0.006471693,-0.006609285,,2022/10/27/22:32:59.72,-34.2954596
2022/10/27/22:32:48.457997,2022/10/27/22:32:48.45,5822185,1666935168,456145720,tool0_controller,-2.008341469,-0.034071197,-0.628025762,-0.024677109,0.013680412,-0.002468757,,2022/10/27/22:32:59.73,-40.82817714
2022/10/27/22:32:48.458545,2022/10/27/22:32:48.45,5822186,1666935168,458177828,tool0_controller,-2.139658529,-0.189882339,-0.820175197,-0.026509045,0.013641289,-0.003959549,,2022/10/27/22:32:59.74,-27.9369434
2022/10/27/22:32:48.460778,2022/10/27/22:32:48.46,5822187,1666935168,460220651,tool0_controller,-2.073424039,-0.587376316,-0.622257699,-0.027538234,0.013507938,-0.012676571,,2022/10/27/22:32:59.75,-40.44011251
2022/10/27/22:32:48.462490,2022/10/27/22:32:48.46,5822188,1666935168,462110643,tool0_controller,-2.186076691,-0.010886585,-0.466637976,-0.019419649,0.021438986,-0.001069352,,2022/10/27/22:32:59.76,-33.90300032
2022/10/27/22:32:48.464650,2022/10/27/22:32:48.46,5822189,1666935168,464041879,tool0_controller,-2.071445497,-0.234721265,-0.464612189,-0.021453737,0.024664372,-0.009383324,,2022/10/27/22:32:59.77,-36.78709322
2022/10/27/22:32:48.466251,2022/10/27/22:32:48.46,5822190,1666935168,465900435,tool0_controller,-2.122884057,-0.364200332,-0.125212056,-0.01919771,0.015764884,-0.0086851,,2022/10/27/22:32:59.78,-41.77254644
2022/10/27/22:32:48.468449,2022/10/27/22:32:48.46,5822191,1666935168,467938599,tool0_controller,-2.134758716,-0.067443691,-0.243075604,-0.025733882,0.015788764,0.000118629,,2022/10/27/22:32:59.79,-37.97605959
2022/10/27/22:32:48.470106,2022/10/27/22:32:48.47,5822192,1666935168,469810492,tool0_controller,-2.155056653,-0.176141271,-0.341816673,-0.026147182,0.008086017,-0.003629752,,2022/10/27/22:32:59.80,-34.61899584
2022/10/27/22:32:48.472361,2022/10/27/22:32:48.47,5822193,1666935168,471807672,tool0_controller,-2.078041804,-0.138388125,-0.667404498,-0.020896441,0.014174714,-0.001407433,,2022/10/27/22:32:59.81,-27.30448089
2022/10/27/22:32:48.474007,2022/10/27/22:32:48.47,5822194,1666935168,473692468,tool0_controller,-2.145603529,0.031670002,-0.320352979,-0.025393192,0.011268355,-0.003362598,,2022/10/27/22:32:59.82,-29.34393893
2022/10/27/22:32:48.475670,2022/10/27/22:32:48.47,5822195,1666935168,475549181,tool0_controller,-2.042314374,0.045748187,-0.276872312,-0.022892653,0.019451759,0.0004642,,2022/10/27/22:32:59.83,-41.57914169
2022/10/27/22:32:48.477918,2022/10/27/22:32:48.47,5822196,1666935168,477509622,tool0_controller,-2.093792632,-0.12061395,-0.223367973,-0.024928455,0.027436172,-0.003101471,,2022/10/27/22:32:59.84,-37.79510051
2022/10/27/22:32:48.479638,2022/10/27/22:32:48.47,5822197,1666935168,479469029,tool0_controller,-2.236211539,-0.196825251,0.031135666,-0.023938526,0.024307084,-0.004880036,,2022/10/27/22:32:59.85,-40.49595408
2022/10/27/22:32:48.481981,2022/10/27/22:32:48.48,5822198,1666935168,481507913,tool0_controller,-2.019521686,-0.345095227,0.011132305,-0.022061315,0.022363414,-0.008108322,,2022/10/27/22:32:59.86,-37.02280756
2022/10/27/22:32:48.484139,2022/10/27/22:32:48.48,5822199,1666935168,483506366,tool0_controller,-2.107553056,-0.040912439,-0.141854708,-0.025731168,0.021812084,0.001042619,,2022/10/27/22:32:59.87,-28.26226542
2022/10/27/22:32:48.485718,2022/10/27/22:32:48.48,5822200,1666935168,485469296,tool0_controller,-2.077194193,-0.431400613,-0.44364208,-0.031049749,0.022921368,-0.007875928,,2022/10/27/22:32:59.88,-29.08752649
2022/10/27/22:32:48.487957,2022/10/27/22:32:48.48,5822201,1666935168,487486343,tool0_controller,-1.957566743,-0.094113681,-0.275756776,-0.031733198,0.012452709,0.001875181,,2022/10/27/22:32:59.89,-31.00346604
2022/10/27/22:32:48.489650,2022/10/27/22:32:48.48,5822202,1666935168,489476527,tool0_controller,-1.901711411,-0.330136399,-0.243321774,-0.024804266,0.022497969,-0.002920828,,2022/10/27/22:32:59.90,-41.16538377
2022/10/27/22:32:48.492195,2022/10/27/22:32:48.49,5822203,1666935168,491473152,tool0_controller,-1.883858841,-0.200003646,0.078854894,-0.0269552,0.017766409,0.001294484,,2022/10/27/22:32:59.91,-47.56932959
2022/10/27/22:32:48.494042,2022/10/27/22:32:48.49,5822204,1666935168,493447850,tool0_controller,-1.808262636,-0.143153094,-0.139008362,-0.027697283,0.023792224,0.001396568,,2022/10/27/22:32:59.92,-42.34902785
2022/10/27/22:32:48.495710,2022/10/27/22:32:48.49,5822205,1666935168,495446557,tool0_controller,-1.897232945,0.199660078,-0.065532748,-0.023704684,0.015421087,0.005522443,,2022/10/27/22:32:59.93,-39.1673516
2022/10/27/22:32:48.497968,2022/10/27/22:32:48.49,5822206,1666935168,497432860,tool0_controller,-1.790994899,0.009232703,-0.321313296,-0.026977225,0.008674434,0.003341102,,2022/10/27/22:32:59.94,-26.97851214
2022/10/27/22:32:48.499590,2022/10/27/22:32:48.49,5822207,1666935168,499470409,tool0_controller,-1.94507967,-0.204946371,-0.282884865,-0.024081691,0.009032898,-0.003137119,,2022/10/27/22:32:59.95,-23.14358688
2022/10/27/22:32:48.501847,2022/10/27/22:32:48.50,5822208,1666935168,501434683,tool0_controller,-2.186277754,-0.197123872,-0.513913974,-0.023746377,0.020285767,-0.005995253,,2022/10/27/22:32:59.96,-28.1954074
2022/10/27/22:32:48.505337,2022/10/27/22:32:48.50,5822209,1666935168,504724724,tool0_controller,-2.14864646,0.116767658,-0.237213602,-0.013252112,0.015413845,0.002227287,,2022/10/27/22:32:59.97,-43.19305163
2022/10/27/22:32:48.507554,2022/10/27/22:32:48.50,5822210,1666935168,507042744,tool0_controller,-2.104947072,-0.130628089,-0.400450061,-0.030298994,0.021078494,-0.003660814,,2022/10/27/22:32:59.98,-49.74753703
2022/10/27/22:32:48.509195,2022/10/27/22:32:48.50,5822211,1666935168,508887094,tool0_controller,-2.362713138,-0.069602438,-0.507233768,-0.023167298,0.013848492,-0.002357958,,2022/10/27/22:32:59.99,-50.4738249
2022/10/27/22:32:48.511404,2022/10/27/22:32:48.51,5822212,1666935168,510736291,tool0_controller,-2.11477197,0.263458388,-0.864008901,-0.028358751,0.007818649,0.005288464,,2022/10/27/22:33:00.00,-34.27230565
2022/10/27/22:32:48.513253,2022/10/27/22:32:48.51,5822213,1666935168,512774397,tool0_controller,-2.188487806,-0.560526147,-0.718933167,-0.021309725,0.009803198,-0.013201343,,2022/10/27/22:33:00.01,-21.96315362
2022/10/27/22:32:48.515365,2022/10/27/22:32:48.51,5822214,1666935168,514808615,tool0_controller,-2.212710999,-0.231067695,-0.647303848,-0.026645443,0.009127518,-0.003429364,,2022/10/27/22:33:00.02,-22.38311036
2022/10/27/22:32:48.517619,2022/10/27/22:32:48.51,5822215,1666935168,516886563,tool0_controller,-2.01557449,-0.339128332,-0.507508361,-0.020778996,0.010636124,-0.006244576,,2022/10/27/22:33:00.03,-34.28301054
2022/10/27/22:32:48.519269,2022/10/27/22:32:48.51,5822216,1666935168,518854517,tool0_controller,-2.09872384,0.136926931,-0.568283042,-0.026510313,0.017889475,0.002321227,,2022/10/27/22:33:00.04,-45.60735548
2022/10/27/22:32:48.520898,2022/10/27/22:32:48.52,5822217,1666935168,520731894,tool0_controller,-1.896521521,0.032723576,-0.311977086,-0.031725665,0.010792919,0.00053723,,2022/10/27/22:33:00.05,-45.5101448
2022/10/27/22:32:48.523213,2022/10/27/22:32:48.52,5822218,1666935168,522583654,tool0_controller,-2.01521784,-0.074535698,-0.45434949,-0.027790169,0.017162367,8.64E-05,,2022/10/27/22:33:00.06,-41.57311826
2022/10/27/22:32:48.524889,2022/10/27/22:32:48.52,5822219,1666935168,524441665,tool0_controller,-1.990792372,-0.298050258,-0.602338517,-0.021983205,0.024190416,-0.003450338,,2022/10/27/22:33:00.07,-27.27120937
2022/10/27/22:32:48.526563,2022/10/27/22:32:48.52,5822220,1666935168,526375859,tool0_controller,-1.751529922,-0.376089177,-0.410655574,-0.029855617,0.016678203,-0.002947308,,2022/10/27/22:33:00.08,-22.50019957
2022/10/27/22:32:48.528822,2022/10/27/22:32:48.52,5822221,1666935168,528474919,tool0_controller,-1.829693256,-0.154038801,-0.399979107,-0.025752307,0.017574718,-0.003461682,,2022/10/27/22:33:00.09,-28.76778953
2022/10/27/22:32:48.531020,2022/10/27/22:32:48.53,5822222,1666935168,530456998,tool0_controller,-1.911274147,-0.040177694,-0.321692256,-0.02631111,0.014473878,-0.000946267,,2022/10/27/22:33:00.10,-32.27158789
2022/10/27/22:32:48.532703,2022/10/27/22:32:48.53,5822223,1666935168,532367378,tool0_controller,-1.904804172,0.040589648,-0.223873608,-0.026884725,0.012574609,0.00094932,,2022/10/27/22:33:00.11,-47.15126245
2022/10/27/22:32:48.534944,2022/10/27/22:32:48.53,5822224,1666935168,534533500,tool0_controller,-2.054899954,0.291111045,-0.389408828,-0.031616673,0.018877611,0.006922329,,2022/10/27/22:33:00.12,-46.47556756
2022/10/27/22:32:48.537133,2022/10/27/22:32:48.53,5822225,1666935168,536574125,tool0_controller,-2.201433248,-0.368474965,-0.162026411,-0.023347889,0.014942829,-0.006314624,,2022/10/27/22:33:00.13,-33.6001183
2022/10/27/22:32:48.539050,2022/10/27/22:32:48.53,5822226,1666935168,538612490,tool0_controller,-2.085631858,-0.310362254,-0.251586619,-0.026312897,0.011049098,-0.002071203,,2022/10/27/22:33:00.14,-25.24800097
2022/10/27/22:32:48.540473,2022/10/27/22:32:48.54,5822227,1666935168,540109592,tool0_controller,-2.199472163,-0.219280161,-0.230593036,-0.019765984,0.013180996,-0.003639784,,2022/10/27/22:33:00.15,-21.84008948
2022/10/27/22:32:48.543381,2022/10/27/22:32:48.54,5822228,1666935168,542691496,tool0_controller,-2.068581051,-0.085009364,-0.342472537,-0.027862587,0.011184546,-0.006552149,,2022/10/27/22:33:00.16,-25.51274371
2022/10/27/22:32:48.544442,2022/10/27/22:32:48.54,5822229,1666935168,544204213,tool0_controller,-2.077850346,0.123068669,-0.424043162,-0.03029583,0.012604029,-0.002951489,,2022/10/27/22:33:00.17,-35.44006926
2022/10/27/22:32:48.546095,2022/10/27/22:32:48.54,5822230,1666935168,545695743,tool0_controller,-2.234997632,-0.212060739,-0.327267608,-0.023553729,0.019060462,-0.0038069,,2022/10/27/22:33:00.18,-42.47839517
2022/10/27/22:32:48.547776,2022/10/27/22:32:48.54,5822231,1666935168,547442742,tool0_controller,-2.047596338,-0.544760867,-0.157041877,-0.028633945,0.010754448,-0.008753609,,2022/10/27/22:33:00.19,-46.16170584
2022/10/27/22:32:48.550080,2022/10/27/22:32:48.55,5822232,1666935168,549442542,tool0_controller,-2.066684399,-0.25620533,-0.334679662,-0.022807458,0.016450057,0.001497578,,2022/10/27/22:33:00.20,-35.79668196
2022/10/27/22:32:48.551697,2022/10/27/22:32:48.55,5822233,1666935168,551456038,tool0_controller,-2.092227192,0.263310316,-0.327309604,-0.026226981,0.016542832,0.006124175,,2022/10/27/22:33:00.21,-25.54277883
2022/10/27/22:32:48.554582,2022/10/27/22:32:48.55,5822234,1666935168,553487632,tool0_controller,-1.977329943,-0.111514006,-0.456489881,-0.02502626,0.012546747,-0.003980751,,2022/10/27/22:33:00.22,-21.1775675
2022/10/27/22:32:48.556080,2022/10/27/22:32:48.55,5822235,1666935168,555576818,tool0_controller,-1.972361352,-0.117617985,-0.507322336,-0.021215786,0.016168709,-0.0052991,,2022/10/27/22:33:00.23,-25.88403577
2022/10/27/22:32:48.557913,2022/10/27/22:32:48.55,5822236,1666935168,557486344,tool0_controller,-1.976769642,-0.131087982,-0.156924006,-0.026785271,0.009482533,-0.002684086,,2022/10/27/22:33:00.24,-39.95620236
2022/10/27/22:32:48.560559,2022/10/27/22:32:48.56,5822237,1666935168,559938380,tool0_controller,-1.988952058,-0.224182314,-0.258032687,-0.02430418,0.014162781,-0.003164943,,2022/10/27/22:33:00.25,-45.29135973
2022/10/27/22:32:48.562783,2022/10/27/22:32:48.56,5822238,1666935168,562360059,tool0_controller,-2.114184388,-0.387107884,-0.295034645,-0.029508929,0.015721302,-0.008026183,,2022/10/27/22:33:00.26,-44.53557922
2022/10/27/22:32:48.565025,2022/10/27/22:32:48.56,5822239,1666935168,564821662,tool0_controller,-2.038369649,-0.439027826,-0.566329579,-0.021453974,0.012847802,-0.01032561,,2022/10/27/22:33:00.27,-32.94563335
2022/10/27/22:32:48.567237,2022/10/27/22:32:48.56,5822240,1666935168,567118369,tool0_controller,-2.083615279,-0.095240172,-0.522322224,-0.030120966,0.003699185,0.0007525,,2022/10/27/22:33:00.28,-22.35865754
2022/10/27/22:32:48.569618,2022/10/27/22:32:48.56,5822241,1666935168,569255256,tool0_controller,-2.065526579,-0.46767781,-0.390828855,-0.028498921,0.008648645,-0.006859404,,2022/10/27/22:33:00.29,-23.2603613
2022/10/27/22:32:48.571889,2022/10/27/22:32:48.57,5822242,1666935168,571198352,tool0_controller,-2.135794616,-0.261870102,-0.304049908,-0.030342574,0.019479505,-0.005420766,,2022/10/27/22:33:00.30,-23.88596954
2022/10/27/22:32:48.573508,2022/10/27/22:32:48.57,5822243,1666935168,573203086,tool0_controller,-2.154602493,-0.096514972,-0.231716132,-0.026143248,0.026634648,0.001347022,,2022/10/27/22:33:00.31,-33.12135635
2022/10/27/22:32:48.575698,2022/10/27/22:32:48.57,5822244,1666935168,575206608,tool0_controller,-2.097322691,0.256010338,0.027817849,-0.029324179,0.02116764,0.012184297,,2022/10/27/22:33:00.32,-41.12918348
2022/10/27/22:32:48.577353,2022/10/27/22:32:48.57,5822245,1666935168,577099079,tool0_controller,-2.032402516,-0.301772507,-0.315580398,-0.028859657,0.012289984,-0.002429158,,2022/10/27/22:33:00.33,-43.59307051
2022/10/27/22:32:48.579575,2022/10/27/22:32:48.57,5822246,1666935168,579068366,tool0_controller,-2.169560573,0.270080049,-0.32893105,-0.028061183,0.004111513,0.00284095,,2022/10/27/22:33:00.34,-30.85500416
2022/10/27/22:32:48.581240,2022/10/27/22:32:48.58,5822247,1666935168,581082886,tool0_controller,-2.116836977,0.000224967,-0.328768517,-0.02065131,0.007350287,-0.000162121,,2022/10/27/22:33:00.35,-27.8034655
2022/10/27/22:32:48.583501,2022/10/27/22:32:48.58,5822248,1666935168,583178611,tool0_controller,-2.23584076,0.001960132,-0.131799447,-0.026017894,0.014768265,0.000646077,,2022/10/27/22:33:00.36,-17.835697
2022/10/27/22:32:48.585209,2022/10/27/22:32:48.58,5822249,1666935168,585024652,tool0_controller,-2.101840696,-0.170718903,-0.23846177,-0.024938531,0.031769481,0.000238538,,2022/10/27/22:33:00.37,-29.40036554
2022/10/27/22:32:48.586868,2022/10/27/22:32:48.58,5822250,1666935168,586679628,tool0_controller,-1.997325164,-0.227481074,0.074809237,-0.029613816,0.02474985,-0.001872629,,2022/10/27/22:33:00.38,-41.22485869
2022/10/27/22:32:48.588511,2022/10/27/22:32:48.58,5822251,1666935168,588061163,tool0_controller,-1.974900904,0.082594113,0.012886463,-0.02309565,0.022425324,0.003908935,,2022/10/27/22:33:00.39,-42.21184666
2022/10/27/22:32:48.589646,2022/10/27/22:32:48.58,5822252,1666935168,589500647,tool0_controller,-2.130919374,-0.220200155,-0.194710398,-0.023418243,0.024150065,-0.000296632,,2022/10/27/22:33:00.40,-39.59080091
2022/10/27/22:32:48.591880,2022/10/27/22:32:48.59,5822253,1666935168,591489020,tool0_controller,-1.839653476,0.141029649,-0.126408164,-0.032774514,0.011472748,0.007585373,,2022/10/27/22:33:00.41,-24.41369791
2022/10/27/22:32:48.594642,2022/10/27/22:32:48.59,5822254,1666935168,593617748,tool0_controller,-1.901843185,-0.05002397,-0.414784824,-0.027602297,0.020962603,0.001781564,,2022/10/27/22:33:00.42,-21.64682078
