,Resolution,4,,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,Unique timestamp,Force.z
2022/10/27/22:19:04.797624,2022/10/27/22:19:04.79,5411049,1666934344,797328222,tool0_controller,-3.8496416,0.720135631,-10.14380998,-0.094115585,-0.427236744,-0.017384347,,,
2022/10/27/22:19:04.799858,2022/10/27/22:19:04.79,5411050,1666934344,799305311,tool0_controller,-2.124406573,-0.035500296,-9.357689915,-0.027706655,-0.42448623,0.002772081,,,
2022/10/27/22:19:04.801545,2022/10/27/22:19:04.80,5411051,1666934344,801410992,tool0_controller,-0.413746345,-1.242923713,-11.23542584,0.005386925,-0.394069896,0.006019862,,,
2022/10/27/22:19:04.804382,2022/10/27/22:19:04.80,5411052,1666934344,803602639,tool0_controller,-3.840158864,1.157278991,-8.135282503,0.118834849,-0.359997205,0.0039326,,,
2022/10/27/22:19:04.806144,2022/10/27/22:19:04.80,5411053,1666934344,805577600,tool0_controller,-2.734387621,0.359316647,-8.542240067,0.149747961,-0.398078475,-0.030998577,,,
2022/10/27/22:19:04.808428,2022/10/27/22:19:04.80,5411054,1666934344,807780735,tool0_controller,-5.829431967,0.065305898,-7.569089172,0.044883854,-0.226919071,-0.014955654,,,
2022/10/27/22:19:04.810221,2022/10/27/22:19:04.81,5411055,1666934344,809653737,tool0_controller,-3.009298501,0.357871559,-8.886569335,0.2060856,-0.297712315,0.000180563,,,
2022/10/27/22:19:04.811803,2022/10/27/22:19:04.81,5411056,1666934344,811608483,tool0_controller,-1.921028527,-0.633917149,-8.826041938,0.159465003,-0.281796849,0.018987475,,,
2022/10/27/22:19:04.813991,2022/10/27/22:19:04.81,5411057,1666934344,813372304,tool0_controller,-2.260767204,-0.233602596,-7.76883428,0.192810418,-0.28426766,0.013685321,,,
2022/10/27/22:19:04.815692,2022/10/27/22:19:04.81,5411058,1666934344,815348201,tool0_controller,-1.078084848,-1.392182211,-9.159912998,0.078182119,-0.282694569,0.032773917,,,
2022/10/27/22:19:04.822207,2022/10/27/22:19:04.82,5411059,1666934344,817829809,tool0_controller,-1.058143392,-1.912488909,-9.153185365,0.052306933,-0.23234568,0.044423128,,,
2022/10/27/22:19:04.823853,2022/10/27/22:19:04.82,5411060,1666934344,823563564,tool0_controller,-0.778967877,1.29643386,-10.2585906,0.146275679,-0.32487954,-0.013382206,,,
2022/10/27/22:19:04.826086,2022/10/27/22:19:04.82,5411061,1666934344,825535440,tool0_controller,0.837353798,-1.787259248,-12.47618133,0.074499051,-0.327415628,0.011179131,,,
2022/10/27/22:19:04.827646,2022/10/27/22:19:04.82,5411062,1666934344,827524770,tool0_controller,-2.003946629,-1.76216811,-9.272349992,-0.095062655,-0.210517028,0.0155161,,,
2022/10/27/22:19:04.829915,2022/10/27/22:19:04.82,5411063,1666934344,829418089,tool0_controller,-1.517360788,-0.929593597,-9.034187497,0.010292424,-0.272410419,0.048114414,,,
2022/10/27/22:19:04.831654,2022/10/27/22:19:04.83,5411064,1666934344,831408437,tool0_controller,-2.977621244,-0.507557118,-9.272697805,0.003747254,-0.188147645,-0.012896676,,,
2022/10/27/22:19:04.833840,2022/10/27/22:19:04.83,5411065,1666934344,833342038,tool0_controller,-1.449193774,2.577673772,-9.261264425,0.092230564,-0.263664367,-0.062691482,,,
2022/10/27/22:19:04.836067,2022/10/27/22:19:04.83,5411066,1666934344,835409001,tool0_controller,-0.466318345,2.374176115,-10.38347543,0.094079618,-0.290311971,-0.072330719,,,
2022/10/27/22:19:04.837689,2022/10/27/22:19:04.83,5411067,1666934344,837403060,tool0_controller,-3.865206829,2.158824029,-7.38036299,-0.033535389,-0.202702341,-0.074748266,,,
2022/10/27/22:19:04.839916,2022/10/27/22:19:04.83,5411068,1666934344,839371366,tool0_controller,-2.420152056,1.554631083,-8.922166684,-0.017234516,-0.270843734,-0.005469306,,,
2022/10/27/22:19:04.841588,2022/10/27/22:19:04.84,5411069,1666934344,841345272,tool0_controller,-0.972409278,-0.998289963,-10.4806912,-0.024688083,-0.279026976,0.009060394,,,
2022/10/27/22:19:04.843857,2022/10/27/22:19:04.84,5411070,1666934344,843319861,tool0_controller,-1.431720446,1.00578967,-9.98901482,-0.092743608,-0.392649458,-0.020616644,,,
2022/10/27/22:19:04.845501,2022/10/27/22:19:04.84,5411071,1666934344,845314467,tool0_controller,-1.107417844,2.552791259,-11.47241427,-0.021090577,-0.44773051,-0.06182874,,,
2022/10/27/22:19:04.847763,2022/10/27/22:19:04.84,5411072,1666934344,847369715,tool0_controller,-1.629875765,2.86029666,-11.4435161,0.080691193,-0.421008504,-0.084270821,,,
2022/10/27/22:19:04.849988,2022/10/27/22:19:04.84,5411073,1666934344,849311834,tool0_controller,-0.361992847,1.266273027,-11.85141272,0.111420709,-0.479308208,-0.04701808,,,
2022/10/27/22:19:04.851730,2022/10/27/22:19:04.85,5411074,1666934344,851346544,tool0_controller,-2.813447501,-1.071440459,-10.55938953,-0.089263655,-0.386285797,-0.011799102,,,
2022/10/27/22:19:04.853940,2022/10/27/22:19:04.85,5411075,1666934344,853378745,tool0_controller,-2.390183527,-0.238711153,-10.10281883,0.037289436,-0.372131635,0.024130073,,,
2022/10/27/22:19:04.855561,2022/10/27/22:19:04.85,5411076,1666934344,855365160,tool0_controller,-2.671387393,-0.877168119,-9.511711928,0.106994249,-0.374324415,0.017147319,,,
2022/10/27/22:19:04.857841,2022/10/27/22:19:04.85,5411077,1666934344,857368374,tool0_controller,-3.974090264,0.27370702,-7.758727469,0.051411591,-0.260429571,-0.036948685,,,
2022/10/27/22:19:04.859752,2022/10/27/22:19:04.85,5411078,1666934344,859379460,tool0_controller,-2.501428202,-0.181823935,-8.551325629,0.139983897,-0.300411423,-0.014759247,,,
2022/10/27/22:19:04.862036,2022/10/27/22:19:04.86,5411079,1666934344,861503931,tool0_controller,-3.891181291,-0.931845924,-7.44154462,0.037790072,-0.243316682,-0.0153052,,,
2022/10/27/22:19:04.866314,2022/10/27/22:19:04.86,5411080,1666934344,863530152,tool0_controller,-3.01081447,-0.603350588,-7.290531882,0.204528584,-0.229766301,0.040923719,,,
2022/10/27/22:19:04.866537,2022/10/27/22:19:04.86,5411081,1666934344,866281744,tool0_controller,-0.200535934,-2.386221746,-8.964972131,0.111504394,-0.304376549,0.019037797,,,
2022/10/27/22:19:04.868740,2022/10/27/22:19:04.86,5411082,1666934344,868401439,tool0_controller,-2.88200707,-0.748508325,-7.799130477,0.044510896,-0.219337796,0.022258395,,,
2022/10/27/22:19:04.870942,2022/10/27/22:19:04.87,5411083,1666934344,870516944,tool0_controller,0.139374533,-0.229436358,-9.186057351,0.153444422,-0.324921973,0.012600975,,,
2022/10/27/22:19:04.872592,2022/10/27/22:19:04.87,5411084,1666934344,872456900,tool0_controller,0.645529564,-1.016570642,-9.359433321,0.011806734,-0.260846831,0.005037029,,,
2022/10/27/22:19:04.874812,2022/10/27/22:19:04.87,5411085,1666934344,874541443,tool0_controller,-0.5943198,-1.054180955,-9.403000018,0.097225722,-0.256738579,0.025210372,,,
2022/10/27/22:19:04.877022,2022/10/27/22:19:04.87,5411086,1666934344,876652115,tool0_controller,-0.118110088,-0.636194893,-10.31294454,0.033781255,-0.325001071,0.002276069,,,
2022/10/27/22:19:04.879319,2022/10/27/22:19:04.87,5411087,1666934344,878748376,tool0_controller,-1.933332205,0.246203951,-9.466512015,0.022129901,-0.251203827,-0.007679748,,,
2022/10/27/22:19:04.880985,2022/10/27/22:19:04.88,5411088,1666934344,880833463,tool0_controller,0.057177188,-0.568214504,-10.03492612,0.05594326,-0.304262948,0.028456328,,,
2022/10/27/22:19:04.883200,2022/10/27/22:19:04.88,5411089,1666934344,882784882,tool0_controller,-1.071529631,-1.093140621,-10.03729509,-0.040604103,-0.224116212,-0.031436591,,,
2022/10/27/22:19:04.884893,2022/10/27/22:19:04.88,5411090,1666934344,884797487,tool0_controller,-3.482694771,3.162923976,-8.069436184,0.135604837,-0.226829164,-0.040222733,,,
2022/10/27/22:19:04.887102,2022/10/27/22:19:04.88,5411091,1666934344,886677637,tool0_controller,-1.139494747,1.202208884,-11.05414587,0.135772375,-0.268872217,-0.055518817,,,
2022/10/27/22:19:04.888779,2022/10/27/22:19:04.88,5411092,1666934344,888633182,tool0_controller,-3.676565608,1.157833308,-8.395320821,-0.061436116,-0.187107693,-0.047089412,,,
2022/10/27/22:19:04.890440,2022/10/27/22:19:04.89,5411093,1666934344,890359768,tool0_controller,-3.063396917,0.569024783,-8.440644699,-0.000490533,-0.279650607,-0.011001355,,,
2022/10/27/22:19:04.892694,2022/10/27/22:19:04.89,5411094,1666934344,892380601,tool0_controller,-0.943105047,-0.063038062,-9.865772982,-0.09235845,-0.267126436,-0.018654721,,,
2022/10/27/22:19:04.894362,2022/10/27/22:19:04.89,5411095,1666934344,893778550,tool0_controller,-1.136297496,1.786380893,-9.639256616,0.052631273,-0.341024981,-0.023036591,,,
2022/10/27/22:19:04.895528,2022/10/27/22:19:04.89,5411096,1666934344,895370106,tool0_controller,-1.799837346,1.465466453,-10.59309716,-0.048709747,-0.361997738,-0.048732845,,,
2022/10/27/22:19:04.897706,2022/10/27/22:19:04.89,5411097,1666934344,897333502,tool0_controller,-2.254082533,1.634672976,-10.88185938,-0.053528013,-0.441241816,-0.071675383,,,
2022/10/27/22:19:04.900995,2022/10/27/22:19:04.90,5411098,1666934344,899343801,tool0_controller,-0.110055517,0.6980636,-13.23332179,0.118765807,-0.527448371,-0.034240716,,,
2022/10/27/22:19:04.903630,2022/10/27/22:19:04.90,5411099,1666934344,901433913,tool0_controller,-2.444465082,-0.388453306,-11.69746605,-0.053845209,-0.383044776,-0.030887105,,,
2022/10/27/22:19:04.908103,2022/10/27/22:19:04.90,5411100,1666934344,903541718,tool0_controller,-3.494493476,0.924052612,-8.757505478,0.006682488,-0.341044208,-0.010962435,,,
2022/10/27/22:19:04.908295,2022/10/27/22:19:04.90,5411101,1666934344,905620033,tool0_controller,-0.34707551,-1.490657972,-11.21982295,0.082623223,-0.375786384,0.036485194,,,
2022/10/27/22:19:04.909832,2022/10/27/22:19:04.90,5411102,1666934344,909625814,tool0_controller,-2.865689959,0.982946029,-8.930981832,0.201659358,-0.375043142,-0.001004006,,,
2022/10/27/22:19:04.912113,2022/10/27/22:19:04.91,5411103,1666934344,911632687,tool0_controller,-4.07547402,0.165871704,-8.207235651,0.03425616,-0.272698294,-0.074840022,,,
2022/10/27/22:19:04.913785,2022/10/27/22:19:04.91,5411104,1666934344,913500903,tool0_controller,-3.330875855,1.443305772,-7.4442815,0.222530983,-0.23144729,-0.021750929,,,
2022/10/27/22:19:04.915780,2022/10/27/22:19:04.91,5411105,1666934344,915371651,tool0_controller,-1.202491564,-1.995140347,-9.775300945,0.149175423,-0.270398645,0.003304089,,,
2022/10/27/22:19:04.918074,2022/10/27/22:19:04.91,5411106,1666934344,917424552,tool0_controller,-3.464022878,-1.357157079,-7.06510548,0.031231578,-0.207814209,0.04433955,,,
2022/10/27/22:19:04.919780,2022/10/27/22:19:04.91,5411107,1666934344,919369779,tool0_controller,-1.144831942,-1.562253091,-9.820488696,0.10923301,-0.304678502,0.059464055,,,
2022/10/27/22:19:04.922003,2022/10/27/22:19:04.92,5411108,1666934344,921390156,tool0_controller,-0.02298186,-2.09433486,-10.4649337,0.01087516,-0.280604844,0.010136635,,,
2022/10/27/22:19:04.923743,2022/10/27/22:19:04.92,5411109,1666934344,923317232,tool0_controller,0.127467052,-0.025838688,-9.565257141,0.135271298,-0.305881813,0.016052306,,,
2022/10/27/22:19:04.925942,2022/10/27/22:19:04.92,5411110,1666934344,925334552,tool0_controller,0.620846839,-1.053549801,-11.02871053,0.00044646,-0.298367924,-0.007755867,,,
2022/10/27/22:19:04.927631,2022/10/27/22:19:04.92,5411111,1666934344,927379976,tool0_controller,-1.295063752,0.130363321,-9.739720657,0.058069811,-0.255802261,-0.012504699,,,
2022/10/27/22:19:04.929702,2022/10/27/22:19:04.92,5411112,1666934344,929451153,tool0_controller,-0.636774082,0.464204852,-10.81513335,0.123276079,-0.329265218,0.012246328,,,
2022/10/27/22:19:04.931990,2022/10/27/22:19:04.93,5411113,1666934344,931416299,tool0_controller,-1.917679789,-0.922960871,-9.581057161,-0.042218067,-0.244744889,-0.010350486,,,
2022/10/27/22:19:04.933625,2022/10/27/22:19:04.93,5411114,1666934344,933345102,tool0_controller,-2.526669676,-0.369301342,-7.675849668,0.010484029,-0.215292806,0.02680751,,,
2022/10/27/22:19:04.935828,2022/10/27/22:19:04.93,5411115,1666934344,935371475,tool0_controller,-1.506596844,-0.825124145,-9.084483719,-0.034014903,-0.21720109,-0.000750081,,,
2022/10/27/22:19:04.937550,2022/10/27/22:19:04.93,5411116,1666934344,937359784,tool0_controller,-1.901603772,2.390882164,-8.386220162,0.065033099,-0.189181956,-0.053730132,,,
2022/10/27/22:19:04.940636,2022/10/27/22:19:04.94,5411117,1666934344,939918456,tool0_controller,-1.760199989,3.0015613,-8.898588046,0.141767288,-0.30587302,-0.052905859,,,
2022/10/27/22:19:04.943588,2022/10/27/22:19:04.94,5411118,1666934344,941978614,tool0_controller,-3.036640952,2.534281527,-8.215265575,-0.081259942,-0.251018626,-0.100439466,,,
2022/10/27/22:19:04.945776,2022/10/27/22:19:04.94,5411119,1666934344,945346479,tool0_controller,0.496735739,-0.852522507,-11.55181882,-0.010343145,-0.338717144,-0.006014568,,,
2022/10/27/22:19:04.947970,2022/10/27/22:19:04.94,5411120,1666934344,947396655,tool0_controller,-2.825872773,0.430843724,-8.448890635,-0.121024369,-0.316390254,-0.021723359,,,
2022/10/27/22:19:04.950255,2022/10/27/22:19:04.95,5411121,1666934344,949602370,tool0_controller,-1.451806836,1.215362793,-10.19490542,0.018937278,-0.461252385,-0.018513326,,,
2022/10/27/22:19:04.951942,2022/10/27/22:19:04.95,5411122,1666934344,951591349,tool0_controller,-1.201983091,0.137482124,-12.05019374,-0.002689555,-0.428276372,-0.046989597,,,
2022/10/27/22:19:04.954168,2022/10/27/22:19:04.95,5411123,1666934344,953580558,tool0_controller,-2.052849948,1.720878607,-10.93366493,0.028501876,-0.413751167,-0.038611883,,,
2022/10/27/22:19:04.955863,2022/10/27/22:19:04.95,5411124,1666934344,955629879,tool0_controller,-1.241131098,-0.187054972,-11.19048469,0.02799722,-0.412368052,-0.013820811,,,
2022/10/27/22:19:04.957557,2022/10/27/22:19:04.95,5411125,1666934344,957406571,tool0_controller,-4.238923028,-0.49633116,-8.671505754,0.066101784,-0.297706483,0.002326373,,,
2022/10/27/22:19:04.960330,2022/10/27/22:19:04.96,5411126,1666934344,959458089,tool0_controller,-2.885813629,-0.231684938,-9.310193123,0.137629935,-0.372432693,0.01102692,,,
2022/10/27/22:19:04.962489,2022/10/27/22:19:04.96,5411127,1666934344,961596273,tool0_controller,-3.239346291,-0.152241169,-9.378856127,0.068939044,-0.284589645,0.020843389,,,
2022/10/27/22:19:04.963950,2022/10/27/22:19:04.96,5411128,1666934344,963461783,tool0_controller,-2.788648095,0.144111316,-9.715464449,0.085645387,-0.315476537,-0.002953039,,,
2022/10/27/22:19:04.966027,2022/10/27/22:19:04.96,5411129,1666934344,965506773,tool0_controller,-2.017937735,-0.253541478,-9.418357416,0.147888231,-0.329110912,-0.027851978,,,
2022/10/27/22:19:04.968233,2022/10/27/22:19:04.96,5411130,1666934344,967643847,tool0_controller,-4.381125065,0.60721977,-7.63727227,0.192225946,-0.207285221,0.013407334,,,
2022/10/27/22:19:04.970026,2022/10/27/22:19:04.97,5411131,1666934344,969661221,tool0_controller,-0.657461216,-0.618131021,-10.17460721,0.151018332,-0.305162227,0.027650387,,,
2022/10/27/22:19:04.972300,2022/10/27/22:19:04.97,5411132,1666934344,971765743,tool0_controller,-1.374527991,-1.893417404,-10.08117688,-0.035712365,-0.25177554,0.00692455,,,
2022/10/27/22:19:04.973819,2022/10/27/22:19:04.97,5411133,1666934344,973558491,tool0_controller,-0.785042241,-0.195113592,-9.851236847,0.119180308,-0.309702764,0.020163666,,,
2022/10/27/22:19:04.976002,2022/10/27/22:19:04.97,5411134,1666934344,975375872,tool0_controller,1.084255214,-0.963533054,-10.1818124,0.086911364,-0.343633378,0.00713813,,,
2022/10/27/22:19:04.977550,2022/10/27/22:19:04.97,5411135,1666934344,977318828,tool0_controller,-1.783557532,-0.828034075,-9.459968542,0.007548382,-0.222694499,-0.013440592,,,
2022/10/27/22:19:04.979774,2022/10/27/22:19:04.97,5411136,1666934344,979336093,tool0_controller,0.583529334,-0.5807326,-11.03364695,0.122309681,-0.329702569,0.021339534,,,
2022/10/27/22:19:04.984830,2022/10/27/22:19:04.98,5411137,1666934344,981507857,tool0_controller,-1.780509103,-0.863663929,-9.603514061,-0.078725197,-0.238082308,-0.010856779,,,
2022/10/27/22:19:04.984878,2022/10/27/22:19:04.98,5411138,1666934344,983464516,tool0_controller,-1.772928714,0.843747089,-8.773612128,0.034376653,-0.247652131,-0.005519105,,,
2022/10/27/22:19:04.986315,2022/10/27/22:19:04.98,5411139,1666934344,985711345,tool0_controller,0.096590068,-1.059203963,-11.06902917,0.076002169,-0.281952121,0.001753401,,,
2022/10/27/22:19:04.988079,2022/10/27/22:19:04.98,5411140,1666934344,987745155,tool0_controller,-4.354731724,1.445259308,-7.265956625,-0.033628208,-0.183325284,-0.044257212,,,
2022/10/27/22:19:04.990381,2022/10/27/22:19:04.99,5411141,1666934344,989653930,tool0_controller,-1.585753236,1.365006018,-8.728843942,0.040645397,-0.24521013,-0.022736606,,,
2022/10/27/22:19:04.992008,2022/10/27/22:19:04.99,5411142,1666934344,991650808,tool0_controller,-1.857725425,0.109513896,-9.021732556,-0.024861922,-0.197650958,-0.042484683,,,
2022/10/27/22:19:04.993771,2022/10/27/22:19:04.99,5411143,1666934344,993506254,tool0_controller,-2.908312923,2.472474465,-8.053655134,0.000832792,-0.27637602,-0.044326164,,,
2022/10/27/22:19:04.995960,2022/10/27/22:19:04.99,5411144,1666934344,995429036,tool0_controller,-1.03295751,1.114569436,-10.13941842,0.017241641,-0.332442591,-0.028515955,,,
2022/10/27/22:19:04.997668,2022/10/27/22:19:04.99,5411145,1666934344,997492309,tool0_controller,-3.385750474,0.996562802,-8.503525382,-0.128462936,-0.258121437,-0.03090012,,,
2022/10/27/22:19:04.999944,2022/10/27/22:19:04.99,5411146,1666934344,999472736,tool0_controller,-0.292529889,0.058263519,-10.56754367,-0.037360296,-0.393797544,0.000884527,,,
2022/10/27/22:19:05.001627,2022/10/27/22:19:05.00,5411147,1666934345,1423140,tool0_controller,-0.86333151,0.41951978,-10.97928572,-0.008400664,-0.413884144,-0.029239989,,,
2022/10/27/22:19:05.003862,2022/10/27/22:19:05.00,5411148,1666934345,3362140,tool0_controller,-2.483591822,3.356720255,-9.532819557,0.081234426,-0.454827763,-0.080140637,,,
2022/10/27/22:19:05.005549,2022/10/27/22:19:05.00,5411149,1666934345,5324665,tool0_controller,-1.896635728,0.908375241,-11.41783307,0.070119026,-0.449552978,-0.061318442,,,
2022/10/27/22:19:05.007772,2022/10/27/22:19:05.00,5411150,1666934345,7331606,tool0_controller,-1.667949944,0.088804283,-9.66824971,-0.04536874,-0.348666854,-0.024363911,,,
2022/10/27/22:19:05.010027,2022/10/27/22:19:05.01,5411151,1666934345,9379547,tool0_controller,-2.13533532,-1.15438363,-7.995721906,0.08125542,-0.361152652,0.057349877,,,
2022/10/27/22:19:05.011773,2022/10/27/22:19:05.01,5411152,1666934345,11406584,tool0_controller,-3.038596336,-1.830673188,-7.244276958,0.037390968,-0.319746845,0.028375802,,,
2022/10/27/22:19:05.014087,2022/10/27/22:19:05.01,5411153,1666934345,13347276,tool0_controller,-2.885056088,0.40501384,-8.792490177,0.156380483,-0.289642531,0.011808051,,,
2022/10/27/22:19:05.015704,2022/10/27/22:19:05.01,5411154,1666934345,15368719,tool0_controller,-1.187381103,-0.240263754,-9.839722519,0.091115514,-0.336770421,-0.069292647,,,
2022/10/27/22:19:05.017832,2022/10/27/22:19:05.01,5411155,1666934345,17350051,tool0_controller,-4.473118785,1.278289666,-6.922455113,0.091415864,-0.22536747,-0.033860915,,,
2022/10/27/22:19:05.020146,2022/10/27/22:19:05.02,5411156,1666934345,19354707,tool0_controller,-0.93587918,-0.512644815,-9.175394267,0.210205764,-0.295207988,0.015519423,,,
2022/10/27/22:19:05.022421,2022/10/27/22:19:05.02,5411157,1666934345,21614196,tool0_controller,-3.288850939,-2.118659898,-8.083914985,0.005874194,-0.165807362,0.04374267,,,
2022/10/27/22:19:05.024543,2022/10/27/22:19:05.02,5411158,1666934345,23832903,tool0_controller,-1.912007264,-1.525884543,-8.634218906,0.059663309,-0.222668298,0.062236352,,,
2022/10/27/22:19:05.026071,2022/10/27/22:19:05.02,5411159,1666934345,25716723,tool0_controller,0.319563744,-1.831993863,-11.13243783,-0.032740524,-0.31308913,0.04052272,,,
2022/10/27/22:19:05.027746,2022/10/27/22:19:05.02,5411160,1666934345,27292106,tool0_controller,0.002359899,-0.283348542,-10.69883787,0.046105084,-0.331758826,-0.010687399,,,
2022/10/27/22:19:05.029457,2022/10/27/22:19:05.02,5411161,1666934345,29324981,tool0_controller,0.153013968,0.698508007,-12.29502423,0.156950747,-0.374125257,0.000201136,,,
2022/10/27/22:19:05.031684,2022/10/27/22:19:05.03,5411162,1666934345,31514622,tool0_controller,-2.025168894,0.225761578,-9.760176809,-0.006852881,-0.246739751,-0.037508525,,,
2022/10/27/22:19:05.033921,2022/10/27/22:19:05.03,5411163,1666934345,33605058,tool0_controller,-0.272006326,0.178880724,-10.88702701,0.063849216,-0.282340118,0.00243626,,,
2022/10/27/22:19:05.036152,2022/10/27/22:19:05.03,5411164,1666934345,35718063,tool0_controller,-0.473343611,-1.341271391,-12.50955521,0.009724737,-0.350611061,0.012213468,,,
2022/10/27/22:19:05.038369,2022/10/27/22:19:05.03,5411165,1666934345,37823751,tool0_controller,-3.123790598,0.395432334,-9.365098411,-0.000610991,-0.244500015,-0.014008116,,,
2022/10/27/22:19:05.040027,2022/10/27/22:19:05.04,5411166,1666934345,39888609,tool0_controller,-2.307472286,1.385765318,-9.558556585,0.018610771,-0.267532438,-0.043689006,,,
2022/10/27/22:19:05.042247,2022/10/27/22:19:05.04,5411167,1666934345,41857611,tool0_controller,-2.471328033,0.987972627,-8.89643173,0.018409311,-0.154468578,-0.05671818,,,
2022/10/27/22:19:05.044602,2022/10/27/22:19:05.04,5411168,1666934345,43878872,tool0_controller,-1.204661865,2.310850216,-7.797618613,0.049371719,-0.259929794,-0.038659004,,,
2022/10/27/22:19:05.046175,2022/10/27/22:19:05.04,5411169,1666934345,45780408,tool0_controller,-1.950529914,0.786085517,-8.317039897,-0.066626281,-0.283235705,-0.044402015,,,
2022/10/27/22:19:05.047828,2022/10/27/22:19:05.04,5411170,1666934345,47617630,tool0_controller,-3.384915097,1.676851657,-7.813315157,-0.084165024,-0.226901319,-0.055039542,,,
2022/10/27/22:19:05.050706,2022/10/27/22:19:05.05,5411171,1666934345,49620342,tool0_controller,-0.179967099,1.133504081,-10.6094361,0.063063403,-0.40790293,-0.030346812,,,
2022/10/27/22:19:05.052303,2022/10/27/22:19:05.05,5411172,1666934345,51653756,tool0_controller,-2.098088075,0.484088371,-9.2714104,-0.075068281,-0.353929664,-0.038324434,,,
2022/10/27/22:19:05.054532,2022/10/27/22:19:05.05,5411173,1666934345,53870997,tool0_controller,-2.121749417,1.041232796,-8.773077341,-0.030335727,-0.416745772,-0.018657213,,,
2022/10/27/22:19:05.056234,2022/10/27/22:19:05.05,5411174,1666934345,55892843,tool0_controller,-0.489534126,-0.432838051,-10.66737229,0.013626363,-0.442035057,-0.008157178,,,
2022/10/27/22:19:05.057909,2022/10/27/22:19:05.05,5411175,1666934345,57723803,tool0_controller,-3.054220619,1.336582519,-7.352480778,-0.01604594,-0.327062187,-0.013464351,,,
2022/10/27/22:19:05.059583,2022/10/27/22:19:05.05,5411176,1666934345,59346204,tool0_controller,-0.292907531,0.018103716,-9.87155989,0.109749831,-0.425764846,0.027288983,,,
2022/10/27/22:19:05.061845,2022/10/27/22:19:05.06,5411177,1666934345,61509930,tool0_controller,-3.14423969,-0.481416273,-7.278631214,0.016625046,-0.345835539,-0.016408533,,,
2022/10/27/22:19:05.064330,2022/10/27/22:19:05.06,5411178,1666934345,63784558,tool0_controller,-4.461387253,1.423839723,-6.780355081,0.151206593,-0.298286533,-0.015899774,,,
2022/10/27/22:19:05.069056,2022/10/27/22:19:05.06,5411179,1666934345,65900427,tool0_controller,-2.104113793,-1.165846584,-9.621813388,0.165570427,-0.305417324,0.010298775,,,
2022/10/27/22:19:05.070000,2022/10/27/22:19:05.07,5411180,1666934345,69766353,tool0_controller,-1.754041703,-1.012413909,-7.853673441,0.097678552,-0.27447185,0.034684514,,,
2022/10/27/22:19:05.072579,2022/10/27/22:19:05.07,5411181,1666934345,71939466,tool0_controller,-2.130241713,-0.358127737,-8.326457931,0.121928177,-0.230504743,-0.001941694,,,
2022/10/27/22:19:05.074523,2022/10/27/22:19:05.07,5411182,1666934345,73925090,tool0_controller,-1.422368849,1.124484488,-9.781118944,0.214239159,-0.259498513,-0.00731045,,,
2022/10/27/22:19:05.076794,2022/10/27/22:19:05.07,5411183,1666934345,76047803,tool0_controller,0.87881824,-0.568848488,-11.00577558,0.042489309,-0.334434739,-0.008357825,,,
2022/10/27/22:19:05.078438,2022/10/27/22:19:05.07,5411184,1666934345,78000446,tool0_controller,-2.66667683,-0.729745557,-8.447666144,-0.030298272,-0.2238215,0.015834053,,,
2022/10/27/22:19:05.080567,2022/10/27/22:19:05.08,5411185,1666934345,80059019,tool0_controller,0.69277405,-2.341570802,-11.83664038,0.122521212,-0.345096166,0.068457412,,,
2022/10/27/22:19:05.082284,2022/10/27/22:19:05.08,5411186,1666934345,81977029,tool0_controller,0.390159945,-1.630355908,-11.34871703,-0.052570174,-0.316124429,-0.004297111,,,
2022/10/27/22:19:05.084518,2022/10/27/22:19:05.08,5411187,1666934345,84118066,tool0_controller,-1.008491408,1.085030911,-10.34339037,0.075990767,-0.311406116,8.27E-05,,,
2022/10/27/22:19:05.086694,2022/10/27/22:19:05.08,5411188,1666934345,86225041,tool0_controller,0.205006203,-0.490421658,-11.87238737,0.04440091,-0.332739038,-0.003341442,,,
2022/10/27/22:19:05.088407,2022/10/27/22:19:05.08,5411189,1666934345,88148060,tool0_controller,-1.402506851,0.285402609,-10.17143751,-0.034620274,-0.239204307,-0.00586919,,,
2022/10/27/22:19:05.090661,2022/10/27/22:19:05.09,5411190,1666934345,90261197,tool0_controller,-0.884202942,-0.795850147,-11.99801692,0.071315523,-0.327134104,0.00261961,,,
2022/10/27/22:19:05.092296,2022/10/27/22:19:05.09,5411191,1666934345,92080377,tool0_controller,-2.822872201,0.392683775,-9.632497878,-0.006956148,-0.255215097,-0.045575644,,,
2022/10/27/22:19:05.093937,2022/10/27/22:19:05.09,5411192,1666934345,93732981,tool0_controller,-3.631320001,2.458527944,-7.838909303,0.031787086,-0.210283363,-0.054339182,,,
2022/10/27/22:19:05.095599,2022/10/27/22:19:05.09,5411193,1666934345,95382356,tool0_controller,-1.934813234,0.811234414,-9.828178678,0.033931849,-0.21615872,-0.048082402,,,
2022/10/27/22:19:05.098322,2022/10/27/22:19:05.09,5411194,1666934345,97330397,tool0_controller,-2.652233434,2.698016962,-8.586019751,-0.064996037,-0.240178443,-0.069017857,,,
2022/10/27/22:19:05.100034,2022/10/27/22:19:05.10,5411195,1666934345,99561960,tool0_controller,-0.97405647,1.750828266,-11.06871709,0.022161721,-0.375856692,-0.004947465,,,
