Elbow joint,Shoulder lift joint,Shoulder pan joint,Wrist 1 joint,Wrist 2 joint,Wrist 3 joint
1.828332249,-1.244746105,0.153180793,-0.580632822,0.93659091,-3.140647237
1.828346078,-1.244770871,0.153218597,-0.580633358,0.936603308,-3.140635554
1.828368489,-1.24479656,0.153217956,-0.580670671,0.936592162,-3.140660111
1.828356568,-1.244783209,0.153218046,-0.580707149,0.936579466,-3.140649621
1.82838184,-1.244784371,0.153194472,-0.580631868,0.936604977,-3.14067227
1.828344647,-1.24479665,0.15323092,-0.580646054,0.936631143,-3.14064676
1.828345124,-1.244833635,0.153206706,-0.580670432,0.936592162,-3.140710179
1.828319375,-1.244844542,0.153230503,-0.580686526,0.936565399,-3.140674178
1.828332249,-1.244795815,0.153205559,-0.580683367,0.936565697,-3.140659873
1.828368489,-1.244808839,0.153219283,-0.580670075,0.936616242,-3.140623633
1.828380887,-1.244795517,0.153242871,-0.580670373,0.936603546,-3.140661303
1.828317944,-1.244759278,0.153230533,-0.580646054,0.936603546,-3.140659157
1.828345124,-1.244796531,0.15321824,-0.580670611,0.936602712,-3.140672032
1.828381364,-1.244794713,0.153242886,-0.580670552,0.936590314,-3.140647952
1.828332249,-1.244797484,0.153181657,-0.580620305,0.936616659,-3.140647952
1.828332726,-1.24479513,0.153244585,-0.580608026,0.936616778,-3.140648429
1.828319375,-1.244795279,0.15324384,-0.580694632,0.936617076,-3.140659634
1.828331772,-1.244808332,0.153230593,-0.58068283,0.936616123,-3.140684668
1.828345124,-1.244845168,0.153192833,-0.580669896,0.936603427,-3.140660111
1.828345601,-1.244807259,0.15324311,-0.580668287,0.936579108,-3.14067227
1.828380887,-1.2448328,0.153204262,-0.580632882,0.936604857,-3.140672747
1.828319852,-1.244757847,0.153229833,-0.580695109,0.936628878,-3.14068443
1.828356091,-1.244796054,0.15321818,-0.580633418,0.936629057,-3.14069802
1.828357045,-1.244820253,0.153230235,-0.580646293,0.936605036,-3.140659634
1.828344647,-1.244796531,0.153217897,-0.580682473,0.936564803,-3.140659634
1.828344647,-1.244782673,0.153206229,-0.580632584,0.936553001,-3.140672509
1.828357522,-1.244807647,0.153242916,-0.580682532,0.936565995,-3.140672032
1.828357522,-1.244783775,0.153217822,-0.580607848,0.936605752,-3.140633885
1.828368012,-1.2447951,0.15324381,-0.580682771,0.936617911,-3.140634123
1.828345124,-1.244770811,0.153230995,-0.580683128,0.936617911,-3.140672509
1.828307454,-1.24478303,0.153216839,-0.58064522,0.936566114,-3.140660826
1.828368966,-1.244784908,0.153205857,-0.580644445,0.936604142,-3.140623156
1.828332726,-1.244808243,0.153230235,-0.580645399,0.936602175,-3.140660111
1.828344647,-1.244821565,0.153231487,-0.58063455,0.936605155,-3.140673224
1.828332249,-1.244758562,0.15324378,-0.580671982,0.936617315,-3.140647713
1.828332726,-1.244808332,0.15324387,-0.580634014,0.936654091,-3.140683715
1.82834417,-1.244770275,0.153243184,-0.5806572,0.9366045,-3.14068443
1.828319375,-1.244784043,0.153229773,-0.580658631,0.936565936,-3.140672986
1.828380887,-1.244782941,0.153232098,-0.580669896,0.936615884,-3.140647237
1.828332249,-1.244760947,0.153205052,-0.580657319,0.936616719,-3.140647713
1.828356568,-1.24473335,0.153218791,-0.580672161,0.936617315,-3.140621726
1.828381364,-1.244821594,0.153230473,-0.580670552,0.936567247,-3.140709702
1.828357045,-1.244796113,0.153204203,-0.580684857,0.936552227,-3.140660111
1.828356568,-1.244771526,0.15321818,-0.58065726,0.936565816,-3.140672747
1.828368489,-1.244822399,0.15321897,-0.58067085,0.936618567,-3.140635316
1.828380887,-1.244819985,0.153219491,-0.580671267,0.936593354,-3.14067227
1.828293626,-1.244782434,0.153217614,-0.580633537,0.936592638,-3.140659873
1.828332249,-1.244784282,0.153230742,-0.580645041,0.936605632,-3.140635554
1.828332726,-1.244796173,0.153231263,-0.580683247,0.936578929,-3.14064819
1.828345601,-1.244771348,0.153217509,-0.580633835,0.936592579,-3.140661065
1.82838184,-1.244821624,0.153218359,-0.580682592,0.936580241,-3.14066035
1.828344647,-1.244820015,0.153243423,-0.580671446,0.936640322,-3.14067227
1.828344647,-1.24479516,0.153218374,-0.580669956,0.936603904,-3.140659634
1.828347031,-1.244795517,0.153218478,-0.580683247,0.936603844,-3.140696351
1.828344647,-1.24483283,0.153255224,-0.580631928,0.936628044,-3.140660111
1.828319852,-1.244795696,0.153241649,-0.580683069,0.936602235,-3.140672032
1.828345601,-1.244758086,0.153243423,-0.58066936,0.936604381,-3.140647237
1.828358475,-1.244845406,0.153231129,-0.580657677,0.936629593,-3.140633647
1.828356091,-1.244808362,0.153219,-0.580658512,0.936578333,-3.14067227
1.828355614,-1.244795428,0.153230742,-0.580633716,0.936590433,-3.140659873
1.828355614,-1.244795577,0.15326798,-0.580671565,0.936578512,-3.140659634
1.828344647,-1.244771437,0.15321739,-0.580683903,0.93662864,-3.140636031
1.828357522,-1.244770901,0.153242111,-0.580684201,0.936616242,-3.140635316
1.828344647,-1.244795935,0.153217897,-0.58068283,0.936604321,-3.140673463
1.82838041,-1.244795726,0.153205425,-0.580646412,0.936591923,-3.140660111
1.828331772,-1.24479659,0.153193668,-0.580633418,0.936592042,-3.140672986
1.828356091,-1.244795219,0.153231114,-0.580646054,0.936590493,-3.140648429
1.828368489,-1.244783179,0.153243855,-0.58068134,0.93657881,-3.140609566
1.828345601,-1.244845168,0.153267801,-0.58067073,0.936592102,-3.140636269
1.828357045,-1.244806961,0.15321742,-0.580645637,0.936616659,-3.140647237
1.828307454,-1.244757698,0.153243631,-0.580596463,0.936641395,-3.1406346
1.828368966,-1.244757639,0.15323025,-0.580708341,0.936604202,-3.140635316
1.828331772,-1.244808869,0.153219298,-0.580658273,0.936553717,-3.140636269
1.82834417,-1.244821147,0.153230444,-0.58068289,0.936591446,-3.140685622
1.828332249,-1.244757519,0.153218716,-0.580682771,0.936605215,-3.140622441
1.828333203,-1.2448072,0.153193057,-0.580694513,0.9366045,-3.140671078
1.828332249,-1.244833068,0.153231502,-0.58064522,0.936592102,-3.14064819
1.828382317,-1.244758026,0.153230429,-0.580657856,0.936617255,-3.14067227
1.828344647,-1.244795219,0.153230697,-0.580646889,0.936615944,-3.140659396
1.828344647,-1.244795279,0.153230265,-0.580657081,0.936591506,-3.140660588
1.828357522,-1.244820343,0.153230503,-0.580658869,0.936616778,-3.140647237
1.828332249,-1.244794891,0.153244719,-0.580659108,0.936615825,-3.140673224
1.828331772,-1.244808064,0.153218254,-0.580608086,0.936591148,-3.14068443
1.828345124,-1.244771079,0.153242603,-0.580619411,0.936615407,-3.140659873
1.828368489,-1.244808511,0.153230146,-0.580671923,0.93660301,-3.140659396
1.82834417,-1.24478306,0.153206006,-0.580646233,0.93661654,-3.140647237
1.828356091,-1.244795935,0.153230831,-0.580658571,0.9366166,-3.140634839
1.828356091,-1.24482067,0.153205097,-0.580645518,0.93660444,-3.140622203
1.828345601,-1.244808332,0.15321824,-0.580683069,0.936616063,-3.140661065
1.828332249,-1.244821058,0.153205797,-0.580633239,0.936592519,-3.140635554
1.828368489,-1.244807796,0.153219491,-0.580695347,0.936590731,-3.140683715
1.828332249,-1.244832085,0.153255627,-0.580647723,0.936579168,-3.140647475
1.828356568,-1.244783,0.153218299,-0.580631213,0.936604261,-3.140660826
1.828344647,-1.24480714,0.153230682,-0.580670373,0.936605275,-3.140635077
1.828357045,-1.244795637,0.153205514,-0.580622093,0.936592221,-3.140684668
1.828331772,-1.244807408,0.153243452,-0.580658571,0.936640501,-3.140634362
1.828356091,-1.244808422,0.153241783,-0.58064516,0.936603069,-3.14069802
1.828346078,-1.244807945,0.15323104,-0.580671386,0.936567247,-3.140671794
1.828332249,-1.244831817,0.153231099,-0.580669836,0.936629415,-3.140659157
1.828356568,-1.244795279,0.153229877,-0.580632166,0.936604321,-3.140658681
1.828356568,-1.244771199,0.153243333,-0.580646352,0.936617613,-3.140660588
1.828357045,-1.244796382,0.153254524,-0.58064522,0.936628282,-3.14064819
1.828357045,-1.244782851,0.153231084,-0.580658988,0.936639607,-3.140646998
1.828332249,-1.244807319,0.153229922,-0.580620007,0.93660301,-3.140684907
1.828357045,-1.244771377,0.153242946,-0.580646769,0.936604261,-3.140647952
1.828332249,-1.244784103,0.153205931,-0.580669538,0.936592519,-3.140673463
1.828320328,-1.244833307,0.153193936,-0.580669538,0.936629415,-3.140659634
1.828368966,-1.244770871,0.153231457,-0.580671088,0.936603665,-3.140635077
1.82834417,-1.244807259,0.15323092,-0.580645875,0.936604202,-3.14064819
1.828332249,-1.244783477,0.153230876,-0.580670075,0.936592102,-3.140634362
1.828357045,-1.244770513,0.153254986,-0.58067079,0.936615169,-3.140698258
1.828356091,-1.244796203,0.153217807,-0.58067079,0.936602414,-3.140709225
1.828319375,-1.244821356,0.153230876,-0.580645458,0.936627805,-3.14068443
1.828319375,-1.24483283,0.153205782,-0.580633001,0.936615705,-3.140634839
1.828356568,-1.244794772,0.153218165,-0.580657975,0.936616004,-3.140647237
1.828345124,-1.244820521,0.15322946,-0.580657796,0.936617494,-3.140647475
1.828331772,-1.244820521,0.153218716,-0.580696122,0.936616063,-3.140635792
1.828368966,-1.244782851,0.153218403,-0.580657617,0.93656528,-3.140647713
1.828346554,-1.244819359,0.153230518,-0.580695049,0.936590374,-3.140684907
1.828344647,-1.244782822,0.153218165,-0.580658392,0.936591625,-3.140671317
1.828345601,-1.244770096,0.153230816,-0.580622033,0.936628878,-3.140708987
1.828345601,-1.244782643,0.153268427,-0.580631928,0.936603844,-3.14067227
1.828395192,-1.24484487,0.153205335,-0.580632584,0.936591864,-3.140709464
1.828331772,-1.244784014,0.153241843,-0.58067079,0.936604083,-3.140685622
1.828381364,-1.244794742,0.153193593,-0.580646531,0.936627746,-3.140659634
1.828306977,-1.24482082,0.153255701,-0.580684142,0.936604619,-3.140671794
1.828319852,-1.244820939,0.153231621,-0.580632822,0.936591327,-3.140634123
1.828345601,-1.244784341,0.15323028,-0.580656664,0.936591029,-3.140697066
1.828332726,-1.244770662,0.153230071,-0.580708222,0.9366045,-3.140673224
1.828332726,-1.244808481,0.153230608,-0.580682592,0.93660289,-3.140672509
1.828346078,-1.244820074,0.153267473,-0.580695049,0.93661654,-3.14064676
1.828356568,-1.244782911,0.153254792,-0.580707864,0.93661809,-3.140660588
1.828345601,-1.244820551,0.153230146,-0.580681519,0.936604202,-3.14068443
1.828357522,-1.244758175,0.153229922,-0.580620067,0.936577678,-3.140634362
1.828355614,-1.244806961,0.153193578,-0.580619351,0.93657881,-3.14069802
1.828332249,-1.244795875,0.153218135,-0.580670552,0.93662864,-3.140647713
1.828356568,-1.244795845,0.153242379,-0.58067085,0.93662864,-3.140685622
1.828333203,-1.244820015,0.153218612,-0.580645756,0.936616838,-3.140684907
1.8283065,-1.244807319,0.153218389,-0.580671923,0.936615765,-3.140647237
1.828319852,-1.244819598,0.153229266,-0.580657379,0.936578929,-3.140659873
1.828357522,-1.244771079,0.153218001,-0.580645816,0.93656522,-3.140672747
1.828356568,-1.244794564,0.153218672,-0.580632464,0.936654329,-3.140659634
1.828331772,-1.244771139,0.153218925,-0.580695049,0.936605096,-3.140646998
1.828332726,-1.244795488,0.153193533,-0.580683724,0.936589777,-3.140624587
1.828331296,-1.244807617,0.153192461,-0.580646233,0.936577797,-3.140659873
1.828357522,-1.244821237,0.153180569,-0.580645816,0.936603904,-3.140671078
1.828368489,-1.24479668,0.153218657,-0.580670313,0.936629713,-3.14067227
1.828332249,-1.244845079,0.153219834,-0.580647783,0.936630249,-3.140659396
1.828344647,-1.244794176,0.153231636,-0.58064516,0.936604202,-3.140659396
1.828332249,-1.244783567,0.153230727,-0.580670671,0.936590016,-3.140659873
1.828331772,-1.244808869,0.15319255,-0.580683486,0.936576426,-3.140685145
1.828346078,-1.244770752,0.153217986,-0.580658512,0.936566412,-3.14067227
1.828357045,-1.244833485,0.153231055,-0.580694155,0.936629951,-3.140646521
1.828344647,-1.244795905,0.153230473,-0.580669419,0.936630905,-3.14064819
1.828345124,-1.244806008,0.153219223,-0.580608444,0.936629295,-3.140648905
1.828293626,-1.244795786,0.153217614,-0.580682532,0.936576307,-3.140672509
1.828356091,-1.244796352,0.153229892,-0.580682651,0.93658936,-3.140659634
1.828357045,-1.244807826,0.15321821,-0.580656783,0.936566412,-3.140672509
1.828356091,-1.244783477,0.153219283,-0.580621497,0.936668754,-3.140647952
1.828344647,-1.244758652,0.153231263,-0.58068283,0.936616004,-3.140661065
1.828356568,-1.244771467,0.153243572,-0.580631749,0.936600983,-3.140673463
1.828319375,-1.244783686,0.153229013,-0.580633537,0.936613917,-3.140647475
1.828344647,-1.244795398,0.153218538,-0.58068432,0.936614454,-3.140634839
1.828369443,-1.24478303,0.153230965,-0.580683545,0.936630905,-3.140659157
1.828332726,-1.244783835,0.153229192,-0.580633597,0.936630607,-3.140659634
1.828306977,-1.244795875,0.153230339,-0.580682711,0.936603725,-3.140647237
1.828319375,-1.244771348,0.153205201,-0.580646531,0.936601818,-3.14066035
1.828332726,-1.244783179,0.153230533,-0.580646233,0.936602592,-3.14064819
1.828357522,-1.244734393,0.153230399,-0.580670671,0.936591506,-3.14064819
1.828345601,-1.244797186,0.153205857,-0.580695168,0.936604917,-3.140659157
1.828319852,-1.244797484,0.153230593,-0.580658214,0.936629653,-3.140647713
1.828357522,-1.244746075,0.15323095,-0.580644922,0.936604917,-3.140659873
1.828346078,-1.244795875,0.15319483,-0.580657737,0.936627567,-3.140647237
1.828345601,-1.244782702,0.153243259,-0.580632941,0.936613142,-3.140647713
1.828345601,-1.244820939,0.153219089,-0.580669777,0.936603844,-3.140634123
1.828345124,-1.244820581,0.153207108,-0.580609457,0.936630011,-3.140659634
1.828345601,-1.244820939,0.153244659,-0.580633835,0.936593056,-3.140635077
1.828345124,-1.244770156,0.153230861,-0.580682532,0.936615765,-3.140673463
1.828332249,-1.244846539,0.15321818,-0.580633597,0.936576486,-3.140660826
1.828368966,-1.244795488,0.153231099,-0.580671505,0.936589956,-3.140649382
1.828357045,-1.244770364,0.153255075,-0.580619232,0.936605752,-3.140634839
1.828356568,-1.24474682,0.153243676,-0.580633895,0.936618626,-3.140672032
1.828332726,-1.244808124,0.15323174,-0.580647067,0.936630309,-3.140635316
1.828345601,-1.244808839,0.153205663,-0.580657737,0.936615646,-3.140672509
1.828344647,-1.244832472,0.153241977,-0.580645875,0.936576486,-3.14066035
1.828357045,-1.244770811,0.153254554,-0.580681698,0.936601758,-3.140685145
1.828357522,-1.244783477,0.153217718,-0.580707626,0.936566174,-3.140648905
1.828357045,-1.244782911,0.15320459,-0.580620961,0.936606884,-3.140623395
1.828368489,-1.244795845,0.153243199,-0.580669538,0.936656356,-3.140671555
1.828368489,-1.244770007,0.153242379,-0.580708341,0.936641991,-3.140672032
1.828318898,-1.244807915,0.153193772,-0.58068283,0.936613858,-3.14066035
1.828332249,-1.244809495,0.153255224,-0.58068432,0.936563432,-3.140623871
1.828332249,-1.244795339,0.153231502,-0.580633895,0.936578512,-3.14064819
1.828333203,-1.244795547,0.153217658,-0.580619411,0.936581731,-3.140660111
1.828369443,-1.244795339,0.153255284,-0.580645399,0.93658179,-3.1406346
1.828332249,-1.244782941,0.153231815,-0.580633656,0.936629593,-3.140647475
1.828368966,-1.244834052,0.153242752,-0.580683665,0.936614573,-3.140659873
1.828332249,-1.244782732,0.15327999,-0.580683605,0.936626911,-3.140659873
1.828346078,-1.244795994,0.153229728,-0.580659227,0.936591029,-3.140661065
1.828331772,-1.244808183,0.153243408,-0.580670313,0.936591983,-3.140672747
1.828331772,-1.244770066,0.153230682,-0.580647008,0.936580837,-3.140659634
1.828319375,-1.244844214,0.153230846,-0.580682711,0.936641216,-3.140685383
1.828368489,-1.244758711,0.153231263,-0.580659286,0.936654568,-3.140635077
1.828345124,-1.244820343,0.153205842,-0.580657617,0.936628401,-3.140647713
1.828319852,-1.244795935,0.153229102,-0.58064522,0.936613977,-3.140634362
1.828346078,-1.244809107,0.153244272,-0.580632882,0.936591625,-3.14067084
1.828368966,-1.244808124,0.153230801,-0.58063467,0.93658179,-3.140634839
1.828367535,-1.244784282,0.15323101,-0.580635266,0.936567783,-3.140635792
1.828380887,-1.244770752,0.153230086,-0.58065869,0.936617315,-3.140648667
1.828319852,-1.244770901,0.153217852,-0.580670015,0.936615646,-3.140636031
1.828356568,-1.244784103,0.153218523,-0.580694453,0.936589956,-3.140672986
1.828357045,-1.244795011,0.153256088,-0.580683128,0.936603725,-3.140660588
1.828343693,-1.244783269,0.153254658,-0.580657856,0.936568201,-3.140647237
1.828332726,-1.244769887,0.153256685,-0.580670134,0.936605752,-3.140634839
1.828332249,-1.244770632,0.15323092,-0.580671028,0.936629534,-3.140609566
1.828357045,-1.244820462,0.153231367,-0.580682234,0.936667264,-3.140634839
1.828319852,-1.24480869,0.15323016,-0.580633597,0.936626971,-3.140661303
1.828306977,-1.244820909,0.153193623,-0.580671386,0.936590195,-3.140698496
1.828332249,-1.244819925,0.153205156,-0.580670373,0.93659091,-3.140660111
1.828345601,-1.244782822,0.153229862,-0.580658094,0.936604738,-3.140634362
1.828368966,-1.244831191,0.153232619,-0.580646233,0.936619759,-3.140647952
1.82838184,-1.244771109,0.153255075,-0.580684559,0.936641812,-3.140648429
1.828368489,-1.244770901,0.153204009,-0.580658154,0.936590672,-3.140635792
1.828332249,-1.244769917,0.153217658,-0.580671565,0.936588347,-3.140635554
1.828357045,-1.244782225,0.153230816,-0.580657081,0.936578155,-3.140671555
1.828345124,-1.244795577,0.153243706,-0.580646948,0.936566949,-3.14064819
1.828368489,-1.244796769,0.15319328,-0.580658392,0.936594188,-3.140684668
1.82838184,-1.244757579,0.153219357,-0.580659823,0.936604202,-3.140646521
1.828356568,-1.244808332,0.153244048,-0.580682532,0.936578989,-3.14066035
1.828356568,-1.244795368,0.153231204,-0.580632584,0.936590433,-3.140635554
1.828343693,-1.244783239,0.153242484,-0.580695645,0.936615169,-3.140634362
1.828356568,-1.244821326,0.153229937,-0.580660359,0.936616659,-3.140636269
1.828293626,-1.244795786,0.153242424,-0.580632643,0.936616063,-3.140672509
1.828357522,-1.244782404,0.153256252,-0.58063312,0.936603367,-3.140635792
1.828320805,-1.244808273,0.153245047,-0.580632584,0.936603904,-3.140661065
1.828345124,-1.244858162,0.153242648,-0.580633239,0.936617196,-3.140697543
1.828332249,-1.244819985,0.153242216,-0.580670015,0.936616421,-3.140635554
1.828357045,-1.244820194,0.153231174,-0.580620603,0.936628878,-3.140671794
1.828356568,-1.244821714,0.153243333,-0.580658333,0.936615646,-3.140673224
1.828331772,-1.24478309,0.153216705,-0.580683665,0.936603248,-3.14068443
1.828357045,-1.244794266,0.153230876,-0.580683784,0.936603785,-3.140634123
1.828368966,-1.244795726,0.153230175,-0.580620365,0.93660444,-3.14067227
1.828357045,-1.244758533,0.153241962,-0.580647187,0.936591446,-3.140683953
1.828332726,-1.244820909,0.15321745,-0.580658631,0.936603546,-3.140633885
1.828357045,-1.244833962,0.153268769,-0.580658154,0.936629057,-3.140659873
1.828368489,-1.244818853,0.153193027,-0.580632285,0.936617494,-3.140660111
1.828307454,-1.244807706,0.153243378,-0.580646769,0.936605036,-3.140659396
1.82834417,-1.244821952,0.153204218,-0.580672876,0.936603248,-3.140660111
1.828368966,-1.244808392,0.153205514,-0.58063312,0.936590374,-3.14067227
1.828331296,-1.244808005,0.153205112,-0.580646889,0.936591387,-3.140634123
1.828345601,-1.244819806,0.15324305,-0.580646054,0.936590672,-3.140648429
1.828382317,-1.244819151,0.153218746,-0.580632405,0.936616421,-3.140660588
1.828332249,-1.244770632,0.153218731,-0.580657737,0.936580122,-3.140671555
1.828333203,-1.244819747,0.153243154,-0.58065726,0.936591625,-3.140659396
1.828368966,-1.244819896,0.153230742,-0.580645816,0.936579883,-3.140635077
1.828344647,-1.244807945,0.15324387,-0.580634372,0.93659091,-3.140647237
1.828320328,-1.244795756,0.153267637,-0.580633716,0.936618209,-3.140684907
1.828331772,-1.244770156,0.153229699,-0.580657856,0.936617792,-3.140635077
1.828345124,-1.24479504,0.153229773,-0.580658988,0.936628461,-3.14067227
1.82834417,-1.244819508,0.153182,-0.580709712,0.936591148,-3.140636031
1.828318421,-1.244833694,0.15325661,-0.580670134,0.936579764,-3.140672986
1.828357045,-1.244795219,0.153230876,-0.580633656,0.936603427,-3.14068443
1.828368012,-1.244794653,0.153243616,-0.58062102,0.936629117,-3.140659157
1.828357045,-1.244833456,0.153241366,-0.580632405,0.936578751,-3.140621964
1.828368966,-1.244794236,0.153254077,-0.580646591,0.936591864,-3.14064819
1.828331772,-1.24478148,0.153241992,-0.580659227,0.936615884,-3.14068443
1.828346078,-1.244795637,0.153267458,-0.580622153,0.936603785,-3.140659634
1.828344647,-1.244770424,0.153255448,-0.580646352,0.936616838,-3.14066035
1.828333203,-1.24479516,0.153243273,-0.580633239,0.936603844,-3.140685145
1.828368489,-1.244796233,0.153217465,-0.580683426,0.936628222,-3.140635077
1.828345124,-1.244783269,0.153231382,-0.580682115,0.936616838,-3.140660826
1.828357999,-1.244808899,0.153242677,-0.580633954,0.93660301,-3.140647237
1.828355614,-1.244820194,0.153229922,-0.580670909,0.936615944,-3.140673463
1.828357045,-1.244820343,0.153230444,-0.580645518,0.936591566,-3.140648667
1.828368012,-1.244770394,0.153192818,-0.580659227,0.936616421,-3.140672509
1.828332249,-1.24485843,0.153217331,-0.58063312,0.936604202,-3.140672032
1.828357045,-1.244831936,0.1532543,-0.580645697,0.936604083,-3.140623395
1.828368489,-1.244820164,0.153230354,-0.580658333,0.936604738,-3.140623156
1.828344647,-1.244807319,0.15319255,-0.58067079,0.936603785,-3.1406346
1.828356568,-1.244806872,0.153255448,-0.58064671,0.936641335,-3.140683715
1.828345124,-1.244820432,0.153231293,-0.580659048,0.93660444,-3.140622918
1.828332726,-1.244844483,0.153254464,-0.580671505,0.936616719,-3.140659634
1.828357045,-1.244781689,0.153230235,-0.580670254,0.936578512,-3.140671555
1.828332249,-1.244783388,0.153217897,-0.580694215,0.936603427,-3.140672032
1.828357045,-1.244807438,0.153180525,-0.580671744,0.936579049,-3.140634362
1.828331772,-1.244808213,0.153242335,-0.580683426,0.936591446,-3.140634839
1.828332726,-1.244833933,0.153231099,-0.580645041,0.936617374,-3.140635554
1.828345124,-1.244794355,0.153230876,-0.580633418,0.936616182,-3.140635077
1.828345601,-1.244819598,0.153217942,-0.580683426,0.936592162,-3.14064819
1.828318898,-1.244781898,0.153217614,-0.580645995,0.936604083,-3.140623395
1.82833368,-1.244796233,0.153205425,-0.58064671,0.936590731,-3.140660588
1.828345124,-1.244796084,0.153205693,-0.580634372,0.936615646,-3.14066035
1.828357045,-1.244807706,0.153231293,-0.580696301,0.936604023,-3.140659396
1.828368489,-1.244796113,0.153230146,-0.580682115,0.936617553,-3.140660588
1.828356568,-1.244807438,0.153205544,-0.580633001,0.936616659,-3.140647952
1.828357522,-1.244783567,0.153231859,-0.580657021,0.936566591,-3.14064676
1.828344647,-1.244784252,0.153206348,-0.580645875,0.936553299,-3.140696828
1.828380887,-1.244772301,0.153205916,-0.58068289,0.936615884,-3.140659396
1.82838184,-1.244758622,0.153229311,-0.580683128,0.936616659,-3.140659157
1.828318898,-1.244782762,0.153204337,-0.580670254,0.936591983,-3.140671794
1.828357522,-1.244795398,0.153206304,-0.580632285,0.936641157,-3.140634123
1.828344647,-1.244783298,0.153205246,-0.580620603,0.936615288,-3.140660111
1.828331772,-1.244771407,0.153205872,-0.580671207,0.936603546,-3.14067227
1.828356091,-1.244821267,0.153230295,-0.580672042,0.936604142,-3.140647952
1.828357045,-1.244832413,0.153230831,-0.580632405,0.936604142,-3.140659396
1.828332249,-1.244797037,0.153192729,-0.580682234,0.93664062,-3.140672032
1.828332726,-1.244832651,0.153218359,-0.580683069,0.936579168,-3.140623156
1.828368966,-1.244820104,0.153218627,-0.58067085,0.9365803,-3.140659634
1.828345601,-1.244771169,0.153267995,-0.580620305,0.93656677,-3.140684191
1.828331296,-1.244805859,0.153193206,-0.580658154,0.936616838,-3.140685383
1.828332726,-1.244795458,0.153231829,-0.580670492,0.93660593,-3.140623156
1.828346078,-1.244819955,0.153242782,-0.580646054,0.936592996,-3.140622203
1.828344647,-1.244795279,0.153255343,-0.580646114,0.936590731,-3.140698258
1.828344647,-1.244820909,0.153217018,-0.580693976,0.936615288,-3.140635077
1.82838184,-1.244821207,0.153205767,-0.58066936,0.936591804,-3.140647475
1.828345124,-1.244807379,0.153267622,-0.580658512,0.936578572,-3.14064819
1.828368489,-1.24479504,0.153204426,-0.580683069,0.936629117,-3.140647237
1.828345124,-1.244795875,0.153192639,-0.580707328,0.9366166,-3.14066035
1.828319375,-1.244783,0.153231621,-0.580571906,0.936591446,-3.1406346
1.828381364,-1.244807617,0.153218597,-0.580683545,0.936616778,-3.140660826
1.828356568,-1.244821177,0.15323028,-0.580671267,0.936616778,-3.140683953
1.828319852,-1.244832562,0.153204963,-0.580682234,0.936616421,-3.14064676
1.828357522,-1.244782017,0.153231636,-0.580597059,0.936591446,-3.140672509
1.828308407,-1.244808988,0.153230727,-0.580696718,0.936604381,-3.140672509
1.828333203,-1.244795488,0.153205782,-0.58067085,0.936629236,-3.140671555
1.828345124,-1.244794385,0.153230384,-0.58065881,0.936628342,-3.140647713
1.828356568,-1.244758354,0.153206125,-0.580706016,0.936591685,-3.14067227
1.828332249,-1.244820432,0.153242424,-0.580683307,0.936604202,-3.140635316
1.82834417,-1.244832502,0.153242126,-0.580657677,0.936590493,-3.14064819
1.828332249,-1.244732992,0.153205693,-0.580633418,0.93661648,-3.140635316
1.828319375,-1.244783447,0.153243318,-0.580632643,0.936628222,-3.140698496
1.828332249,-1.244782613,0.153268471,-0.580632345,0.93666625,-3.140671555
1.828332726,-1.244759665,0.153229639,-0.58067073,0.936579049,-3.140647237
1.828382794,-1.244783596,0.153243527,-0.58063306,0.936602652,-3.140635554
1.828344647,-1.244809822,0.153230548,-0.580670671,0.936603963,-3.140659634
1.828368012,-1.24482079,0.153205961,-0.580645816,0.936615884,-3.140634362
1.828368012,-1.244832174,0.153219208,-0.580645279,0.936616898,-3.14064676
1.828332726,-1.244772003,0.153229266,-0.580645458,0.936616719,-3.140647237
1.828357045,-1.244795666,0.153230682,-0.580657439,0.936640859,-3.140635077
1.828318421,-1.244795547,0.153280631,-0.580670015,0.936591029,-3.140648667
1.828343693,-1.244820104,0.153217822,-0.580644564,0.936603606,-3.14068586
1.82834417,-1.244771944,0.153254762,-0.580671505,0.93659085,-3.14067227
1.828332249,-1.244809524,0.153280154,-0.580658571,0.936604917,-3.14068443
1.82838184,-1.244782643,0.15323101,-0.580657498,0.936617374,-3.140647713
1.828345601,-1.244783298,0.153241917,-0.580608563,0.9365924,-3.140660111
1.828345124,-1.244807766,0.153229713,-0.580645399,0.936604738,-3.140634123
1.828345124,-1.2448328,0.153243572,-0.580682949,0.936591923,-3.140661065
1.828381364,-1.244770722,0.153217763,-0.580645041,0.936615646,-3.140660588
1.828331296,-1.244783537,0.153217942,-0.580658988,0.936592698,-3.140659873
1.828331296,-1.244795666,0.153242245,-0.580683605,0.936616659,-3.140671794
1.828356568,-1.244807706,0.15323104,-0.580647425,0.936615765,-3.140659873
1.828346078,-1.244783298,0.153255939,-0.580658512,0.936604977,-3.140661065
1.828319852,-1.244833545,0.153229192,-0.580670373,0.936628342,-3.140659396
1.828357045,-1.244795011,0.153231367,-0.58063312,0.936578989,-3.140648667
1.828345601,-1.244808034,0.153204694,-0.580670373,0.936604142,-3.14064819
1.828345124,-1.244771646,0.153228804,-0.580645756,0.936603189,-3.14066035
1.828356091,-1.244796501,0.15320687,-0.58062108,0.936604142,-3.14067227
