,resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique timestamp,Force.z
2022/10/20/22:00:41.680100,2022/10/20/22:00:41.68,3418924,1666328441,677964287,tool0_controller,0.170200557,0.444200924,0.357641202,-0.112476904,-0.019644216,0.004754196,,#N/A
2022/10/20/22:00:41.680211,2022/10/20/22:00:41.68,3418925,1666328441,679993105,tool0_controller,0.215777162,0.22295632,0.07003012,-0.114360922,-0.009482749,-0.000553461,,#N/A
2022/10/20/22:00:41.682425,2022/10/20/22:00:41.68,3418926,1666328441,681975153,tool0_controller,0.238342792,0.047069306,0.331476296,-0.116695254,-0.019715396,-0.003627125,,#N/A
2022/10/20/22:00:41.684322,2022/10/20/22:00:41.68,3418927,1666328441,683996178,tool0_controller,0.236556165,0.35140856,0.334734832,-0.117401326,-0.0203553,0.001663369,,#N/A
2022/10/20/22:00:41.686555,2022/10/20/22:00:41.68,3418928,1666328441,685970905,tool0_controller,0.125479197,0.248358612,0.409035754,-0.108739344,-0.01808451,0.002531037,,#N/A
2022/10/20/22:00:41.688267,2022/10/20/22:00:41.68,3418929,1666328441,688043753,tool0_controller,0.243502655,0.539282256,0.308566436,-0.114770039,-0.01815396,0.005435852,,#N/A
2022/10/20/22:00:41.692662,2022/10/20/22:00:41.69,3418930,1666328441,691523778,tool0_controller,0.217706397,0.211129076,0.221188,-0.113930301,-0.016515887,-0.001339992,,#N/A
2022/10/20/22:00:41.694933,2022/10/20/22:00:41.69,3418931,1666328441,694303117,tool0_controller,0.24014981,0.446592972,0.394440203,-0.118600727,-0.016853987,0.000741328,,#N/A
2022/10/20/22:00:41.696105,2022/10/20/22:00:41.69,3418932,1666328441,695993414,tool0_controller,0.248912012,0.283032632,0.135324905,-0.114102897,-0.011341708,0.001450821,,#N/A
2022/10/20/22:00:41.698283,2022/10/20/22:00:41.69,3418933,1666328441,698178563,tool0_controller,0.286783437,0.691823622,0.393736842,-0.115891635,-0.019490203,0.007791672,,#N/A
2022/10/20/22:00:41.700530,2022/10/20/22:00:41.70,3418934,1666328441,700048734,tool0_controller,0.173543058,0.358058299,0.35616237,-0.114311202,-0.015044329,0.002665835,,#N/A
2022/10/20/22:00:41.702789,2022/10/20/22:00:41.70,3418935,1666328441,702102835,tool0_controller,0.188931022,-0.066187585,0.226294672,-0.111129999,-0.013979151,-0.007733889,,#N/A
2022/10/20/22:00:41.706209,2022/10/20/22:00:41.70,3418936,1666328441,704013785,tool0_controller,0.491158539,0.366021127,0.400805381,-0.116517854,-0.022678987,0.002823368,,#N/A
2022/10/20/22:00:41.706756,2022/10/20/22:00:41.70,3418937,1666328441,706012527,tool0_controller,0.213405654,0.115219131,0.106827804,-0.113222943,-0.012179632,-0.00299403,,#N/A
2022/10/20/22:00:41.709035,2022/10/20/22:00:41.70,3418938,1666328441,707991556,tool0_controller,0.26912798,0.692301914,0.336446925,-0.109965482,-0.019236556,0.009469697,,#N/A
2022/10/20/22:00:41.710561,2022/10/20/22:00:41.71,3418939,1666328441,709998652,tool0_controller,0.140365098,0.396230915,0.419333348,-0.114548097,-0.016442545,0.002806231,,#N/A
2022/10/20/22:00:41.712139,2022/10/20/22:00:41.71,3418940,1666328441,711987807,tool0_controller,0.273431438,0.44028703,0.248098383,-0.113242483,-0.013262596,0.004469748,,#N/A
2022/10/20/22:00:41.714385,2022/10/20/22:00:41.71,3418941,1666328441,714001502,tool0_controller,0.288423115,0.248253348,0.362337345,-0.11333332,-0.019196063,-0.002309739,,#N/A
2022/10/20/22:00:41.716577,2022/10/20/22:00:41.71,3418942,1666328441,715978554,tool0_controller,0.122350377,0.011981252,0.462140296,-0.106759589,-0.018064548,-0.0086287,,#N/A
2022/10/20/22:00:41.718242,2022/10/20/22:00:41.71,3418943,1666328441,717971212,tool0_controller,0.206539168,0.46659298,0.566125268,-0.111554737,-0.02312168,0.004855361,,#N/A
2022/10/20/22:00:41.720127,2022/10/20/22:00:41.72,3418944,1666328441,719987934,tool0_controller,0.231214978,0.237867165,0.51921647,-0.115233676,-0.017247029,-0.001675038,,#N/A
2022/10/20/22:00:41.723948,2022/10/20/22:00:41.72,3418945,1666328441,721991742,tool0_controller,0.174767068,0.403996077,0.567985842,-0.119460793,-0.018906017,0.003180095,,#N/A
2022/10/20/22:00:41.724529,2022/10/20/22:00:41.72,3418946,1666328441,723989339,tool0_controller,0.316171911,0.534633343,0.575165956,-0.108871553,-0.022962927,0.003365988,,#N/A
2022/10/20/22:00:41.726165,2022/10/20/22:00:41.72,3418947,1666328441,725981810,tool0_controller,0.320172735,0.349686351,0.264615603,-0.112718787,-0.012166101,0.001933273,,#N/A
2022/10/20/22:00:41.728380,2022/10/20/22:00:41.72,3418948,1666328441,727984665,tool0_controller,0.241455456,0.098994316,0.279617427,-0.111427053,-0.01445945,-0.007266042,,#N/A
2022/10/20/22:00:41.730746,2022/10/20/22:00:41.73,3418949,1666328441,730065542,tool0_controller,0.184186253,0.468603247,0.181609544,-0.112299684,-0.014035536,0.004872955,,#N/A
2022/10/20/22:00:41.732263,2022/10/20/22:00:41.73,3418950,1666328441,731984815,tool0_controller,0.307789823,0.226727628,0.479448788,-0.120415092,-0.014708595,-0.002857027,,#N/A
2022/10/20/22:00:41.734463,2022/10/20/22:00:41.73,3418951,1666328441,734230194,tool0_controller,0.284519946,0.228246381,0.714243168,-0.110865134,-0.024370436,-0.002830321,,#N/A
2022/10/20/22:00:41.736796,2022/10/20/22:00:41.73,3418952,1666328441,735989937,tool0_controller,0.29788183,0.366596587,0.672206438,-0.112309945,-0.025609662,0.001562861,,#N/A
2022/10/20/22:00:41.738350,2022/10/20/22:00:41.73,3418953,1666328441,738138752,tool0_controller,0.266371717,0.398390017,0.523264168,-0.111957478,-0.020573657,0.003377547,,#N/A
2022/10/20/22:00:41.742972,2022/10/20/22:00:41.74,3418954,1666328441,741223097,tool0_controller,0.400143741,0.655352936,0.561670135,-0.118171055,-0.024262067,0.009553965,,#N/A
2022/10/20/22:00:41.742981,2022/10/20/22:00:41.74,3418955,1666328441,742220924,tool0_controller,0.301624191,0.401059086,0.224705184,-0.11020147,-0.012438169,0.005431866,,#N/A
2022/10/20/22:00:41.747803,2022/10/20/22:00:41.74,3418956,1666328441,744080195,tool0_controller,0.336046269,0.37410039,0.39687671,-0.11647793,-0.020122655,0.002451208,,#N/A
2022/10/20/22:00:41.748309,2022/10/20/22:00:41.74,3418957,1666328441,748024008,tool0_controller,0.299435633,0.652546392,0.188311604,-0.1150615,-0.011786037,0.009572765,,#N/A
2022/10/20/22:00:41.750542,2022/10/20/22:00:41.75,3418958,1666328441,750006235,tool0_controller,0.21049039,0.517087475,0.332087218,-0.106429952,-0.017472276,0.005794049,,#N/A
2022/10/20/22:00:41.752233,2022/10/20/22:00:41.75,3418959,1666328441,752128513,tool0_controller,0.185198294,0.355949427,0.419985858,-0.112574113,-0.019326237,0.002932691,,#N/A
2022/10/20/22:00:41.754475,2022/10/20/22:00:41.75,3418960,1666328441,754061270,tool0_controller,0.244682675,0.352985016,0.362657638,-0.114532401,-0.017769563,0.00202381,,#N/A
2022/10/20/22:00:41.756665,2022/10/20/22:00:41.75,3418961,1666328441,756055436,tool0_controller,0.276590616,0.418561031,0.58453605,-0.117346313,-0.022630113,0.005646041,,#N/A
2022/10/20/22:00:41.758364,2022/10/20/22:00:41.75,3418962,1666328441,758032183,tool0_controller,0.208499085,0.256946434,0.412924497,-0.110298711,-0.017448211,-0.00218197,,#N/A
2022/10/20/22:00:41.760634,2022/10/20/22:00:41.76,3418963,1666328441,760005580,tool0_controller,0.250189608,0.144674571,0.096796263,-0.110327778,-0.010438834,-0.002075709,,#N/A
2022/10/20/22:00:41.762372,2022/10/20/22:00:41.76,3418964,1666328441,762050190,tool0_controller,0.167426964,0.591567004,0.319348065,-0.107724719,-0.014019432,0.004856865,,#N/A
2022/10/20/22:00:41.765439,2022/10/20/22:00:41.76,3418965,1666328441,764647438,tool0_controller,0.06481459,0.464648114,0.475336843,-0.123231813,-0.017295893,0.005815833,,#N/A
2022/10/20/22:00:41.766439,2022/10/20/22:00:41.76,3418966,1666328441,766016639,tool0_controller,0.412278111,0.340648213,0.497512835,-0.112291257,-0.021312314,0.003344224,,#N/A
2022/10/20/22:00:41.768653,2022/10/20/22:00:41.76,3418967,1666328441,767968076,tool0_controller,0.103132324,0.569209619,0.371354531,-0.112847577,-0.017355312,0.009039827,,#N/A
2022/10/20/22:00:41.770438,2022/10/20/22:00:41.77,3418968,1666328441,770088009,tool0_controller,0.301612319,0.259946087,0.300479523,-0.115221407,-0.015654798,-0.003276055,,#N/A
2022/10/20/22:00:41.772660,2022/10/20/22:00:41.77,3418969,1666328441,771999152,tool0_controller,0.256365774,0.369337824,0.427282659,-0.116521067,-0.018196795,0.003966612,,#N/A
2022/10/20/22:00:41.774242,2022/10/20/22:00:41.77,3418970,1666328441,773990074,tool0_controller,0.195596999,0.516580271,0.189974606,-0.11549637,-0.010637487,0.003889742,,#N/A
2022/10/20/22:00:41.776424,2022/10/20/22:00:41.77,3418971,1666328441,775963455,tool0_controller,0.178352167,0.146253477,0.3882639,-0.111884289,-0.017951917,-0.002467017,,#N/A
2022/10/20/22:00:41.780664,2022/10/20/22:00:41.78,3418972,1666328441,779813137,tool0_controller,0.253919634,0.52447691,0.352637804,-0.112312872,-0.017018692,0.006917094,,#N/A
2022/10/20/22:00:41.784340,2022/10/20/22:00:41.78,3418973,1666328441,782001310,tool0_controller,0.152962033,0.331165184,0.369540375,-0.112865813,-0.018434488,0.001168397,,#N/A
2022/10/20/22:00:41.786447,2022/10/20/22:00:41.78,3418974,1666328441,785966517,tool0_controller,0.238618529,0.689528456,0.3128248,-0.11559906,-0.016475644,0.006794526,,#N/A
2022/10/20/22:00:41.788640,2022/10/20/22:00:41.78,3418975,1666328441,788100695,tool0_controller,0.201287526,0.593522756,0.529973308,-0.113480559,-0.019315435,0.005977641,,#N/A
2022/10/20/22:00:41.790261,2022/10/20/22:00:41.79,3418976,1666328441,789990163,tool0_controller,0.308056617,0.308481892,0.518244551,-0.112574431,-0.017816966,0.000688379,,#N/A
2022/10/20/22:00:41.792539,2022/10/20/22:00:41.79,3418977,1666328441,792008629,tool0_controller,0.449247955,0.171798803,0.214272161,-0.118074849,-0.012158591,-0.002669179,,#N/A
2022/10/20/22:00:41.794160,2022/10/20/22:00:41.79,3418978,1666328441,793989118,tool0_controller,0.099735482,0.134868796,0.329838834,-0.11365188,-0.012953905,-0.000700959,,#N/A
2022/10/20/22:00:41.797677,2022/10/20/22:00:41.79,3418979,1666328441,797209422,tool0_controller,0.261271834,0.536698009,0.312687048,-0.115176301,-0.019360766,0.005002781,,#N/A
2022/10/20/22:00:41.798619,2022/10/20/22:00:41.79,3418980,1666328441,798026649,tool0_controller,0.26296765,0.722038662,0.156567976,-0.119293605,-0.010682959,0.008611067,,#N/A
2022/10/20/22:00:41.800308,2022/10/20/22:00:41.80,3418981,1666328441,799997862,tool0_controller,0.182956007,-0.020160395,0.435473064,-0.114318058,-0.015172454,-0.005471691,,#N/A
2022/10/20/22:00:41.802549,2022/10/20/22:00:41.80,3418982,1666328441,802038623,tool0_controller,0.302259835,0.486572357,0.690799801,-0.116855168,-0.026643106,0.005641096,,#N/A
2022/10/20/22:00:41.804221,2022/10/20/22:00:41.80,3418983,1666328441,804011407,tool0_controller,0.128521283,0.408204709,0.414046729,-0.112432564,-0.019875493,0.002668385,,#N/A
2022/10/20/22:00:41.806448,2022/10/20/22:00:41.80,3418984,1666328441,805957124,tool0_controller,0.337491558,0.26961502,0.439770256,-0.113426817,-0.022779419,0.001328432,,#N/A
2022/10/20/22:00:41.808070,2022/10/20/22:00:41.80,3418985,1666328441,807973129,tool0_controller,0.274772351,0.608705909,0.208136817,-0.111778072,-0.015443435,0.009117272,,#N/A
2022/10/20/22:00:41.810199,2022/10/20/22:00:41.81,3418986,1666328441,809980904,tool0_controller,0.216954737,0.587762852,0.569111395,-0.117687499,-0.022199662,0.007061457,,#N/A
2022/10/20/22:00:41.812726,2022/10/20/22:00:41.81,3418987,1666328441,812083667,tool0_controller,0.211889855,0.587791785,0.42908919,-0.113732193,-0.020159088,0.008090297,,#N/A
2022/10/20/22:00:41.814391,2022/10/20/22:00:41.81,3418988,1666328441,814004142,tool0_controller,0.204760558,0.053413602,0.278957188,-0.11698405,-0.012411443,-0.002180089,,#N/A
2022/10/20/22:00:41.817274,2022/10/20/22:00:41.81,3418989,1666328441,816707645,tool0_controller,0.246600453,0.55815335,0.240584115,-0.118773816,-0.013196041,0.007161857,,#N/A
2022/10/20/22:00:41.818372,2022/10/20/22:00:41.81,3418990,1666328441,817983724,tool0_controller,0.272124528,0.370207,0.34988246,-0.113111983,-0.018617901,0.001972965,,#N/A
2022/10/20/22:00:41.820566,2022/10/20/22:00:41.82,3418991,1666328441,819988828,tool0_controller,0.20452477,0.320777132,0.384155467,-0.111768007,-0.016482964,0.002668539,,#N/A
2022/10/20/22:00:41.822494,2022/10/20/22:00:41.82,3418992,1666328441,821983002,tool0_controller,0.28691035,0.12025428,0.338418474,-0.108534893,-0.018671279,-0.003424377,,#N/A
2022/10/20/22:00:41.824347,2022/10/20/22:00:41.82,3418993,1666328441,824027675,tool0_controller,0.218712362,0.147359243,0.288871185,-0.111008337,-0.017184407,-0.003448307,,#N/A
2022/10/20/22:00:41.826479,2022/10/20/22:00:41.82,3418994,1666328441,825983398,tool0_controller,0.04815632,0.234272856,0.228798944,-0.106201339,-0.014927078,-0.002281597,,#N/A
2022/10/20/22:00:41.828261,2022/10/20/22:00:41.82,3418995,1666328441,828022888,tool0_controller,0.200656102,0.699023029,0.575873904,-0.111786653,-0.025510088,0.010717078,,#N/A
2022/10/20/22:00:41.830396,2022/10/20/22:00:41.83,3418996,1666328441,829987314,tool0_controller,0.176375289,0.388431523,0.402287906,-0.116214489,-0.016027232,0.003335391,,#N/A
2022/10/20/22:00:41.832627,2022/10/20/22:00:41.83,3418997,1666328441,831984192,tool0_controller,0.274108455,0.542300754,0.440986252,-0.120583076,-0.02387902,0.006654043,,#N/A
2022/10/20/22:00:41.834290,2022/10/20/22:00:41.83,3418998,1666328441,833970946,tool0_controller,0.153827793,0.269604177,0.824331486,-0.112746842,-0.029111468,-0.000453294,,#N/A
2022/10/20/22:00:41.837275,2022/10/20/22:00:41.83,3418999,1666328441,835960485,tool0_controller,0.308308354,0.103763417,0.535987175,-0.114875455,-0.020391003,-0.007502413,,#N/A
2022/10/20/22:00:41.838176,2022/10/20/22:00:41.83,3419000,1666328441,838046818,tool0_controller,0.41264189,0.461024278,0.517277847,-0.115624048,-0.023585645,0.001955058,,#N/A
2022/10/20/22:00:41.840968,2022/10/20/22:00:41.84,3419001,1666328441,840017979,tool0_controller,0.409696925,0.381543433,0.358605429,-0.11220524,-0.014164102,-0.001168705,,#N/A
2022/10/20/22:00:41.842665,2022/10/20/22:00:41.84,3419002,1666328441,842040712,tool0_controller,0.382833238,0.292012911,0.522234763,-0.116352511,-0.019022833,0.00184296,,#N/A
2022/10/20/22:00:41.844573,2022/10/20/22:00:41.84,3419003,1666328441,844003241,tool0_controller,0.405547284,0.441257632,0.544889856,-0.115047507,-0.025929909,0.004763885,,#N/A
2022/10/20/22:00:41.846374,2022/10/20/22:00:41.84,3419004,1666328441,846058685,tool0_controller,0.391466323,-0.009339963,0.455325763,-0.118912073,-0.016367414,-0.004309474,,#N/A
2022/10/20/22:00:41.849883,2022/10/20/22:00:41.84,3419005,1666328441,849164410,tool0_controller,0.487325537,0.34372725,0.45177017,-0.111516362,-0.015120361,-0.001419796,,#N/A
2022/10/20/22:00:41.850401,2022/10/20/22:00:41.85,3419006,1666328441,849982332,tool0_controller,0.239389441,0.735778064,0.606790619,-0.11345312,-0.021616145,0.010602984,,#N/A
2022/10/20/22:00:41.852734,2022/10/20/22:00:41.85,3419007,1666328441,852067614,tool0_controller,0.418711471,0.610750386,0.232228553,-0.11212561,-0.012372497,0.004677017,,#N/A
2022/10/20/22:00:41.854474,2022/10/20/22:00:41.85,3419008,1666328441,854027067,tool0_controller,0.276713408,0.411638523,0.537262571,-0.1161966,-0.020765288,0.00474554,,#N/A
2022/10/20/22:00:41.856123,2022/10/20/22:00:41.85,3419009,1666328441,855984141,tool0_controller,0.204339001,0.536643627,0.666692686,-0.116988543,-0.025360312,0.007097605,,#N/A
2022/10/20/22:00:41.858327,2022/10/20/22:00:41.85,3419010,1666328441,857981548,tool0_controller,0.223462249,0.338186661,0.468466075,-0.115534933,-0.020823881,0.001594983,,#N/A
2022/10/20/22:00:41.861984,2022/10/20/22:00:41.86,3419011,1666328441,859975150,tool0_controller,0.247402206,0.528130837,0.388535326,-0.117781642,-0.0153159,0.00607311,,#N/A
2022/10/20/22:00:41.862128,2022/10/20/22:00:41.86,3419012,1666328441,861977008,tool0_controller,0.27196031,0.276623288,0.59690039,-0.115249816,-0.017317206,0.001340405,,#N/A
2022/10/20/22:00:41.864262,2022/10/20/22:00:41.86,3419013,1666328441,864022725,tool0_controller,0.280325455,0.298384344,0.248966184,-0.112971619,-0.016889348,0.001511879,,#N/A
2022/10/20/22:00:41.869029,2022/10/20/22:00:41.86,3419014,1666328441,865964430,tool0_controller,0.299798183,0.429362688,0.474162668,-0.114273451,-0.018883199,0.004771107,,#N/A
2022/10/20/22:00:41.871553,2022/10/20/22:00:41.87,3419015,1666328441,870013471,tool0_controller,0.406424006,0.43435647,0.27171313,-0.111227225,-0.016029328,0.006777077,,#N/A
2022/10/20/22:00:41.872122,2022/10/20/22:00:41.87,3419016,1666328441,871973489,tool0_controller,0.166646239,0.115632603,0.12931806,-0.114491133,-0.009412657,-0.002125451,,#N/A
2022/10/20/22:00:41.874399,2022/10/20/22:00:41.87,3419017,1666328441,873970659,tool0_controller,0.391924343,0.538307196,0.533947964,-0.111325815,-0.024794906,0.008721146,,#N/A
2022/10/20/22:00:41.876614,2022/10/20/22:00:41.87,3419018,1666328441,875959134,tool0_controller,0.26260022,-0.182690889,0.28320313,-0.116556895,-0.015571267,-0.011494256,,#N/A
2022/10/20/22:00:41.878255,2022/10/20/22:00:41.87,3419019,1666328441,877976053,tool0_controller,0.249977695,0.454624275,0.558151343,-0.118128704,-0.023197595,0.003788324,,#N/A
2022/10/20/22:00:41.880500,2022/10/20/22:00:41.88,3419020,1666328441,879969099,tool0_controller,0.359943196,0.326587397,0.230215718,-0.114600197,-0.015128254,0.002895098,,#N/A
2022/10/20/22:00:41.882174,2022/10/20/22:00:41.88,3419021,1666328441,881979716,tool0_controller,0.077593438,0.314732069,0.219309995,-0.113188904,-0.013801181,-0.00229777,,#N/A
2022/10/20/22:00:41.884542,2022/10/20/22:00:41.88,3419022,1666328441,884056299,tool0_controller,0.121061945,0.669906113,0.264870497,-0.116869879,-0.020230902,0.011004493,,#N/A
2022/10/20/22:00:41.887785,2022/10/20/22:00:41.88,3419023,1666328441,886929439,tool0_controller,0.250190512,0.50140166,0.342486725,-0.107688745,-0.018474036,0.006956281,,#N/A
2022/10/20/22:00:41.888720,2022/10/20/22:00:41.88,3419024,1666328441,888087972,tool0_controller,0.043384234,0.40567881,0.317341665,-0.116536221,-0.016271899,0.003564451,,#N/A
2022/10/20/22:00:41.890585,2022/10/20/22:00:41.89,3419025,1666328441,890026470,tool0_controller,0.200381163,0.563985056,0.317704599,-0.116094851,-0.01655637,0.004658513,,#N/A
2022/10/20/22:00:41.892551,2022/10/20/22:00:41.89,3419026,1666328441,892043937,tool0_controller,0.107121104,0.336635952,-0.02927335,-0.110360775,-0.006651758,0.003097387,,#N/A
2022/10/20/22:00:41.894674,2022/10/20/22:00:41.89,3419027,1666328441,893989108,tool0_controller,0.173928123,0.5067533,0.378155905,-0.105486945,-0.016376263,0.003686324,,#N/A
2022/10/20/22:00:41.896540,2022/10/20/22:00:41.89,3419028,1666328441,895970615,tool0_controller,0.283991423,0.459602706,0.389457526,-0.110429554,-0.021463259,0.007256695,,#N/A
2022/10/20/22:00:41.898208,2022/10/20/22:00:41.89,3419029,1666328441,897979641,tool0_controller,0.146677507,0.073197669,0.470060646,-0.112569056,-0.020376653,-0.005444001,,#N/A
2022/10/20/22:00:41.901794,2022/10/20/22:00:41.90,3419030,1666328441,899979297,tool0_controller,0.279401104,0.430681964,0.517517488,-0.11528946,-0.020910469,-6.85E-05,,#N/A
2022/10/20/22:00:41.902792,2022/10/20/22:00:41.90,3419031,1666328441,902044276,tool0_controller,0.191878049,0.335067821,0.454894209,-0.109404323,-0.017213955,0.001811812,,#N/A
2022/10/20/22:00:41.904854,2022/10/20/22:00:41.90,3419032,1666328441,904383227,tool0_controller,0.083691364,0.079799821,0.479092038,-0.109851299,-0.016132405,-0.006657495,,#N/A
2022/10/20/22:00:41.906669,2022/10/20/22:00:41.90,3419033,1666328441,905990428,tool0_controller,0.273186459,0.459765409,0.534530184,-0.106513333,-0.022651604,0.005755258,,#N/A
2022/10/20/22:00:41.910357,2022/10/20/22:00:41.91,3419034,1666328441,909943454,tool0_controller,0.131838479,0.543656675,0.5930078,-0.112669114,-0.02290612,0.008598574,,#N/A
2022/10/20/22:00:41.912531,2022/10/20/22:00:41.91,3419035,1666328441,911980741,tool0_controller,0.242900133,0.699745773,0.413502303,-0.111636903,-0.018692956,0.01253827,,#N/A
2022/10/20/22:00:41.914218,2022/10/20/22:00:41.91,3419036,1666328441,913982139,tool0_controller,0.225763204,0.16249043,0.632569041,-0.111962958,-0.018426358,-0.003542063,,#N/A
2022/10/20/22:00:41.916436,2022/10/20/22:00:41.91,3419037,1666328441,915983556,tool0_controller,0.332664589,0.359884103,0.42148355,-0.115075917,-0.013104047,0.001085092,,#N/A
2022/10/20/22:00:41.918529,2022/10/20/22:00:41.91,3419038,1666328441,917980796,tool0_controller,0.181746488,0.320240325,0.576857904,-0.113725499,-0.019117793,0.002472198,,#N/A
2022/10/20/22:00:41.920412,2022/10/20/22:00:41.92,3419039,1666328441,919989809,tool0_controller,0.301458421,0.253009749,0.317325843,-0.115037128,-0.012800085,-0.003128158,,#N/A
2022/10/20/22:00:41.923379,2022/10/20/22:00:41.92,3419040,1666328441,921988673,tool0_controller,0.215643633,0.269015371,0.322578255,-0.107238319,-0.016362647,-0.001130852,,#N/A
2022/10/20/22:00:41.928287,2022/10/20/22:00:41.92,3419041,1666328441,927732999,tool0_controller,0.154412296,0.405110123,0.363830027,-0.117098807,-0.016311188,0.00367264,,#N/A
2022/10/20/22:00:41.930400,2022/10/20/22:00:41.93,3419042,1666328441,929994526,tool0_controller,0.240829999,0.051048688,0.439881946,-0.118434546,-0.018137444,-0.003118916,,#N/A
2022/10/20/22:00:41.932642,2022/10/20/22:00:41.93,3419043,1666328441,931967253,tool0_controller,0.247039791,0.345109528,0.528329419,-0.107945452,-0.0230606,0.00447753,,#N/A
2022/10/20/22:00:41.934326,2022/10/20/22:00:41.93,3419044,1666328441,933969346,tool0_controller,0.158158656,0.186985796,0.316895178,-0.108980717,-0.014676386,-0.000199566,,#N/A
2022/10/20/22:00:41.937443,2022/10/20/22:00:41.93,3419045,1666328441,936689392,tool0_controller,0.264279146,0.05868695,0.425064943,-0.113826351,-0.021999094,-0.003540707,,#N/A
2022/10/20/22:00:41.938405,2022/10/20/22:00:41.93,3419046,1666328441,938061555,tool0_controller,0.262271022,0.387279671,0.376611274,-0.113042746,-0.018269359,0.004521295,,#N/A
2022/10/20/22:00:41.940614,2022/10/20/22:00:41.94,3419047,1666328441,940000737,tool0_controller,0.145915929,0.308127662,0.579496023,-0.112573336,-0.023134537,0.002836009,,#N/A
2022/10/20/22:00:41.942302,2022/10/20/22:00:41.94,3419048,1666328441,942074591,tool0_controller,0.494486129,0.454058063,0.413591132,-0.116689454,-0.020205507,0.002373273,,#N/A
2022/10/20/22:00:41.944541,2022/10/20/22:00:41.94,3419049,1666328441,944005286,tool0_controller,0.190680416,0.489695897,0.123467131,-0.11504519,-0.011224693,0.002527167,,#N/A
2022/10/20/22:00:41.947250,2022/10/20/22:00:41.94,3419050,1666328441,946118815,tool0_controller,0.296339561,0.367800026,0.31908782,-0.114148373,-0.018866084,0.001627872,,#N/A
2022/10/20/22:00:41.948414,2022/10/20/22:00:41.94,3419051,1666328441,948041512,tool0_controller,0.422167635,0.533104739,0.421167834,-0.121861043,-0.020943109,0.005531655,,#N/A
2022/10/20/22:00:41.956478,2022/10/20/22:00:41.95,3419052,1666328441,955682690,tool0_controller,0.222301045,0.321676671,0.398446796,-0.115541236,-0.017307071,0.00176477,,#N/A
2022/10/20/22:00:41.958144,2022/10/20/22:00:41.95,3419053,1666328441,958010307,tool0_controller,0.341339492,0.427159489,0.618353658,-0.111427563,-0.027881276,0.00281751,,#N/A
2022/10/20/22:00:41.960349,2022/10/20/22:00:41.96,3419054,1666328441,959997602,tool0_controller,0.349814997,0.217861681,0.167360182,-0.115037347,-0.0136218,0.001349529,,#N/A
2022/10/20/22:00:41.962581,2022/10/20/22:00:41.96,3419055,1666328441,961962616,tool0_controller,0.517095774,0.322744656,0.280304976,-0.110623189,-0.014679784,-0.004748475,,#N/A
2022/10/20/22:00:41.964254,2022/10/20/22:00:41.96,3419056,1666328441,963979086,tool0_controller,0.246085831,0.392932126,0.343966162,-0.111726506,-0.0187257,0.002607174,,#N/A
2022/10/20/22:00:41.967928,2022/10/20/22:00:41.96,3419057,1666328441,965992404,tool0_controller,0.135630645,0.23570003,0.595575024,-0.113724899,-0.023054204,-0.001049791,,#N/A
2022/10/20/22:00:41.968173,2022/10/20/22:00:41.96,3419058,1666328441,968053639,tool0_controller,0.342756363,0.357032186,0.416527787,-0.113938558,-0.02051006,0.003076297,,#N/A
2022/10/20/22:00:41.972754,2022/10/20/22:00:41.97,3419059,1666328441,970020298,tool0_controller,0.289741921,0.303899077,0.088884308,-0.111651705,-0.008820112,0.000446716,,#N/A
2022/10/20/22:00:41.973123,2022/10/20/22:00:41.97,3419060,1666328441,971990818,tool0_controller,0.242851869,0.46289951,0.706325032,-0.116042676,-0.026169388,0.007625251,,#N/A
2022/10/20/22:00:41.974518,2022/10/20/22:00:41.97,3419061,1666328441,974018713,tool0_controller,0.472994337,0.005482101,0.361789543,-0.112364297,-0.018138403,-0.004801616,,#N/A
2022/10/20/22:00:41.979187,2022/10/20/22:00:41.97,3419062,1666328441,978530127,tool0_controller,0.183522215,0.442411461,0.627688757,-0.112011089,-0.0238227,0.004834097,,#N/A
2022/10/20/22:00:41.980216,2022/10/20/22:00:41.98,3419063,1666328441,979990278,tool0_controller,0.281093214,0.560319583,0.397921015,-0.113064702,-0.015683382,0.005776484,,#N/A
2022/10/20/22:00:41.982454,2022/10/20/22:00:41.98,3419064,1666328441,981982505,tool0_controller,0.276617339,0.123415938,0.29273419,-0.115026587,-0.010579488,-0.005732433,,#N/A
2022/10/20/22:00:41.984149,2022/10/20/22:00:41.98,3419065,1666328441,983979060,tool0_controller,0.439936611,0.060948134,0.474610713,-0.115088369,-0.018271827,-0.001307684,,#N/A
2022/10/20/22:00:41.986343,2022/10/20/22:00:41.98,3419066,1666328441,985965305,tool0_controller,0.286569478,0.321509643,0.446048783,-0.112333326,-0.01760576,0.00291798,,#N/A
2022/10/20/22:00:41.988585,2022/10/20/22:00:41.98,3419067,1666328441,988003473,tool0_controller,0.273572267,0.12912875,0.499233595,-0.109897103,-0.020668149,-0.001439601,,#N/A
2022/10/20/22:00:41.990128,2022/10/20/22:00:41.99,3419068,1666328441,989980418,tool0_controller,0.213233104,0.31323978,0.444427261,-0.113192103,-0.022090735,0.002999823,,#N/A
