,Resolution,4,,,,,,,,,,,,
2022/10/20/21:07:05.517591,2022/10/20/21:07:05.51,1817727,1666325225,517140803,tool0_controller,-0.809014374,-0.344955,-19.70780902,0.077275021,-0.582031781,0.012164968,,,
2022/10/20/21:07:05.519558,2022/10/20/21:07:05.51,1817728,1666325225,519251737,tool0_controller,-1.71212312,0.25120156,-18.60603652,-0.101633144,-0.530340593,-0.036469792,,,
2022/10/20/21:07:05.521130,2022/10/20/21:07:05.52,1817729,1666325225,520955975,tool0_controller,-0.978882207,-1.020992018,-19.89625348,0.040656476,-0.644308967,0.029385381,,,
2022/10/20/21:07:05.523436,2022/10/20/21:07:05.52,1817730,1666325225,523006543,tool0_controller,-2.261549374,1.618862669,-18.42558416,-0.061945261,-0.605649297,-0.051880797,,,
2022/10/20/21:07:05.525674,2022/10/20/21:07:05.52,1817731,1666325225,524994288,tool0_controller,1.53613029,-0.365712686,-21.11639686,0.036056278,-0.632306323,-0.034529323,,,
2022/10/20/21:07:05.527344,2022/10/20/21:07:05.52,1817732,1666325225,527028636,tool0_controller,-0.371534006,2.158738148,-17.89382969,0.137617695,-0.535943388,-0.071837882,,,
2022/10/20/21:07:05.529315,2022/10/20/21:07:05.52,1817733,1666325225,528977531,tool0_controller,-1.316803445,1.294718978,-15.84731133,-0.005766257,-0.446957602,-0.078364186,,,
2022/10/20/21:07:05.531556,2022/10/20/21:07:05.53,1817734,1666325225,530920813,tool0_controller,1.609997762,-0.755644419,-18.23259907,0.05817962,-0.486496358,0.013174872,,,
2022/10/20/21:07:05.533169,2022/10/20/21:07:05.53,1817735,1666325225,532937812,tool0_controller,2.075615618,-0.120938999,-17.93251327,0.203888511,-0.493686879,-0.0122146,,,
2022/10/20/21:07:05.535442,2022/10/20/21:07:05.53,1817736,1666325225,534917039,tool0_controller,2.234228553,-1.362056002,-22.92454334,-0.012470642,-0.614268687,0.007951189,,,
2022/10/20/21:07:05.537366,2022/10/20/21:07:05.53,1817737,1666325225,536938983,tool0_controller,1.904829242,0.677017658,-22.42322992,0.052098924,-0.660276676,-0.047617952,,,
2022/10/20/21:07:05.539057,2022/10/20/21:07:05.53,1817738,1666325225,538959539,tool0_controller,3.793534184,-1.030065861,-23.63347309,-0.005274009,-0.622773365,-0.009001111,,,
2022/10/20/21:07:05.542154,2022/10/20/21:07:05.54,1817739,1666325225,541270293,tool0_controller,2.261032813,-0.161173267,-21.11042014,-0.08278781,-0.528735265,-0.071762759,,,
2022/10/20/21:07:05.543583,2022/10/20/21:07:05.54,1817740,1666325225,543344010,tool0_controller,0.44485003,1.555455404,-19.03681091,0.037169507,-0.437517071,-0.075390178,,,
2022/10/20/21:07:05.546250,2022/10/20/21:07:05.54,1817741,1666325225,545986268,tool0_controller,0.607957702,-1.422563185,-20.0435001,-0.076036507,-0.437914607,0.008655883,,,
2022/10/20/21:07:05.550991,2022/10/20/21:07:05.55,1817742,1666325225,548854750,tool0_controller,-0.753808392,-0.394692102,-17.55631237,-0.20581422,-0.388674839,-0.008309443,,,
2022/10/20/21:07:05.551420,2022/10/20/21:07:05.55,1817743,1666325225,551078802,tool0_controller,2.41685204,-2.749408991,-21.85785756,-0.221945501,-0.550320211,0.018228292,,,
2022/10/20/21:07:05.553641,2022/10/20/21:07:05.55,1817744,1666325225,552978528,tool0_controller,0.360071204,0.263852023,-19.38104979,-0.131671496,-0.495010438,-0.039078222,,,
2022/10/20/21:07:05.555861,2022/10/20/21:07:05.55,1817745,1666325225,554730054,tool0_controller,0.525652158,2.584154008,-18.11650386,-0.009109525,-0.558317318,-0.082943929,,,
2022/10/20/21:07:05.557045,2022/10/20/21:07:05.55,1817746,1666325225,556743863,tool0_controller,0.82177918,0.702686546,-18.75033118,-0.164364827,-0.508012567,-0.090954534,,,
2022/10/20/21:07:05.559904,2022/10/20/21:07:05.55,1817747,1666325225,558950832,tool0_controller,-0.083481911,1.624371405,-19.06496248,-0.162919648,-0.572108818,-0.063267726,,,
2022/10/20/21:07:05.561597,2022/10/20/21:07:05.56,1817748,1666325225,561378218,tool0_controller,3.836259489,0.176714166,-23.98308981,0.031065859,-0.80004271,-0.034777005,,,
2022/10/20/21:07:05.563805,2022/10/20/21:07:05.56,1817749,1666325225,563583201,tool0_controller,-0.424638426,0.888150147,-23.8092779,-0.082131673,-0.705559935,-0.062822702,,,
2022/10/20/21:07:05.565476,2022/10/20/21:07:05.56,1817750,1666325225,564931848,tool0_controller,0.997849684,1.615610767,-23.25437022,0.002668287,-0.818420923,-0.079844421,,,
2022/10/20/21:07:05.566570,2022/10/20/21:07:05.56,1817751,1666325225,566335400,tool0_controller,0.663618451,-0.473952947,-22.58161648,0.009918711,-0.755522106,-0.043970185,,,
2022/10/20/21:07:05.568226,2022/10/20/21:07:05.56,1817752,1666325225,567699258,tool0_controller,-1.680669246,1.996615842,-20.03394744,-0.06093495,-0.616548126,-0.051079465,,,
2022/10/20/21:07:05.569328,2022/10/20/21:07:05.56,1817753,1666325225,569170020,tool0_controller,-0.183436231,-0.186606788,-20.37840584,0.041611192,-0.593015055,-0.003013767,,,
2022/10/20/21:07:05.570994,2022/10/20/21:07:05.57,1817754,1666325225,570907535,tool0_controller,-2.038952508,0.309933529,-18.16856494,-0.124155963,-0.539154996,-0.042356275,,,
2022/10/20/21:07:05.573230,2022/10/20/21:07:05.57,1817755,1666325225,572917429,tool0_controller,-1.325472217,1.292430406,-19.36085458,0.016871746,-0.635810296,-0.023046555,,,
2022/10/20/21:07:05.575321,2022/10/20/21:07:05.57,1817756,1666325225,574960622,tool0_controller,0.223175231,-0.366342706,-20.35789957,0.086371936,-0.642568761,-0.022227883,,,
2022/10/20/21:07:05.579130,2022/10/20/21:07:05.57,1817757,1666325225,578424311,tool0_controller,-2.614579215,1.398867831,-17.51004725,-0.038589566,-0.475756134,-0.045088719,,,
2022/10/20/21:07:05.580221,2022/10/20/21:07:05.58,1817758,1666325225,579880663,tool0_controller,0.60562663,-0.042921512,-18.18621986,0.06858141,-0.540824263,-0.005898113,,,
2022/10/20/21:07:05.581888,2022/10/20/21:07:05.58,1817759,1666325225,581693513,tool0_controller,1.694914549,-0.159976637,-18.22145338,0.009488569,-0.507715193,-0.017426927,,,
2022/10/20/21:07:05.584599,2022/10/20/21:07:05.58,1817760,1666325225,583822232,tool0_controller,3.03289736,0.556063615,-19.96082663,0.219396404,-0.598355999,0.014258121,,,
2022/10/20/21:07:05.585711,2022/10/20/21:07:05.58,1817761,1666325225,585455524,tool0_controller,2.035847325,0.558903909,-21.89062504,0.111080205,-0.656535627,-0.062440286,,,
2022/10/20/21:07:05.587440,2022/10/20/21:07:05.58,1817762,1666325225,586955070,tool0_controller,1.09869974,1.583938136,-22.16533723,0.020856132,-0.558915133,-0.099906918,,,
2022/10/20/21:07:05.589056,2022/10/20/21:07:05.58,1817763,1666325225,588954724,tool0_controller,3.803862365,-1.285800641,-25.22104578,0.120100941,-0.687630176,-0.038640842,,,
2022/10/20/21:07:05.591340,2022/10/20/21:07:05.59,1817764,1666325225,591054920,tool0_controller,0.293401397,0.082931309,-20.6448478,-0.041587006,-0.527198524,-0.037640848,,,
2022/10/20/21:07:05.594281,2022/10/20/21:07:05.59,1817765,1666325225,593101687,tool0_controller,0.929663092,-1.116059455,-21.40365645,-0.041112764,-0.499639873,0.049902363,,,
2022/10/20/21:07:05.595317,2022/10/20/21:07:05.59,1817766,1666325225,595012975,tool0_controller,1.321064369,-1.609470316,-19.83927119,-0.08573926,-0.461926053,0.020067515,,,
2022/10/20/21:07:05.597486,2022/10/20/21:07:05.59,1817767,1666325225,596941001,tool0_controller,0.544478784,-0.65918269,-18.75510043,-0.205632605,-0.41464015,-0.007750282,,,
2022/10/20/21:07:05.599075,2022/10/20/21:07:05.59,1817768,1666325225,598944309,tool0_controller,2.315489307,-0.337223192,-20.82023906,-0.02600193,-0.532178402,0.000471277,,,
2022/10/20/21:07:05.601323,2022/10/20/21:07:05.60,1817769,1666325225,600985157,tool0_controller,-1.475606181,2.718066728,-18.0099668,-0.115965487,-0.465185297,-0.14506077,,,
2022/10/20/21:07:05.603571,2022/10/20/21:07:05.60,1817770,1666325225,603039705,tool0_controller,2.565588277,0.695431786,-20.18277127,-0.037169201,-0.549120569,-0.078241463,,,
2022/10/20/21:07:05.605259,2022/10/20/21:07:05.60,1817771,1666325225,604997671,tool0_controller,0.622911694,0.654901658,-17.70273773,-0.027700601,-0.546581353,-0.035089265,,,
2022/10/20/21:07:05.607480,2022/10/20/21:07:05.60,1817772,1666325225,607189735,tool0_controller,-0.960874645,-0.218314273,-16.84242265,-0.238538691,-0.508390727,-0.035932706,,,
2022/10/20/21:07:05.609180,2022/10/20/21:07:05.60,1817773,1666325225,609038669,tool0_controller,4.678555412,-0.867343143,-23.51750996,-0.044478138,-0.745541073,0.008158241,,,
2022/10/20/21:07:05.611377,2022/10/20/21:07:05.61,1817774,1666325225,610948114,tool0_controller,0.384290404,1.525963003,-23.7541494,0.063385815,-0.73931247,-0.11521065,,,
2022/10/20/21:07:05.615731,2022/10/20/21:07:05.61,1817775,1666325225,612963243,tool0_controller,2.588424805,1.654629961,-26.49812087,0.030554283,-0.893301258,-0.12432944,,,
2022/10/20/21:07:05.615846,2022/10/20/21:07:05.61,1817776,1666325225,614986003,tool0_controller,1.533993896,2.491931477,-22.82395697,0.07731182,-0.869132138,-0.115626232,,,
2022/10/20/21:07:05.617561,2022/10/20/21:07:05.61,1817777,1666325225,617154996,tool0_controller,-1.561380246,1.132449014,-18.93541588,-0.114228246,-0.588993291,-0.062873817,,,
2022/10/20/21:07:05.619865,2022/10/20/21:07:05.61,1817778,1666325225,619093697,tool0_controller,-1.415442951,-1.997080329,-18.7272826,0.024007304,-0.509987636,0.054643425,,,
2022/10/20/21:07:05.622991,2022/10/20/21:07:05.62,1817779,1666325225,622224041,tool0_controller,-2.600513188,-0.844216244,-16.79675166,-0.042350539,-0.463074233,0.005920547,,,
2022/10/20/21:07:05.625000,2022/10/20/21:07:05.62,1817780,1666325225,624483872,tool0_controller,-2.471036803,-1.356661674,-18.36314805,-0.127808529,-0.557234946,0.008017268,,,
2022/10/20/21:07:05.626048,2022/10/20/21:07:05.62,1817781,1666325225,625778749,tool0_controller,-1.738075012,0.892168597,-19.2775253,0.064612123,-0.629762361,-0.02775864,,,
2022/10/20/21:07:05.627148,2022/10/20/21:07:05.62,1817782,1666325225,627052577,tool0_controller,1.149964482,1.722773932,-20.05426625,0.0873855,-0.577668925,-0.091774193,,,
2022/10/20/21:07:05.629424,2022/10/20/21:07:05.62,1817783,1666325225,628914902,tool0_controller,-0.361580785,1.388400936,-19.82273638,0.076311069,-0.549588373,-0.06236518,,,
2022/10/20/21:07:05.631046,2022/10/20/21:07:05.63,1817784,1666325225,630911740,tool0_controller,-0.790724876,2.05266602,-17.73122122,0.110656343,-0.484807407,-0.059015996,,,
2022/10/20/21:07:05.633300,2022/10/20/21:07:05.63,1817785,1666325225,632937844,tool0_controller,3.848065004,-2.576588258,-21.72503899,0.101117748,-0.623664793,0.047499398,,,
2022/10/20/21:07:05.636569,2022/10/20/21:07:05.63,1817786,1666325225,634974099,tool0_controller,1.395551862,-0.325461344,-21.91586262,0.115904788,-0.618692712,0.00424731,,,
2022/10/20/21:07:05.637290,2022/10/20/21:07:05.63,1817787,1666325225,636937277,tool0_controller,3.081788615,0.804572473,-22.86776132,0.027043195,-0.658962852,-0.06369981,,,
2022/10/20/21:07:05.639617,2022/10/20/21:07:05.63,1817788,1666325225,639087558,tool0_controller,1.900185551,-0.018742334,-22.9602593,0.071815281,-0.61926238,-0.06442726,,,
2022/10/20/21:07:05.642448,2022/10/20/21:07:05.64,1817789,1666325225,641048348,tool0_controller,2.298996531,1.394767535,-21.38392323,0.081610549,-0.572484851,-0.057012349,,,
2022/10/20/21:07:05.643594,2022/10/20/21:07:05.64,1817790,1666325225,643003562,tool0_controller,1.275776684,-1.326276703,-20.91409975,-0.071794865,-0.497310771,-0.008687919,,,
2022/10/20/21:07:05.645281,2022/10/20/21:07:05.64,1817791,1666325225,645025238,tool0_controller,-0.338205922,-0.293300454,-18.62920881,-0.103147456,-0.4330167,-0.00796147,,,
2022/10/20/21:07:05.648717,2022/10/20/21:07:05.64,1817792,1666325225,647037423,tool0_controller,1.34057494,-0.748606444,-19.43365216,-0.099433291,-0.468164754,0.002918141,,,
2022/10/20/21:07:05.649237,2022/10/20/21:07:05.64,1817793,1666325225,649000692,tool0_controller,-0.62983663,-0.445338149,-19.87354251,-0.183293458,-0.418169545,-0.004043269,,,
2022/10/20/21:07:05.651479,2022/10/20/21:07:05.65,1817794,1666325225,651011749,tool0_controller,2.099137198,1.651189505,-19.65817693,-0.047445464,-0.550273266,-0.085910602,,,
2022/10/20/21:07:05.653314,2022/10/20/21:07:05.65,1817795,1666325225,652981471,tool0_controller,1.223505481,0.675131227,-19.5569616,-0.151805245,-0.540101424,-0.055009089,,,
2022/10/20/21:07:05.656389,2022/10/20/21:07:05.65,1817796,1666325225,655841773,tool0_controller,-2.295710109,1.423464795,-15.93884576,-0.151549138,-0.456686685,-0.044341592,,,
2022/10/20/21:07:05.658057,2022/10/20/21:07:05.65,1817797,1666325225,657751727,tool0_controller,3.776758588,-0.657757362,-18.68874073,-0.080860372,-0.604847517,-0.010852221,,,
2022/10/20/21:07:05.659787,2022/10/20/21:07:05.65,1817798,1666325225,659549581,tool0_controller,-0.001099437,0.28045514,-20.03038464,-0.165927743,-0.599481862,-0.058666105,,,
2022/10/20/21:07:05.662009,2022/10/20/21:07:05.66,1817799,1666325225,661388748,tool0_controller,1.983157756,1.505050475,-23.88156465,0.030421947,-0.804405921,-0.083420295,,,
2022/10/20/21:07:05.663614,2022/10/20/21:07:05.66,1817800,1666325225,663237140,tool0_controller,2.948670422,0.634927471,-25.27195922,0.018010981,-0.891073401,-0.078796859,,,
2022/10/20/21:07:05.665378,2022/10/20/21:07:05.66,1817801,1666325225,665168101,tool0_controller,-0.574167556,2.601166316,-21.64391174,-0.076196876,-0.730258264,-0.112893251,,,
2022/10/20/21:07:05.667536,2022/10/20/21:07:05.66,1817802,1666325225,666966409,tool0_controller,0.818792724,-0.134703969,-20.78789428,0.064353844,-0.709219196,-0.005358105,,,
2022/10/20/21:07:05.669224,2022/10/20/21:07:05.66,1817803,1666325225,668944136,tool0_controller,-2.371674898,-0.449390565,-17.51027605,-0.108949215,-0.490753328,-0.000278911,,,
2022/10/20/21:07:05.671433,2022/10/20/21:07:05.67,1817804,1666325225,670945751,tool0_controller,-2.667564129,-1.075885487,-18.23240795,-0.063564423,-0.526217662,0.02249584,,,
2022/10/20/21:07:05.673942,2022/10/20/21:07:05.67,1817805,1666325225,672953311,tool0_controller,-0.018684124,-0.568130712,-19.19015143,-0.027248911,-0.619865328,-0.025838384,,,
2022/10/20/21:07:05.675571,2022/10/20/21:07:05.67,1817806,1666325225,674938349,tool0_controller,-1.769858314,1.952507525,-19.28089843,0.000472895,-0.600734532,-0.081487935,,,
2022/10/20/21:07:05.677251,2022/10/20/21:07:05.67,1817807,1666325225,676967260,tool0_controller,-0.047479692,1.169737603,-19.96699048,0.22410566,-0.650421106,-0.01038026,,,
2022/10/20/21:07:05.679582,2022/10/20/21:07:05.67,1817808,1666325225,678938098,tool0_controller,-1.226057026,1.130096219,-16.86939919,-0.075262266,-0.45866906,-0.060595639,,,
2022/10/20/21:07:05.681178,2022/10/20/21:07:05.68,1817809,1666325225,680948287,tool0_controller,0.731899184,0.061961018,-18.20693235,0.08389501,-0.518848016,0.027365778,,,
2022/10/20/21:07:05.683433,2022/10/20/21:07:05.68,1817810,1666325225,682938333,tool0_controller,2.287211894,0.339378969,-17.91436749,0.214207251,-0.566090196,0.00462089,,,
2022/10/20/21:07:05.685630,2022/10/20/21:07:05.68,1817811,1666325225,685000130,tool0_controller,1.327069268,0.572344119,-19.77261012,0.034325214,-0.517894206,-0.042693749,,,
2022/10/20/21:07:05.690065,2022/10/20/21:07:05.69,1817812,1666325225,689332727,tool0_controller,3.362732524,-0.125290264,-22.58824792,0.149686839,-0.654122023,-0.040476632,,,
2022/10/20/21:07:05.692015,2022/10/20/21:07:05.69,1817813,1666325225,691467303,tool0_controller,2.159593408,0.495383851,-21.94613777,0.075271514,-0.575936033,-0.070769064,,,
2022/10/20/21:07:05.697609,2022/10/20/21:07:05.69,1817814,1666325225,693515588,tool0_controller,1.524109497,0.326064959,-22.25013429,0.042868583,-0.588539323,-0.036934681,,,
2022/10/20/21:07:05.698063,2022/10/20/21:07:05.69,1817815,1666325225,697506834,tool0_controller,1.40400893,-1.235600574,-21.50939907,0.038192965,-0.536503325,-0.015759969,,,
2022/10/20/21:07:05.700330,2022/10/20/21:07:05.70,1817816,1666325225,700029377,tool0_controller,-1.045558672,-1.752386794,-19.22944464,-0.166139038,-0.348938448,0.018097996,,,
2022/10/20/21:07:05.703176,2022/10/20/21:07:05.70,1817817,1666325225,702969320,tool0_controller,1.565363293,-2.473683908,-20.62277787,-0.081639258,-0.478880686,0.04687337,,,
2022/10/20/21:07:05.705904,2022/10/20/21:07:05.70,1817818,1666325225,705382550,tool0_controller,0.855622379,0.661883601,-19.95973069,-0.147475223,-0.482752581,-0.047673419,,,
2022/10/20/21:07:05.707533,2022/10/20/21:07:05.70,1817819,1666325225,707399077,tool0_controller,1.588631798,0.734715988,-22.07997174,-0.135562992,-0.544481662,-0.06070419,,,
2022/10/20/21:07:05.709826,2022/10/20/21:07:05.70,1817820,1666325225,709535613,tool0_controller,1.380567664,2.109565578,-19.90688127,-0.021437884,-0.602069984,-0.103082216,,,
2022/10/20/21:07:05.711982,2022/10/20/21:07:05.71,1817821,1666325225,711500148,tool0_controller,0.307587413,2.185867274,-17.43984196,-0.087988499,-0.489168037,-0.07166447,,,
2022/10/20/21:07:05.714840,2022/10/20/21:07:05.71,1817822,1666325225,713548106,tool0_controller,-0.070616505,0.034376824,-17.84995026,-0.041671508,-0.507392238,0.002545807,,,
2022/10/20/21:07:05.716093,2022/10/20/21:07:05.71,1817823,1666325225,715351902,tool0_controller,-1.173025328,0.111648761,-19.3138081,-0.114058042,-0.54826279,-0.056273844,,,
2022/10/20/21:07:05.717611,2022/10/20/21:07:05.71,1817824,1666325225,717324354,tool0_controller,2.445925152,-1.217456269,-26.63621898,-0.044614839,-0.812307135,0.016974269,,,
2022/10/20/21:07:05.719890,2022/10/20/21:07:05.71,1817825,1666325225,719278215,tool0_controller,3.805222786,1.903031135,-27.17822396,0.119111219,-1.020859797,-0.107478569,,,
2022/10/20/21:07:05.721499,2022/10/20/21:07:05.72,1817826,1666325225,721012605,tool0_controller,1.593138299,2.778820163,-24.28663845,0.00576185,-0.847669113,-0.126873825,,,
2022/10/20/21:07:05.723717,2022/10/20/21:07:05.72,1817827,1666325225,723173757,tool0_controller,0.645322821,1.288841607,-22.47585216,0.067249914,-0.741550502,-0.090173592,,,
2022/10/20/21:07:05.725378,2022/10/20/21:07:05.72,1817828,1666325225,724891986,tool0_controller,-1.173067811,2.231310053,-18.38886836,0.029243297,-0.578654227,-0.090446808,,,
2022/10/20/21:07:05.726499,2022/10/20/21:07:05.72,1817829,1666325225,726155127,tool0_controller,-0.98130192,-1.99636552,-19.52695309,-0.015097942,-0.587620717,0.032710305,,,
2022/10/20/21:07:05.727617,2022/10/20/21:07:05.72,1817830,1666325225,727418139,tool0_controller,-3.573907623,-0.741371824,-17.40330535,0.015311019,-0.546526133,0.025839643,,,
2022/10/20/21:07:05.729297,2022/10/20/21:07:05.72,1817831,1666325225,728867749,tool0_controller,-2.723975672,0.867865751,-17.10787662,-0.047299234,-0.526769079,-0.024937412,,,
2022/10/20/21:07:05.730405,2022/10/20/21:07:05.73,1817832,1666325225,730194897,tool0_controller,0.319515847,-0.258310175,-19.22963512,0.066947701,-0.55670267,-0.016534699,,,
2022/10/20/21:07:05.732416,2022/10/20/21:07:05.73,1817833,1666325225,731900315,tool0_controller,-0.184363068,2.041079557,-16.89105991,0.15603439,-0.513405107,-0.040827436,,,
2022/10/20/21:07:05.734038,2022/10/20/21:07:05.73,1817834,1666325225,733648049,tool0_controller,0.44878493,-0.270972107,-18.58276556,0.038801568,-0.569798193,-0.021001265,,,
2022/10/20/21:07:05.735151,2022/10/20/21:07:05.73,1817835,1666325225,735024743,tool0_controller,-0.79350875,0.709164961,-18.06768398,0.164042146,-0.513353306,-0.007353019,,,
2022/10/20/21:07:05.737025,2022/10/20/21:07:05.73,1817836,1666325225,736437065,tool0_controller,2.789596779,-0.913884505,-21.95520287,0.210560321,-0.598002939,0.007444625,,,
2022/10/20/21:07:05.738631,2022/10/20/21:07:05.73,1817837,1666325225,738321276,tool0_controller,1.786400772,-0.182999877,-24.00515854,0.05735642,-0.637452294,-0.027543947,,,
2022/10/20/21:07:05.740894,2022/10/20/21:07:05.74,1817838,1666325225,740352497,tool0_controller,3.359055111,0.797368875,-23.62138041,0.157496641,-0.719411133,-0.07819082,,,
2022/10/20/21:07:05.742601,2022/10/20/21:07:05.74,1817839,1666325225,742453639,tool0_controller,3.340278059,-1.13968444,-24.13372843,0.041861665,-0.710667875,-0.02858499,,,
2022/10/20/21:07:05.744950,2022/10/20/21:07:05.74,1817840,1666325225,744353080,tool0_controller,1.408284354,1.190305923,-20.61482818,0.032557081,-0.526703355,-0.066692065,,,
2022/10/20/21:07:05.746687,2022/10/20/21:07:05.74,1817841,1666325225,745970264,tool0_controller,2.289591108,-0.36778579,-19.97407211,-0.004561867,-0.490475063,-0.009445102,,,
2022/10/20/21:07:05.753041,2022/10/20/21:07:05.75,1817842,1666325225,747428677,tool0_controller,-0.339453492,-1.488709935,-18.2059468,-0.084334494,-0.413728458,0.003043201,,,
2022/10/20/21:07:05.753966,2022/10/20/21:07:05.75,1817843,1666325225,753842610,tool0_controller,1.141165135,0.453900737,-18.28435149,-0.093496488,-0.475451547,-0.019473215,,,
2022/10/20/21:07:05.756197,2022/10/20/21:07:05.75,1817844,1666325225,755884839,tool0_controller,0.371662985,-0.540103641,-19.2234261,-0.115771656,-0.473698869,-0.018052437,,,
2022/10/20/21:07:05.757871,2022/10/20/21:07:05.75,1817845,1666325225,757652858,tool0_controller,-1.75443441,1.282755921,-17.39604985,-0.099802964,-0.387209216,-0.027618953,,,
2022/10/20/21:07:05.760128,2022/10/20/21:07:05.76,1817846,1666325225,759633771,tool0_controller,1.972061346,0.000864911,-17.34515908,-0.006309317,-0.515104214,0.006563671,,,
2022/10/20/21:07:05.761851,2022/10/20/21:07:05.76,1817847,1666325225,761676190,tool0_controller,-2.596741155,0.317230695,-15.34365278,-0.254518878,-0.43062149,-0.062787934,,,
2022/10/20/21:07:05.764065,2022/10/20/21:07:05.76,1817848,1666325225,763478763,tool0_controller,1.382325859,0.990723316,-19.62200957,-0.023997725,-0.633465985,-0.052597659,,,
2022/10/20/21:07:05.766243,2022/10/20/21:07:05.76,1817849,1666325225,765794451,tool0_controller,4.326602992,0.847244471,-25.65157083,0.080038908,-0.799339297,-0.078900664,,,
2022/10/20/21:07:05.768136,2022/10/20/21:07:05.76,1817850,1666325225,767724566,tool0_controller,-1.664372001,3.038106074,-24.57654781,-0.031267609,-0.763487806,-0.142247572,,,
2022/10/20/21:07:05.769704,2022/10/20/21:07:05.76,1817851,1666325225,769216129,tool0_controller,1.360758698,-0.207709524,-26.6583169,0.083303433,-0.921102378,-0.032347824,,,
2022/10/20/21:07:05.770858,2022/10/20/21:07:05.77,1817852,1666325225,770544329,tool0_controller,-1.001761014,-1.226179465,-22.93330779,-0.048574625,-0.757783269,-0.029854427,,,
2022/10/20/21:07:05.772620,2022/10/20/21:07:05.77,1817853,1666325225,772250033,tool0_controller,-0.400731312,-1.368569759,-22.49862377,-0.010715523,-0.72562711,0.035630311,,,
2022/10/20/21:07:05.774517,2022/10/20/21:07:05.77,1817854,1666325225,773894378,tool0_controller,-0.506068085,-0.387173999,-20.25032276,0.040241396,-0.634614808,-0.008658076,,,
2022/10/20/21:07:05.779770,2022/10/20/21:07:05.77,1817855,1666325225,776023691,tool0_controller,-1.891563085,2.585092923,-19.14256572,-0.045899334,-0.586423682,-0.095664063,,,
2022/10/20/21:07:05.780850,2022/10/20/21:07:05.78,1817856,1666325225,780509624,tool0_controller,-1.258582158,2.722521917,-20.61885678,0.117836022,-0.630132884,-0.09589875,,,
2022/10/20/21:07:05.783235,2022/10/20/21:07:05.78,1817857,1666325225,782784593,tool0_controller,-1.323790031,0.160746159,-19.0687977,0.104299453,-0.58345536,0.007582044,,,
2022/10/20/21:07:05.785370,2022/10/20/21:07:05.78,1817858,1666325225,784967209,tool0_controller,-1.885238716,-0.28671641,-17.29914149,0.011364183,-0.501476,-0.001349658,,,
2022/10/20/21:07:05.787064,2022/10/20/21:07:05.78,1817859,1666325225,786839749,tool0_controller,2.132693469,-0.574557167,-17.49219114,0.074309704,-0.463585851,0.007446354,,,
2022/10/20/21:07:05.789276,2022/10/20/21:07:05.78,1817860,1666325225,788708635,tool0_controller,1.476138615,0.043813192,-19.49019319,0.330324862,-0.558796221,0.041841831,,,
2022/10/20/21:07:05.790956,2022/10/20/21:07:05.79,1817861,1666325225,790696673,tool0_controller,-0.221084014,2.114049821,-19.52714925,0.106704863,-0.538252375,-0.084836856,,,
2022/10/20/21:07:05.793025,2022/10/20/21:07:05.79,1817862,1666325225,792523055,tool0_controller,3.635926957,-0.137041947,-25.6945214,0.055310262,-0.713971474,-0.035234767,,,
2022/10/20/21:07:05.794927,2022/10/20/21:07:05.79,1817863,1666325225,794570811,tool0_controller,3.997532059,-0.436552248,-25.90278118,0.142165569,-0.808291957,-0.053109726,,,
2022/10/20/21:07:05.796649,2022/10/20/21:07:05.79,1817864,1666325225,796454941,tool0_controller,0.682081264,0.100339084,-22.85193449,0.040412706,-0.628052985,-0.051891644,,,
2022/10/20/21:07:05.798349,2022/10/20/21:07:05.79,1817865,1666325225,798132993,tool0_controller,2.228148312,-0.572025488,-22.71782761,0.001440299,-0.626477451,-0.00961423,,,
2022/10/20/21:07:05.800013,2022/10/20/21:07:05.80,1817866,1666325225,799545034,tool0_controller,0.11725132,-0.481670538,-17.05307492,-0.032267,-0.394385883,0.000585774,,,
2022/10/20/21:07:05.801630,2022/10/20/21:07:05.80,1817867,1666325225,801329350,tool0_controller,1.744383408,-2.863459319,-19.59146436,-0.142929353,-0.445529631,0.038112365,,,
2022/10/20/21:07:05.803270,2022/10/20/21:07:05.80,1817868,1666325225,802791901,tool0_controller,-0.945707287,-0.301812991,-17.80934541,-0.107891325,-0.484323608,-0.00989059,,,
2022/10/20/21:07:05.804369,2022/10/20/21:07:05.80,1817869,1666325225,804063324,tool0_controller,-0.22902955,-0.166735745,-19.34891373,-0.150507428,-0.481058804,-0.036569994,,,
2022/10/20/21:07:05.805480,2022/10/20/21:07:05.80,1817870,1666325225,805320633,tool0_controller,0.928810466,-0.00104807,-18.33208683,-0.06374512,-0.516462874,-0.041370575,,,
2022/10/20/21:07:05.807054,2022/10/20/21:07:05.80,1817871,1666325225,806942504,tool0_controller,-1.73270289,2.118541121,-15.33426518,-0.070036101,-0.441837806,-0.08394167,,,
2022/10/20/21:07:05.809266,2022/10/20/21:07:05.80,1817872,1666325225,808925525,tool0_controller,1.61027883,0.450824944,-18.6376663,-0.095768632,-0.543221535,-0.030664767,,,
2022/10/20/21:07:05.811441,2022/10/20/21:07:05.81,1817873,1666325225,810916684,tool0_controller,0.725061156,1.068410912,-21.44126785,-0.083147998,-0.659309935,-0.040074447,,,
2022/10/20/21:07:05.813127,2022/10/20/21:07:05.81,1817874,1666325225,812999862,tool0_controller,2.633736492,-0.59499792,-25.62009295,-0.061626873,-0.841148002,-0.042716274,,,
