t,w,x,y,z,ax,ay,az
512,1.00,0.00,-0.00,-0.00,-17,-14,11
513,1.00,0.00,-0.00,-0.00,-20,2,14
514,1.00,0.00,-0.00,-0.00,-5,23,8
515,1.00,0.00,-0.00,-0.00,-40,-27,24
516,1.00,0.00,-0.00,-0.00,-7,-16,-3
517,1.00,0.00,-0.00,-0.00,15,15,-19
518,1.00,0.00,-0.00,-0.00,-14,9,37
519,1.00,0.00,-0.00,-0.00,-5,8,7
520,1.00,0.00,-0.00,-0.00,30,24,-37
521,1.00,0.00,-0.00,-0.00,15,-12,21
522,1.00,0.00,-0.00,-0.00,-1,-2,25
523,1.00,0.00,-0.00,-0.00,-1,21,8
524,1.00,0.00,-0.00,-0.00,6,0,18
525,1.00,0.00,-0.00,-0.00,10,-10,-6
526,1.00,0.00,-0.00,-0.00,3,6,-7
527,1.00,0.00,-0.00,-0.00,16,13,-3
528,1.00,0.00,-0.00,-0.00,-2,18,0
529,1.00,0.00,-0.00,-0.00,-15,14,16
530,1.00,0.00,-0.00,-0.00,-12,-13,26
531,1.00,0.00,-0.00,-0.00,-5,-8,-4
532,1.00,0.00,-0.00,-0.00,-9,0,0
533,1.00,0.00,-0.00,-0.00,-4,23,3
534,1.00,0.00,-0.00,-0.00,-13,18,-27
535,1.00,0.00,-0.00,-0.00,4,2,0
536,1.00,0.00,-0.00,-0.00,-9,-13,38
537,1.00,0.00,-0.00,-0.00,-6,22,-9
538,1.00,0.00,-0.00,-0.00,-3,34,-34
539,1.00,0.00,-0.00,-0.00,-10,-10,10
540,1.00,0.00,-0.00,-0.00,-16,2,-2
541,1.00,0.00,-0.00,-0.00,-12,10,-21
542,1.00,0.00,-0.00,-0.00,-10,0,25
543,1.00,0.00,-0.00,-0.00,0,5,3
544,1.00,0.00,-0.00,-0.00,4,14,-26
545,1.00,0.00,-0.00,-0.00,-6,-11,-2
546,1.00,0.00,-0.00,-0.00,-5,0,-13
547,1.00,0.00,-0.00,-0.00,1,12,-16
548,1.00,0.00,-0.00,-0.00,-3,-5,11
549,1.00,0.00,-0.00,-0.00,-5,3,-3
550,1.00,0.00,-0.00,-0.00,-9,13,-14
551,1.00,0.00,-0.00,-0.00,-20,1,15
552,1.00,0.00,-0.00,-0.00,-12,5,1
553,1.00,0.00,-0.00,-0.00,2,7,-7
554,1.00,0.00,-0.00,-0.00,2,-15,22
555,1.00,0.00,-0.00,-0.00,-3,-7,20
556,1.00,0.00,0.00,-0.00,25,8,-25
557,1.00,0.00,-0.00,-0.00,7,18,-29
558,1.00,0.00,-0.00,-0.00,-10,2,-3
559,1.00,0.00,-0.00,-0.00,0,-7,-10
560,1.00,0.00,-0.00,-0.00,4,-13,-8
561,1.00,0.00,-0.00,-0.00,-5,0,-11
562,1.00,0.00,-0.00,-0.00,-11,12,-19
563,1.00,0.00,-0.00,-0.00,-23,2,14
564,1.00,0.00,-0.00,-0.00,9,5,2
565,1.00,0.00,-0.00,-0.00,25,18,-11
566,1.00,0.00,-0.00,-0.00,4,4,35
567,1.00,0.00,-0.00,-0.00,-7,3,26
568,1.00,0.00,-0.00,-0.00,4,4,8
569,1.00,0.00,-0.00,-0.00,19,0,19
570,1.00,0.00,-0.00,-0.00,2,22,9
571,1.00,0.00,-0.00,-0.00,-13,26,-1
572,1.00,0.00,-0.00,-0.00,-26,5,20
573,1.00,0.00,-0.00,-0.00,-26,-1,8
574,1.00,0.00,-0.00,-0.00,-12,3,-25
575,1.00,0.00,-0.00,-0.00,-14,-9,0
576,1.00,0.00,-0.00,-0.00,-20,0,20
577,1.00,0.00,-0.00,-0.00,-25,0,9
578,1.00,0.00,-0.00,-0.00,-8,-6,-3
579,1.00,0.00,-0.00,-0.00,9,-9,-11
580,1.00,0.00,-0.00,-0.00,9,-4,-8
581,1.00,0.00,-0.00,-0.00,7,-10,15
582,1.00,0.00,-0.00,-0.00,3,-12,-1
583,1.00,0.00,0.00,-0.00,-2,8,-5
584,1.00,0.00,-0.00,-0.00,0,6,10
585,1.00,0.00,-0.00,-0.00,-11,-7,23
586,1.00,0.00,0.00,-0.00,-15,-4,2
587,1.00,0.00,0.00,-0.00,5,5,-13
588,1.00,0.00,0.00,-0.00,0,-4,9
589,1.00,0.00,0.00,-0.00,-26,0,3
590,1.00,0.00,0.00,-0.00,0,-5,-3
591,1.00,0.00,0.00,-0.00,5,-16,16
592,1.00,0.00,0.00,-0.00,14,-22,7
593,1.00,0.00,0.00,-0.00,10,-3,-8
594,1.00,0.00,0.00,-0.00,3,8,-13
595,1.00,0.00,-0.00,-0.00,-17,19,-7
596,1.00,0.00,-0.00,-0.00,-32,5,20
597,1.00,0.00,-0.00,-0.00,-19,-12,17
598,1.00,0.00,-0.00,-0.00,4,7,-22
599,1.00,0.00,0.00,-0.00,3,0,-15
600,1.00,0.00,0.00,-0.00,10,0,16
601,1.00,0.00,-0.00,-0.00,0,0,22
602,1.00,0.00,-0.00,-0.00,-4,16,-7
603,1.00,0.00,-0.00,-0.00,-13,24,-2
604,1.00,0.00,0.00,-0.00,-15,4,9
605,1.00,0.00,-0.00,-0.00,-19,-4,2
606,1.00,0.00,-0.00,-0.00,-5,2,5
607,1.00,0.00,-0.00,-0.00,0,25,4
608,1.00,0.00,-0.00,-0.00,-11,18,30
609,1.00,0.00,-0.00,-0.00,0,4,5
610,1.00,0.00,-0.00,-0.00,2,-6,-24
611,1.00,0.00,-0.00,-0.00,1,-18,-8
612,1.00,0.00,-0.00,-0.00,0,0,11
613,1.00,0.00,-0.00,-0.00,25,25,-31
614,1.00,0.00,-0.00,-0.00,15,3,-25
615,1.00,0.00,-0.00,-0.00,-13,-18,10
616,1.00,0.00,-0.00,-0.00,-7,9,-7
617,1.00,0.00,-0.00,-0.00,-1,1,9
618,1.00,0.00,-0.00,-0.00,-5,-13,49
619,1.00,0.00,-0.00,-0.00,-3,-2,-5
620,1.00,0.00,-0.00,-0.00,3,10,-40
621,1.00,0.00,-0.00,-0.00,-12,-6,-7
622,1.00,0.00,-0.00,-0.00,-8,5,-14
623,1.00,0.00,0.00,-0.00,10,8,-14
624,1.00,0.00,-0.00,-0.00,16,-24,10
625,1.00,0.00,-0.00,-0.00,5,-13,-34
626,1.00,0.00,-0.00,-0.00,-10,6,-36
627,1.00,0.00,-0.00,-0.00,-24,-15,10
628,1.00,0.00,0.00,-0.00,12,-13,-16
629,1.00,0.00,-0.00,-0.00,18,-2,-25
630,1.00,0.00,-0.00,-0.00,4,0,-3
631,1.00,0.00,-0.00,-0.00,-11,0,-20
632,1.00,0.00,-0.00,-0.00,-11,3,-14
633,1.00,0.00,-0.00,-0.00,10,-16,3
634,1.00,0.00,-0.00,-0.00,7,3,-21
635,1.00,0.00,-0.00,-0.00,-28,17,0
636,1.00,0.00,0.00,-0.00,-24,10,14
637,1.00,0.00,0.00,-0.00,-12,-11,-12
638,1.00,0.00,0.00,-0.00,8,-24,-8
639,1.00,0.00,-0.00,-0.00,14,-8,26
640,1.00,0.00,-0.00,-0.00,-3,8,25
641,1.00,0.00,0.00,-0.00,-5,14,-12
642,1.00,0.00,-0.00,-0.00,-13,-15,-4
643,1.00,0.00,-0.00,-0.00,-10,-17,9
644,1.00,0.00,-0.00,-0.00,15,0,1
645,1.00,0.00,-0.00,-0.00,21,4,-8
646,1.00,0.00,-0.00,-0.00,1,-11,-30
647,1.00,0.00,-0.00,-0.00,1,-7,-30
648,1.00,0.00,-0.00,-0.00,-2,-19,7
649,1.00,0.00,-0.00,-0.00,-2,3,-14
650,1.00,0.00,0.00,-0.00,2,19,-23
651,1.00,0.00,0.00,-0.00,14,-3,11
652,1.00,0.00,-0.00,-0.00,5,1,0
653,1.00,0.00,-0.00,-0.00,-13,0,-3
654,1.00,0.00,-0.00,-0.00,-22,-16,20
655,1.00,0.00,0.00,-0.00,8,6,0
656,1.00,0.00,-0.00,-0.00,3,11,-29
657,1.00,0.00,-0.00,-0.00,5,-13,14
658,1.00,0.00,-0.00,-0.00,0,2,28
659,1.00,0.00,-0.00,-0.00,20,19,-5
660,1.00,0.00,-0.00,-0.00,11,12,-6
661,1.00,0.00,-0.00,-0.00,-5,3,-2
662,1.00,0.00,-0.00,-0.00,4,7,-7
663,1.00,0.00,-0.00,-0.00,22,5,17
664,1.00,0.00,-0.00,-0.00,-6,7,12
665,1.00,0.00,-0.00,-0.00,-6,15,-9
666,1.00,0.00,-0.00,-0.00,-5,-28,33
667,1.00,0.00,0.00,-0.00,13,-23,-5
668,1.00,0.00,-0.00,-0.00,-3,21,-44
669,1.00,0.00,-0.00,-0.00,-38,-4,35
670,1.00,0.00,0.00,-0.00,-8,2,0
671,1.00,0.00,-0.00,-0.00,0,26,-30
672,1.00,0.00,0.00,-0.00,-20,-18,24
673,1.00,0.00,0.00,-0.00,0,10,-25
674,1.00,0.00,0.00,-0.00,11,30,-35
675,1.00,0.00,-0.00,-0.00,0,-25,36
676,1.00,0.00,-0.00,-0.00,20,-6,-25
677,1.00,0.00,-0.00,-0.00,-5,13,-32
678,1.00,0.00,-0.00,-0.00,-29,-14,33
679,1.00,0.00,-0.00,-0.00,-1,5,-12
680,1.00,0.00,-0.00,-0.00,8,-1,-15
681,1.00,0.00,-0.00,-0.00,20,-17,4
682,1.00,0.00,-0.00,-0.00,0,2,-22
683,1.00,0.00,-0.00,-0.00,-35,-5,-1
684,1.00,0.00,-0.00,-0.00,0,-4,-9
685,1.00,0.00,-0.00,-0.00,-12,-2,-4
686,1.00,0.00,-0.00,-0.00,1,-1,3
687,1.00,0.00,0.00,-0.00,23,3,-17
688,1.00,0.00,0.00,-0.00,4,16,-19
689,1.00,0.00,-0.00,-0.00,-24,-20,22
690,1.00,0.00,0.00,-0.00,-17,-31,25
691,1.00,0.00,-0.00,-0.00,0,24,-19
692,1.00,0.00,-0.00,-0.00,-24,11,0
693,1.00,0.00,-0.00,-0.00,-61,-24,43
694,1.00,0.00,0.00,-0.00,2,-25,-27
695,1.00,0.00,-0.00,-0.00,48,10,-54
696,1.00,0.00,-0.00,-0.00,8,2,41
697,1.00,0.00,-0.00,-0.00,2,25,6
698,1.00,0.00,-0.00,-0.00,17,31,-51
699,1.00,0.00,-0.00,-0.00,-17,-43,7
700,1.00,0.00,0.00,-0.00,-16,-26,9
701,1.00,0.00,0.00,-0.00,8,50,-52
702,1.00,0.00,-0.00,-0.00,-7,27,-9
703,1.00,0.00,-0.00,-0.00,-15,13,-4
704,1.00,0.00,-0.00,-0.00,-41,-16,-25
705,1.00,0.00,-0.00,-0.00,7,6,-49
706,1.00,0.00,-0.00,-0.00,-2,8,9
707,1.00,0.00,0.00,-0.00,-5,12,40
708,1.00,0.00,0.00,-0.00,19,12,-38
709,1.00,0.00,-0.00,-0.00,8,-24,-20
710,1.00,0.00,-0.00,-0.00,0,-27,23
711,1.00,0.00,-0.00,-0.00,34,35,-14
712,1.00,0.00,-0.00,-0.00,31,34,-13
713,1.00,0.00,-0.00,-0.00,11,-8,0
714,1.00,0.00,-0.00,-0.00,-2,-14,-6
715,1.00,0.00,-0.00,-0.00,8,-5,-18
716,1.00,0.00,-0.00,-0.00,-25,8,0
717,1.00,0.00,-0.00,-0.00,-8,26,-8
718,1.00,0.00,-0.00,-0.00,0,2,-1
719,1.00,0.00,-0.00,-0.00,-1,-21,8
720,1.00,0.00,-0.00,-0.00,-5,-19,16
721,1.00,0.00,0.00,-0.00,-6,12,0
722,1.00,0.00,-0.00,-0.00,19,11,-5
723,1.00,0.00,-0.00,-0.00,14,-14,2
724,1.00,0.00,-0.00,-0.00,2,-26,13
725,1.00,0.00,-0.00,-0.00,-2,0,1
726,1.00,0.00,-0.00,-0.00,0,23,-11
727,1.00,0.00,0.00,-0.00,10,16,-19
728,1.00,0.00,-0.00,-0.00,-2,-11,-9
729,1.00,0.00,-0.00,-0.00,-12,-21,28
730,1.00,0.00,-0.00,-0.00,0,4,7
731,1.00,0.00,-0.00,-0.00,-3,20,-16
732,1.00,0.00,-0.00,-0.00,2,-9,-1
733,1.00,0.00,-0.00,-0.00,4,-18,25
734,1.00,0.00,-0.00,-0.00,42,2,-2
735,1.00,0.00,-0.00,-0.00,37,22,-5
736,1.00,0.00,-0.00,-0.00,-7,6,2
737,1.00,0.00,-0.00,-0.00,-16,2,-17
738,1.00,0.00,-0.00,-0.00,-9,3,-23
739,1.00,0.00,-0.00,-0.00,-8,-1,11
740,1.00,0.00,-0.00,-0.00,34,13,0
741,1.00,0.00,-0.00,-0.00,47,24,-5
742,1.00,0.00,-0.00,-0.00,-4,-13,17
743,1.00,0.00,-0.00,-0.00,-38,-24,12
744,1.00,0.00,-0.00,-0.00,-12,9,-13
745,1.00,0.00,-0.00,-0.00,14,6,32
746,1.00,0.00,-0.00,-0.00,30,-21,24
747,1.00,0.00,-0.00,-0.00,27,-1,-33
748,1.00,0.00,-0.00,-0.00,3,12,-42
749,1.00,0.00,-0.00,-0.00,-35,7,6
750,1.00,0.00,-0.00,-0.00,-28,1,23
751,1.00,0.00,-0.00,-0.00,29,7,-21
752,1.00,0.00,-0.00,-0.00,45,6,-5
753,1.00,0.00,-0.00,-0.00,5,-22,34
754,1.00,0.00,-0.00,-0.00,-38,-10,22
755,1.00,0.00,-0.00,-0.00,-7,-12,-41
756,1.00,0.00,-0.00,-0.00,28,-21,-10
757,1.00,0.00,-0.00,-0.00,-8,-33,76
758,1.00,0.00,-0.00,-0.00,-12,16,4
759,1.00,0.00,-0.00,-0.00,6,37,-60
760,1.00,0.00,-0.00,-0.00,-24,-26,10
761,1.00,0.00,-0.00,-0.00,-28,-3,0
762,1.00,0.00,-0.00,-0.00,8,30,-30
763,1.00,0.00,-0.00,-0.00,9,3,13
764,1.00,0.00,-0.00,-0.00,9,22,-39
765,1.00,0.00,-0.00,-0.00,-34,19,-60
766,1.00,0.00,-0.00,-0.00,-37,-4,4
767,1.00,0.00,-0.00,-0.00,-16,-11,11
768,1.00,0.00,-0.00,-0.00,18,6,-13
769,1.00,0.00,-0.00,-0.00,31,5,-4
770,1.00,0.00,-0.00,-0.00,12,-9,-14
771,1.00,0.00,-0.00,-0.00,-30,-10,-17
772,1.00,0.00,-0.00,-0.00,-12,3,0
773,1.00,0.00,-0.00,-0.00,-6,1,1
774,1.00,0.00,-0.00,-0.00,6,12,13
775,1.00,0.00,-0.00,-0.00,0,-8,30
776,1.00,0.00,-0.00,-0.00,-23,-19,5
777,1.00,0.00,-0.00,-0.00,-7,13,-66
778,1.00,0.00,0.00,-0.00,9,22,-38
779,1.00,0.00,-0.00,-0.00,18,26,22
780,1.00,0.00,-0.00,-0.00,-5,6,46
781,1.00,0.00,-0.00,-0.00,-10,-11,15
782,1.00,0.00,-0.00,-0.00,-1,1,-21
783,1.00,0.00,0.00,-0.00,5,19,-13
784,1.00,0.00,-0.00,-0.00,5,12,16
785,1.00,0.00,-0.00,-0.00,-2,-3,9
786,1.00,0.00,-0.00,-0.00,-18,12,-4
787,1.00,0.00,-0.00,-0.00,-25,7,0
788,1.00,0.00,-0.00,-0.00,-12,0,22
789,1.00,0.00,-0.00,-0.00,33,17,9
790,1.00,0.00,-0.00,-0.00,29,0,0
791,1.00,0.00,-0.00,-0.00,-18,-10,28
792,1.00,0.00,-0.00,-0.00,-35,1,4
793,1.00,0.00,0.00,-0.00,-13,15,-25
794,1.00,0.00,-0.00,-0.00,4,0,25
795,1.00,0.00,-0.00,-0.00,22,4,19
796,1.00,0.00,-0.00,-0.00,17,-16,16
797,1.00,0.00,-0.00,-0.00,9,-20,14
798,1.00,0.00,0.00,-0.00,-14,-1,-13
799,1.00,0.00,0.00,-0.00,1,8,-28
800,1.00,0.00,0.00,-0.00,5,4,12
801,1.00,0.00,-0.00,-0.00,0,6,23
802,1.00,0.00,-0.00,-0.00,-2,5,4
803,1.00,0.00,-0.00,-0.00,-6,5,-7
804,1.00,0.00,-0.00,-0.00,-11,-14,-8
805,1.00,0.00,-0.00,-0.00,14,-5,-18
806,1.00,0.00,-0.00,-0.00,18,6,15
807,1.00,0.00,-0.00,-0.00,-10,-4,40
808,1.00,0.00,-0.00,-0.00,4,0,-19
809,1.00,0.00,-0.00,-0.00,8,8,-16
810,1.00,0.00,-0.00,-0.00,-5,-2,8
811,1.00,0.00,-0.00,-0.00,3,17,-14
812,1.00,0.00,-0.00,-0.00,6,0,2
813,1.00,0.00,-0.00,-0.00,-9,-22,36
814,1.00,0.00,-0.00,-0.00,-9,0,4
815,1.00,0.00,-0.00,-0.00,-8,10,24
816,1.00,0.00,-0.00,-0.00,9,-1,44
817,1.00,0.00,-0.00,-0.00,10,-30,7
818,1.00,0.00,0.00,-0.00,17,-14,-33
819,1.00,0.00,-0.00,-0.00,13,5,-15
820,1.00,0.00,-0.00,-0.00,-5,21,22
821,1.00,0.00,-0.00,-0.00,-10,20,10
822,1.00,0.00,-0.00,-0.00,12,19,-23
823,1.00,0.00,-0.00,-0.00,3,-25,6
824,1.00,0.00,-0.00,-0.00,9,-15,2
825,1.00,0.00,-0.00,-0.00,11,9,-20
826,1.00,0.00,-0.00,-0.00,-2,0,-10
827,1.00,0.00,-0.00,-0.00,-14,-6,0
828,1.00,0.00,-0.00,-0.00,-6,0,14
829,1.00,0.00,-0.00,-0.00,0,2,12
830,1.00,0.00,0.00,-0.00,4,5,-27
831,1.00,0.00,-0.00,-0.00,8,-10,-20
832,1.00,0.00,-0.00,-0.00,8,-14,-7
833,1.00,0.00,-0.00,-0.00,6,1,-29
834,1.00,0.00,-0.00,-0.00,-3,20,-12
835,1.00,0.00,-0.00,-0.00,10,24,0
836,1.00,0.00,-0.00,-0.00,-4,-4,9
837,1.00,0.00,-0.00,-0.00,-5,-34,23
838,1.00,0.00,-0.00,-0.00,24,-6,-14
839,1.00,0.00,-0.00,-0.00,-6,6,-13
840,1.00,0.00,-0.00,-0.00,-21,-1,14
841,1.00,0.00,-0.00,-0.00,4,-10,1
842,1.00,0.00,-0.00,-0.00,0,-3,-14
843,1.00,0.00,-0.00,-0.00,-27,-24,24
844,1.00,0.00,0.00,-0.00,-14,-22,22
845,1.00,0.00,-0.00,-0.00,31,21,-52
846,1.00,0.00,-0.00,-0.00,34,20,-37
847,1.00,0.00,-0.00,-0.00,-19,-17,52
848,1.00,0.00,-0.00,-0.00,-23,-3,22
849,1.00,0.00,-0.00,-0.00,-6,13,-18
850,1.00,0.00,-0.00,-0.00,-28,-14,18
851,1.00,0.00,0.00,-0.00,-6,6,-17
852,1.00,0.00,-0.00,-0.00,8,20,0
853,1.00,0.00,-0.00,-0.00,0,-21,26
854,1.00,0.00,-0.00,-0.00,0,0,-39
855,1.00,0.00,-0.00,-0.00,-11,25,-9
856,1.00,0.00,0.00,-0.00,-10,0,51
857,1.00,0.00,-0.00,-0.00,14,-9,-2
858,1.00,0.00,-0.00,-0.00,7,-13,-10
859,1.00,0.00,-0.00,-0.00,-16,-16,31
860,1.00,0.00,-0.00,-0.00,-8,7,1
861,1.00,0.00,0.00,-0.00,24,18,-10
862,1.00,0.00,-0.00,-0.00,21,-2,2
863,1.00,0.00,-0.00,-0.00,18,9,-38
864,1.00,0.00,-0.00,-0.00,-28,6,36
865,1.00,0.00,-0.00,-0.00,-10,3,29
866,1.00,0.00,-0.00,-0.00,-23,-21,-42
867,1.00,0.00,-0.00,-0.00,25,-21,-44
868,1.00,0.00,-0.00,-0.00,8,-11,16
869,1.00,0.00,-0.00,-0.00,-9,28,-17
870,1.00,0.00,-0.00,-0.00,24,45,-60
871,1.00,0.00,-0.00,-0.00,9,-33,9
872,1.00,0.00,-0.00,-0.00,-23,-36,27
873,1.00,0.00,-0.00,-0.00,2,19,-35
874,1.00,0.00,-0.00,-0.00,10,38,-3
875,1.00,0.00,-0.00,-0.00,-22,10,18
876,1.00,0.00,-0.00,-0.00,-20,8,-44
877,1.00,0.00,-0.00,-0.00,6,-17,-1
878,1.00,0.00,-0.00,-0.00,31,0,4
879,1.00,0.00,-0.00,-0.00,10,11,-8
880,1.00,0.00,-0.00,-0.00,-1,0,1
881,1.00,0.00,-0.00,-0.00,3,-23,-8
882,1.00,0.00,-0.00,-0.00,0,0,-27
883,1.00,0.00,-0.00,-0.00,-23,31,-25
884,1.00,0.00,-0.00,-0.00,-16,0,15
885,1.00,0.00,-0.00,-0.00,7,-14,9
886,1.00,0.00,-0.00,-0.00,0,-17,-20
887,1.00,0.00,-0.00,-0.00,-11,0,-24
888,1.00,0.00,-0.00,-0.00,-10,14,-7
889,1.00,0.00,0.00,-0.00,7,-4,25
890,1.00,0.00,-0.00,-0.00,23,-2,11
891,1.00,0.00,-0.00,-0.00,22,10,-24
892,1.00,0.00,-0.00,-0.00,-6,-5,30
893,1.00,0.00,-0.00,-0.00,-20,3,26
894,1.00,0.00,0.00,-0.00,-1,3,-40
895,1.00,0.00,0.00,-0.00,-1,12,-11
896,1.00,0.00,-0.00,-0.00,-9,8,15
897,1.00,0.00,-0.00,-0.00,2,14,4
898,1.00,0.00,-0.00,-0.00,8,-2,16
899,1.00,0.00,-0.00,-0.00,-2,-9,15
900,1.00,0.00,-0.00,-0.00,-8,13,-33
901,1.00,0.00,-0.00,-0.00,-14,-5,15
902,1.00,0.00,-0.00,-0.00,-6,-11,40
903,1.00,0.00,-0.00,-0.00,16,5,-32
904,1.00,0.00,-0.00,-0.00,1,0,-44
905,1.00,0.00,-0.00,-0.00,-1,-5,5
906,1.00,0.00,0.00,-0.00,0,16,28
907,1.00,0.00,-0.00,-0.00,14,22,12
908,1.00,0.00,-0.00,-0.00,18,-8,13
909,1.00,0.00,-0.00,-0.00,-2,-21,14
910,1.00,0.00,-0.00,-0.00,-4,4,-6
911,1.00,0.00,-0.00,-0.00,-20,-2,17
912,1.00,0.00,0.00,-0.00,0,-6,14
913,1.00,0.00,-0.00,-0.00,37,0,-13
914,1.00,0.00,-0.00,-0.00,18,-3,1
915,1.00,0.00,-0.00,-0.00,0,1,4
916,1.00,0.00,-0.00,-0.00,-22,14,19
917,1.00,0.00,-0.00,-0.00,5,-4,37
918,1.00,0.00,0.00,-0.00,29,18,-12
919,1.00,0.00,-0.00,-0.00,10,34,-7
920,1.00,0.00,-0.00,-0.00,-7,31,30
921,1.00,0.00,-0.00,-0.00,-26,14,21
922,1.00,0.00,-0.00,-0.00,-4,11,-26
923,1.00,0.00,-0.00,-0.00,0,-12,15
924,1.00,0.00,-0.00,-0.00,7,10,9
925,1.00,0.00,-0.00,-0.00,17,25,-29
926,1.00,0.00,-0.00,-0.00,-7,-16,18
927,1.00,0.00,-0.00,-0.00,-18,-29,48
928,1.00,0.00,-0.00,-0.00,-5,-15,-2
929,1.00,0.00,-0.00,-0.00,18,0,-13
930,1.00,0.00,-0.00,-0.00,29,13,11
931,1.00,0.00,-0.00,-0.00,2,16,5
932,1.00,0.00,-0.00,-0.00,-14,0,4
933,1.00,0.00,-0.00,-0.00,-22,-3,9
934,1.00,0.00,-0.00,-0.00,-19,4,24
935,1.00,0.00,0.00,-0.00,6,8,0
936,1.00,0.00,0.00,-0.00,14,0,-23
937,1.00,0.00,-0.00,-0.00,-6,-19,3
938,1.00,0.00,-0.00,-0.00,-4,0,5
939,1.00,0.00,-0.00,-0.00,-3,0,9
940,1.00,0.00,-0.00,-0.00,-9,3,13
941,1.00,0.00,-0.00,-0.00,-19,5,-12
942,1.00,0.00,-0.00,-0.00,7,-3,-44
943,1.00,0.00,-0.00,-0.00,0,-4,-17
944,1.00,0.00,-0.00,-0.00,-3,5,12
945,1.00,0.00,-0.00,-0.00,-7,4,10
946,1.00,0.00,-0.00,-0.00,2,14,-20
947,1.00,0.00,-0.00,-0.00,-2,0,2
948,1.00,0.00,-0.00,-0.00,10,3,31
949,1.00,0.00,-0.00,-0.00,16,29,4
950,1.00,0.00,-0.00,-0.00,-4,-2,7
951,1.00,0.00,-0.00,-0.00,-4,-21,0
952,1.00,0.00,-0.00,-0.00,19,3,6
953,1.00,0.00,0.00,-0.00,30,-10,48
954,1.00,0.00,0.00,-0.00,52,-29,10
955,1.00,0.00,0.00,-0.00,3,-31,-46
956,1.00,0.00,-0.00,-0.00,-9,-20,-4
957,1.00,0.00,-0.00,-0.00,-2,0,32
958,1.00,0.00,-0.00,-0.00,3,39,4
959,1.00,0.00,-0.00,-0.00,11,23,6
960,1.00,0.00,-0.00,-0.00,-21,-25,28
961,1.00,0.00,-0.00,-0.00,-17,-21,-8
962,1.00,0.00,0.00,-0.00,18,27,-44
963,1.00,0.00,-0.00,-0.00,25,25,15
964,1.00,0.00,-0.00,-0.00,8,-7,41
965,1.00,0.00,-0.00,-0.00,12,5,-12
966,1.00,0.00,-0.00,-0.00,-12,7,-27
967,1.00,0.00,-0.00,-0.00,-18,16,-1
968,1.00,0.00,-0.00,-0.00,-26,13,17
969,1.00,0.00,-0.00,-0.00,-7,-3,16
970,1.00,0.00,-0.00,-0.00,5,-33,27
971,1.00,0.00,-0.00,-0.00,0,-28,-2
972,1.00,0.00,-0.00,-0.00,0,21,-38
973,1.00,0.00,-0.00,-0.00,-5,9,-26
974,1.00,0.00,-0.00,-0.00,-8,-7,9
975,1.00,0.00,-0.00,-0.00,-3,-16,30
976,1.00,0.00,-0.00,-0.00,13,4,3
977,1.00,0.00,0.00,-0.00,29,-10,-13
978,1.00,0.00,0.00,-0.00,6,-16,-13
979,1.00,0.00,-0.00,-0.00,-10,-2,19
980,1.00,0.00,-0.00,-0.00,3,15,23
981,1.00,0.00,-0.00,-0.00,20,26,-5
982,1.00,0.00,-0.00,-0.00,6,28,7
983,1.00,0.00,-0.00,-0.00,-8,4,17
984,1.00,0.00,-0.00,-0.00,-6,-20,1
985,1.00,0.00,-0.00,-0.00,7,-17,4
986,1.00,0.00,-0.00,-0.00,11,-9,25
987,1.00,0.00,-0.00,-0.00,0,1,5
988,1.00,0.00,-0.00,-0.00,-22,12,-4
989,1.00,0.00,-0.00,-0.00,-21,-11,8
990,1.00,0.00,-0.00,-0.00,4,0,0
991,1.00,0.00,-0.00,-0.00,15,6,7
992,1.00,0.00,-0.00,-0.00,5,7,6
993,1.00,0.00,-0.00,-0.00,-6,9,-2
994,1.00,0.00,-0.00,-0.00,-34,-10,30
995,1.00,0.00,0.00,-0.00,-8,17,-7
996,1.00,0.00,-0.00,-0.00,7,27,0
997,1.00,0.00,-0.00,-0.00,0,-6,41
998,1.00,0.00,-0.00,-0.00,26,15,-33
999,1.00,0.00,-0.00,-0.00,1,8,-35
1000,1.00,0.00,-0.00,-0.00,-38,-18,27
1001,1.00,0.00,-0.00,-0.00,-30,-3,26
1002,1.00,0.00,-0.00,-0.00,15,9,-1
1003,1.00,0.00,-0.00,-0.00,25,0,6
1004,1.00,0.00,-0.00,-0.00,-2,-1,-5
1005,1.00,0.00,-0.00,-0.00,-20,0,-3
1006,1.00,0.00,-0.00,-0.00,11,-11,1
1007,1.00,0.00,-0.00,-0.00,2,-13,-2
1008,1.00,0.00,-0.00,-0.00,7,10,-20
1009,1.00,0.00,-0.00,-0.00,6,32,8
1010,1.00,0.00,-0.00,-0.00,-3,-18,22
1011,1.00,0.00,-0.00,-0.00,-12,-32,-21
1012,1.00,0.00,-0.00,-0.00,5,-13,-21
1013,1.00,0.00,-0.00,-0.00,0,-12,32
1014,1.00,0.00,-0.00,-0.00,9,9,10
1015,1.00,0.00,-0.00,-0.00,10,22,-28
1016,1.00,0.00,-0.00,-0.00,-11,4,-24
1017,1.00,0.00,-0.00,-0.00,-8,10,-17
1018,1.00,0.00,-0.00,-0.00,-4,7,14
1019,1.00,0.00,-0.00,-0.00,17,-12,16
1020,1.00,0.00,-0.00,-0.00,22,-13,-15
1021,1.00,0.00,-0.00,-0.00,-32,-24,-5
1022,1.00,0.00,-0.00,-0.00,-48,-5,-1
1023,1.00,0.00,-0.00,-0.00,-21,35,-1
