t,w,x,y,z,ax,ay,az
527,1.00,-0.00,-0.00,0.00,85,26,-254
528,1.00,-0.00,-0.00,0.00,32,34,-255
529,1.00,-0.00,-0.00,0.00,-45,28,-287
530,1.00,-0.00,-0.00,0.00,-55,62,-236
531,1.00,-0.00,-0.00,0.00,0,18,-160
532,1.00,-0.00,-0.00,0.00,29,99,-196
533,1.00,-0.00,-0.00,0.00,-10,46,-229
534,1.00,-0.00,-0.00,0.00,-75,72,-225
535,1.00,-0.00,-0.00,0.00,-204,152,-188
536,1.00,-0.00,-0.00,0.00,-141,176,-125
537,1.00,-0.00,-0.00,0.00,-59,164,-83
538,1.00,0.00,-0.00,0.00,-119,221,-102
539,1.00,0.00,-0.00,0.00,-232,158,-6
540,1.00,0.00,-0.00,0.00,-293,223,17
541,1.00,0.00,-0.00,0.00,-218,74,168
542,1.00,0.00,-0.00,0.00,-116,142,202
543,1.00,0.00,-0.00,0.00,-115,209,191
544,1.00,0.00,-0.00,0.00,-224,111,290
545,1.00,0.00,-0.00,0.00,-250,134,234
546,1.00,0.00,-0.00,0.00,-131,-9,314
547,1.00,0.00,-0.00,0.00,-21,7,348
548,1.00,0.00,-0.00,0.00,-38,52,380
549,1.00,0.00,-0.00,0.00,-79,-52,435
550,1.00,0.00,-0.00,0.00,1,-63,285
551,1.00,0.00,-0.00,0.00,122,-178,288
552,1.00,-0.00,-0.00,0.00,178,-176,297
553,1.00,-0.00,-0.00,0.00,160,-41,322
554,1.00,-0.00,-0.00,0.00,127,-107,294
555,1.00,-0.00,-0.00,0.00,151,-131,85
556,1.00,-0.00,-0.00,0.00,189,-167,48
557,1.00,-0.00,-0.00,0.00,303,-165,4
558,1.00,-0.00,-0.00,0.00,299,-100,-70
559,1.00,-0.00,-0.00,0.00,224,-123,-165
560,1.00,-0.00,-0.00,0.00,198,-108,-268
561,1.00,-0.00,-0.00,0.00,157,-65,-275
562,1.00,-0.00,-0.00,0.00,190,-77,-225
563,1.00,-0.00,-0.00,0.00,132,-10,-226
564,1.00,-0.00,-0.00,0.00,52,-3,-290
565,1.00,-0.00,-0.00,0.00,-48,28,-328
566,1.00,-0.00,-0.00,0.00,-82,13,-280
567,1.00,-0.00,-0.00,0.00,-39,4,-184
568,1.00,-0.00,-0.00,0.00,29,28,-223
569,1.00,-0.00,-0.00,0.00,-88,7,-220
570,1.00,-0.00,-0.00,0.00,-265,113,-196
571,1.00,0.00,-0.00,0.00,-240,171,-178
572,1.00,-0.00,-0.00,0.00,-186,81,6
573,1.00,0.00,-0.00,0.00,-114,206,-124
574,1.00,0.00,-0.00,0.00,-164,70,-5
575,1.00,0.00,-0.00,0.00,-240,116,66
576,1.00,0.00,-0.00,0.00,-198,144,26
577,1.00,0.00,-0.00,0.00,-140,14,198
578,1.00,0.00,-0.00,0.00,-101,167,151
579,1.00,0.00,-0.00,0.00,-105,103,262
580,1.00,0.00,-0.00,0.00,-158,100,220
581,1.00,0.00,-0.00,0.00,-43,19,179
582,1.00,0.00,-0.00,0.00,49,-113,346
583,1.00,0.00,-0.00,0.00,123,29,321
584,1.00,0.00,-0.00,0.00,63,-46,403
585,1.00,0.00,-0.00,0.00,50,-67,316
586,1.00,0.00,-0.00,0.00,112,-112,135
587,1.00,-0.00,-0.00,0.00,163,-205,149
588,1.00,-0.00,-0.00,0.00,209,-103,85
589,1.00,-0.00,-0.00,0.00,203,-156,123
590,1.00,-0.00,-0.00,0.00,153,-174,115
591,1.00,-0.00,-0.00,0.00,96,-103,-44
592,1.00,-0.00,-0.00,0.00,89,-144,41
593,1.00,-0.00,-0.00,0.00,166,-58,-47
594,1.00,-0.00,-0.00,0.00,174,-68,-138
595,1.00,-0.00,-0.00,0.00,115,-76,-179
596,1.00,-0.00,-0.00,0.00,36,22,-312
597,1.00,-0.00,-0.00,0.00,38,-44,-197
598,1.00,-0.00,-0.00,0.00,96,56,-241
599,1.00,-0.00,-0.00,0.00,33,81,-318
600,1.00,-0.00,-0.00,0.00,-51,15,-271
601,1.00,-0.00,-0.00,0.00,-98,178,-408
602,1.00,0.00,-0.00,0.00,-78,68,-285
603,1.00,-0.00,-0.00,0.00,-50,108,-216
604,1.00,0.00,-0.00,0.00,-50,151,-288
605,1.00,-0.00,-0.00,0.00,-173,62,-135
606,1.00,0.00,-0.00,0.00,-235,188,-131
607,1.00,0.00,-0.00,0.00,-187,66,5
608,1.00,0.00,-0.00,0.00,-86,72,49
609,1.00,0.00,-0.00,0.00,-64,166,128
610,1.00,0.00,-0.00,0.00,-249,49,389
611,1.00,0.00,-0.00,0.00,-192,125,237
612,1.00,0.00,-0.00,0.00,-64,-56,227
613,1.00,0.00,-0.00,0.00,-21,-88,343
614,1.00,0.00,-0.00,0.00,-33,56,377
615,1.00,0.00,-0.00,0.00,-22,-41,444
616,1.00,0.00,-0.00,0.00,35,-63,208
617,1.00,0.00,-0.00,0.00,85,-126,144
618,1.00,-0.00,-0.00,0.00,105,-184,266
619,1.00,-0.00,-0.00,0.00,233,2,105
620,1.00,-0.00,-0.00,0.00,242,-173,89
621,1.00,-0.00,-0.00,0.00,156,-146,17
622,1.00,-0.00,-0.00,0.00,162,-66,-29
623,1.00,-0.00,-0.00,0.00,232,-158,43
624,1.00,-0.00,-0.00,0.00,185,-28,-101
625,1.00,-0.00,-0.00,0.00,101,-114,-254
626,1.00,-0.00,-0.00,0.00,45,-133,-230
627,1.00,-0.00,-0.00,0.00,22,29,-308
628,1.00,-0.00,-0.00,0.00,71,-87,-186
629,1.00,-0.00,-0.00,0.00,76,35,-286
630,1.00,-0.00,-0.00,0.00,-37,31,-273
631,1.00,-0.00,-0.00,0.00,-199,38,-198
632,1.00,-0.00,-0.00,0.00,-136,99,-275
633,1.00,-0.00,-0.00,0.00,-81,-8,-134
634,1.00,-0.00,-0.00,0.00,-67,83,-245
635,1.00,-0.00,-0.00,0.00,-114,111,-261
636,1.00,-0.00,-0.00,0.00,-195,69,-156
637,1.00,-0.00,-0.00,0.00,-212,187,-193
638,1.00,-0.00,-0.00,0.00,-166,73,24
639,1.00,-0.00,-0.00,0.00,-67,192,-9
640,1.00,0.00,-0.00,0.00,-114,164,31
641,1.00,-0.00,-0.00,0.00,-150,65,79
642,1.00,0.00,-0.00,0.00,-84,105,24
643,1.00,-0.00,-0.00,0.00,-50,-14,145
644,1.00,-0.00,-0.00,0.00,65,50,164
645,1.00,-0.00,-0.00,0.00,82,28,172
646,1.00,-0.00,-0.00,0.00,11,-43,229
647,1.00,-0.00,-0.00,0.00,84,-73,114
648,1.00,-0.00,-0.00,0.00,132,-183,201
649,1.00,-0.00,-0.00,0.00,186,-107,196
650,1.00,-0.00,-0.00,0.00,153,-100,209
651,1.00,-0.00,-0.00,0.00,149,-144,139
652,1.00,-0.00,-0.00,0.00,161,-150,-63
653,1.00,-0.00,-0.00,0.00,121,-226,12
654,1.00,-0.00,-0.00,0.00,149,-110,1
655,1.00,-0.00,-0.00,0.00,158,-80,-48
656,1.00,-0.00,-0.00,0.00,94,-111,-85
657,1.00,-0.00,-0.00,0.00,8,16,-242
658,1.00,-0.00,-0.00,0.00,62,-34,-195
659,1.00,-0.00,-0.00,0.00,57,29,-213
660,1.00,-0.00,-0.00,0.00,37,87,-352
661,1.00,-0.00,-0.00,0.00,-16,34,-309
662,1.00,-0.00,-0.00,0.00,-138,183,-327
663,1.00,-0.00,-0.00,0.00,-168,162,-130
664,1.00,-0.00,-0.00,0.00,-111,188,-64
665,1.00,-0.00,-0.00,0.00,-105,191,-103
666,1.00,-0.00,-0.00,0.00,-196,128,-8
667,1.00,0.00,-0.00,0.00,-257,226,-8
668,1.00,0.00,-0.00,0.00,-225,121,130
669,1.00,0.00,-0.00,0.00,-146,100,250
670,1.00,0.00,-0.00,0.00,-108,173,214
671,1.00,0.00,-0.00,0.00,-150,16,378
672,1.00,0.00,-0.00,0.00,-183,79,280
673,1.00,0.00,-0.00,0.00,-97,-53,383
674,1.00,0.00,-0.00,0.00,-15,-40,399
675,1.00,0.00,-0.00,0.00,84,59,267
676,1.00,0.00,-0.00,0.00,2,-151,389
677,1.00,-0.00,-0.00,0.00,49,-22,180
678,1.00,0.00,-0.00,0.00,180,-139,79
679,1.00,-0.00,-0.00,0.00,188,-187,115
680,1.00,-0.00,-0.00,0.00,183,-31,-7
681,1.00,-0.00,-0.00,0.00,124,-130,-14
682,1.00,-0.00,-0.00,0.00,123,-47,-251
683,1.00,-0.00,-0.00,0.00,78,-59,-338
684,1.00,-0.00,-0.00,0.00,118,-121,-290
685,1.00,-0.00,-0.00,0.00,114,6,-399
686,1.00,-0.00,-0.00,0.00,53,-73,-380
687,1.00,-0.00,-0.00,0.00,26,-50,-440
688,1.00,-0.00,-0.00,0.00,13,6,-463
689,1.00,-0.00,-0.00,0.00,5,-73,-298
690,1.00,-0.00,-0.00,0.00,-40,118,-408
691,1.00,-0.00,-0.00,0.00,-167,8,-263
692,1.00,-0.00,-0.00,0.00,-195,85,-202
693,1.00,0.00,-0.00,0.00,-177,113,-123
694,1.00,-0.00,-0.00,0.00,-92,-11,43
695,1.00,-0.00,-0.00,0.00,-81,176,25
696,1.00,0.00,-0.00,0.00,-144,50,255
697,1.00,-0.00,-0.00,0.00,-170,85,225
698,1.00,0.00,-0.00,0.00,-98,133,156
699,1.00,-0.00,-0.00,0.00,-28,-52,345
700,1.00,-0.00,-0.00,0.00,8,102,323
701,1.00,0.00,-0.00,0.00,5,-22,407
702,1.00,-0.00,-0.00,0.00,0,-44,342
703,1.00,-0.00,-0.00,0.00,55,-42,153
704,1.00,-0.00,-0.00,0.00,88,-111,281
705,1.00,-0.00,-0.00,0.00,156,-18,199
706,1.00,-0.00,-0.00,0.00,100,-96,155
707,1.00,-0.00,-0.00,0.00,54,-56,21
708,1.00,-0.00,-0.00,0.00,102,-13,-148
709,1.00,-0.00,-0.00,0.00,91,-151,-34
710,1.00,-0.00,-0.00,0.00,163,-9,-196
711,1.00,-0.00,-0.00,0.00,134,-93,-294
712,1.00,-0.00,-0.00,0.00,-46,-87,-256
713,1.00,-0.00,-0.00,0.00,-2,92,-460
714,1.00,-0.00,-0.00,0.00,35,-44,-377
715,1.00,-0.00,-0.00,0.00,64,83,-455
716,1.00,-0.00,-0.00,0.00,-50,102,-382
717,1.00,-0.00,-0.00,0.00,-134,69,-311
718,1.00,-0.00,-0.00,0.00,-136,165,-343
719,1.00,-0.00,-0.00,0.00,-146,7,-41
720,1.00,-0.00,-0.00,0.00,0,159,-155
721,1.00,0.00,-0.00,0.00,-74,86,21
722,1.00,-0.00,-0.00,0.00,-212,63,137
723,1.00,0.00,-0.00,0.00,-157,131,97
724,1.00,0.00,-0.00,0.00,-142,-38,336
725,1.00,-0.00,-0.00,0.00,-15,75,308
726,1.00,0.00,-0.00,0.00,-53,58,397
727,1.00,-0.00,-0.00,0.00,-63,-47,426
728,1.00,0.00,-0.00,0.00,-23,49,278
729,1.00,-0.00,-0.00,0.00,36,-142,400
730,1.00,-0.00,-0.00,0.00,117,-13,307
731,1.00,0.00,-0.00,0.00,117,-18,239
732,1.00,-0.00,-0.00,0.00,101,-158,225
733,1.00,-0.00,-0.00,0.00,159,-48,-71
734,1.00,-0.00,-0.00,0.00,120,-202,46
735,1.00,-0.00,-0.00,0.00,194,-69,-80
736,1.00,-0.00,-0.00,0.00,142,-55,-190
737,1.00,-0.00,-0.00,0.00,90,-168,-207
738,1.00,-0.00,-0.00,0.00,71,41,-369
739,1.00,-0.00,-0.00,0.00,27,-94,-213
740,1.00,-0.00,-0.00,0.00,58,-24,-213
741,1.00,-0.00,-0.00,0.00,19,67,-392
742,1.00,-0.00,-0.00,0.00,-63,-101,-290
743,1.00,-0.00,-0.00,0.00,-239,127,-303
744,1.00,-0.00,-0.00,0.00,-193,74,-154
745,1.00,-0.00,-0.00,0.00,-74,57,-97
746,1.00,-0.00,-0.00,0.00,-113,207,-96
747,1.00,-0.00,-0.00,0.00,-254,36,184
748,1.00,-0.00,-0.00,0.00,-207,213,115
749,1.00,0.00,-0.00,0.00,-105,72,264
750,1.00,-0.00,-0.00,0.00,-57,41,418
751,1.00,0.00,-0.00,0.00,-31,164,288
752,1.00,0.00,-0.00,0.00,-47,-50,445
753,1.00,-0.00,-0.00,0.00,-34,77,252
754,1.00,0.00,-0.00,0.00,22,-47,235
755,1.00,-0.00,-0.00,0.00,62,-127,281
756,1.00,-0.00,-0.00,0.00,170,42,68
757,1.00,-0.00,-0.00,0.00,101,-184,151
758,1.00,-0.00,-0.00,0.00,119,-83,-90
759,1.00,-0.00,-0.00,0.00,98,-133,-66
760,1.00,-0.00,-0.00,0.00,114,-164,-28
761,1.00,-0.00,-0.00,0.00,146,66,-248
762,1.00,-0.00,-0.00,0.00,36,-131,-237
763,1.00,-0.00,-0.00,0.00,47,-51,-366
764,1.00,-0.00,-0.00,0.00,56,0,-424
765,1.00,-0.00,-0.00,0.00,79,-117,-304
766,1.00,-0.00,-0.00,0.00,89,92,-450
767,1.00,-0.00,-0.00,0.00,-39,-39,-371
768,1.00,-0.00,-0.00,0.00,-140,58,-347
769,1.00,-0.00,-0.00,0.00,-128,102,-327
770,1.00,-0.00,-0.00,0.00,-41,-9,-144
771,1.00,-0.00,-0.00,0.00,-76,155,-90
772,1.00,-0.00,-0.00,0.00,-247,17,211
773,1.00,-0.00,-0.00,0.00,-192,101,217
774,1.00,0.00,-0.00,0.00,-136,68,212
775,1.00,-0.00,-0.00,0.00,-87,-97,369
776,1.00,-0.00,-0.00,0.00,-97,113,341
777,1.00,0.00,-0.00,0.00,-133,11,444
778,1.00,-0.00,-0.00,0.00,-65,-42,362
779,1.00,-0.00,-0.00,0.00,8,-89,249
780,1.00,-0.00,-0.00,0.00,86,-187,314
781,1.00,-0.00,-0.00,0.00,174,3,188
782,1.00,-0.00,-0.00,0.00,117,-107,181
783,1.00,-0.00,-0.00,0.00,120,-157,0
784,1.00,-0.00,-0.00,0.00,136,-7,-136
785,1.00,-0.00,-0.00,0.00,192,-133,-54
786,1.00,-0.00,-0.00,0.00,200,-45,-200
787,1.00,-0.00,-0.00,0.00,86,-86,-263
788,1.00,-0.00,-0.00,0.00,-1,-32,-298
789,1.00,-0.00,-0.00,0.00,-35,97,-365
790,1.00,-0.00,-0.00,0.00,-56,-14,-173
791,1.00,-0.00,-0.00,0.00,25,84,-295
792,1.00,-0.00,-0.00,0.00,-32,51,-265
793,1.00,-0.00,-0.00,0.00,-193,13,-156
794,1.00,-0.00,-0.00,0.00,-222,168,-202
795,1.00,-0.00,-0.00,0.00,-148,40,6
796,1.00,-0.00,-0.00,0.00,-138,216,-20
797,1.00,0.00,-0.00,0.00,-212,202,120
798,1.00,-0.00,-0.00,0.00,-228,130,200
799,1.00,0.00,-0.00,0.00,-192,192,174
800,1.00,-0.00,-0.00,0.00,-76,74,308
801,1.00,-0.00,-0.00,0.00,-14,102,361
802,1.00,0.00,-0.00,0.00,-23,143,383
803,1.00,-0.00,-0.00,0.00,-127,-6,353
804,1.00,0.00,-0.00,0.00,-24,61,128
805,1.00,0.00,-0.00,0.00,56,-84,279
806,1.00,-0.00,-0.00,0.00,185,0,181
807,1.00,-0.00,-0.00,0.00,140,-22,82
808,1.00,-0.00,-0.00,0.00,32,-116,17
809,1.00,-0.00,-0.00,0.00,85,-51,-155
810,1.00,-0.00,-0.00,0.00,84,-154,-38
811,1.00,-0.00,-0.00,0.00,167,-48,-131
812,1.00,-0.00,-0.00,0.00,114,-36,-260
813,1.00,-0.00,-0.00,0.00,-13,-99,-276
814,1.00,-0.00,-0.00,0.00,-4,18,-459
815,1.00,-0.00,-0.00,0.00,11,-85,-259
816,1.00,-0.00,-0.00,0.00,79,-104,-258
817,1.00,-0.00,-0.00,0.00,-9,-3,-379
818,1.00,0.00,-0.00,0.00,-143,-22,-232
819,1.00,0.00,-0.00,0.00,-128,142,-276
820,1.00,0.00,-0.00,0.00,-167,67,-58
821,1.00,0.00,-0.00,0.00,-42,227,-80
822,1.00,0.00,-0.00,0.00,-107,156,118
823,1.00,0.00,-0.00,0.00,-190,39,141
824,1.00,0.00,0.00,0.00,-133,-9,79
825,1.00,0.00,-0.00,0.00,-25,-64,234
826,1.00,0.00,-0.00,0.00,-6,-35,288
827,1.00,0.00,-0.00,0.00,16,14,296
828,1.00,0.00,-0.00,0.00,-34,-41,337
829,1.00,0.00,-0.00,0.00,-62,-42,233
830,1.00,0.00,-0.00,0.00,62,-133,301
831,1.00,-0.00,-0.00,0.00,159,-149,270
832,1.00,-0.00,-0.00,0.00,186,-118,96
833,1.00,-0.00,-0.00,0.00,93,-207,124
834,1.00,-0.00,-0.00,0.00,90,-184,27
835,1.00,-0.00,-0.00,0.00,253,-105,-27
836,1.00,-0.00,-0.00,0.00,284,-197,116
837,1.00,-0.00,-0.00,0.00,244,-48,-124
838,1.00,-0.00,-0.00,0.00,101,-178,-180
839,1.00,-0.00,-0.00,0.00,37,-72,-157
840,1.00,-0.00,-0.00,0.00,149,-35,-138
841,1.00,-0.00,-0.00,0.00,145,-115,-53
842,1.00,-0.00,-0.00,0.00,167,85,-314
843,1.00,-0.00,-0.00,0.00,-31,-32,-268
844,1.00,-0.00,-0.00,0.00,-56,-24,-256
845,1.00,-0.00,-0.00,0.00,30,-5,-295
846,1.00,-0.00,-0.00,0.00,80,-29,-286
847,1.00,-0.00,-0.00,0.00,62,94,-375
848,1.00,-0.00,-0.00,0.00,-122,0,-244
849,1.00,-0.00,-0.00,0.00,-252,34,-233
850,1.00,-0.00,-0.00,0.00,-146,159,-324
851,1.00,-0.00,-0.00,0.00,-92,56,-143
852,1.00,-0.00,-0.00,0.00,-153,172,-145
853,1.00,0.00,-0.00,0.00,-253,195,-156
854,1.00,-0.00,-0.00,0.00,-280,68,-85
855,1.00,0.00,-0.00,0.00,-235,154,-118
856,1.00,0.00,-0.00,0.00,-131,18,82
857,1.00,0.00,-0.00,0.00,-69,135,49
858,1.00,0.00,-0.00,0.00,-208,117,129
859,1.00,0.00,0.00,0.00,-264,6,164
860,1.00,0.00,0.00,0.00,-204,234,93
861,1.00,0.00,0.00,0.00,-84,7,457
862,1.00,0.00,0.00,0.00,-34,104,393
863,1.00,0.00,0.00,0.00,-45,74,276
864,1.00,0.00,0.00,0.00,-176,-45,334
865,1.00,0.00,0.00,0.00,-82,117,165
866,1.00,0.00,0.00,0.00,18,-18,346
867,1.00,0.00,0.00,0.00,144,-1,366
868,1.00,0.00,0.00,0.00,65,23,289
869,1.00,0.00,0.00,0.00,-90,-120,348
870,1.00,0.00,0.00,0.00,76,-68,108
871,1.00,0.00,-0.00,0.00,181,-184,210
872,1.00,-0.00,-0.00,0.00,242,-171,302
873,1.00,-0.00,-0.00,0.00,215,-72,127
874,1.00,-0.00,-0.00,0.00,84,-220,21
875,1.00,-0.00,-0.00,0.00,70,-225,-20
876,1.00,-0.00,-0.00,0.00,270,-161,-105
877,1.00,-0.00,-0.00,0.00,344,-224,54
878,1.00,-0.00,-0.00,0.00,250,-70,-92
879,1.00,-0.00,-0.00,0.00,181,-200,-109
880,1.00,-0.00,-0.00,0.00,120,-139,-161
881,1.00,-0.00,-0.00,0.00,184,-39,-196
882,1.00,-0.00,-0.00,0.00,311,-182,-83
883,1.00,-0.00,-0.00,0.00,255,18,-289
884,1.00,-0.00,-0.00,0.00,104,-32,-311
885,1.00,-0.00,-0.00,0.00,-31,-34,-287
886,1.00,-0.00,-0.00,0.00,99,73,-263
887,1.00,-0.00,-0.00,0.00,200,-42,-113
888,1.00,-0.00,-0.00,0.00,130,41,-302
889,1.00,-0.00,-0.00,0.00,-15,0,-319
890,1.00,-0.00,-0.00,0.00,8,-77,-275
891,1.00,-0.00,-0.00,0.00,27,39,-385
892,1.00,-0.00,-0.00,0.00,48,-60,-186
893,1.00,-0.00,-0.00,0.00,81,77,-331
894,1.00,-0.00,-0.00,0.00,-10,105,-538
895,1.00,-0.00,-0.00,0.00,-165,-59,-443
896,1.00,-0.00,-0.00,0.00,-57,123,-595
897,1.00,-0.00,-0.00,0.00,60,41,-399
898,1.00,-0.00,-0.00,0.00,103,47,-331
899,1.00,-0.00,-0.00,0.00,-86,177,-495
900,1.00,-0.00,-0.00,0.00,-169,45,-430
901,1.00,-0.00,-0.00,0.00,-163,145,-436
902,1.00,-0.00,-0.00,0.00,-64,155,-395
903,1.00,-0.00,-0.00,0.00,0,58,-263
904,1.00,-0.00,-0.00,0.00,-169,188,-421
905,1.00,0.00,-0.00,0.00,-224,33,-411
906,1.00,-0.00,-0.00,0.00,-167,38,-364
907,1.00,0.00,-0.00,0.00,-123,199,-388
908,1.00,-0.00,-0.00,0.00,-54,-57,-225
909,1.00,-0.00,-0.00,0.00,-99,118,-451
910,1.00,0.00,-0.00,0.00,-266,12,-489
911,1.00,-0.00,-0.00,0.00,-276,-54,-446
912,1.00,0.00,-0.00,0.00,-159,204,-569
913,1.00,0.00,-0.00,0.00,-25,27,-423
914,1.00,-0.00,-0.00,0.00,-89,90,-396
915,1.00,0.00,-0.00,0.00,-245,216,-453
916,1.00,0.00,-0.00,0.00,-204,-34,-317
917,1.00,0.00,-0.00,0.00,-103,132,-354
918,1.00,0.00,-0.00,0.00,-22,19,-218
919,1.00,-0.00,-0.00,0.00,-53,10,-239
920,1.00,0.00,-0.00,0.00,-105,80,-406
921,1.00,0.00,-0.00,0.00,-24,-117,-391
922,1.00,0.00,-0.00,0.00,0,54,-476
923,1.00,0.00,-0.00,0.00,169,49,-443
924,1.00,0.00,-0.00,0.00,83,55,-362
925,1.00,0.00,-0.00,0.00,41,98,-500
926,1.00,0.00,-0.00,0.00,60,-118,-411
927,1.00,0.00,-0.00,0.00,107,14,-421
928,1.00,0.00,-0.00,0.00,209,-37,-299
929,1.00,0.00,-0.00,0.00,158,-14,-257
930,1.00,0.00,-0.00,0.00,124,15,-439
931,1.00,0.00,-0.00,0.00,21,-120,-273
932,1.00,0.00,-0.00,0.00,134,17,-470
933,1.00,0.00,-0.00,0.00,252,-98,-353
934,1.00,-0.00,-0.00,0.00,187,-66,-312
935,1.00,0.00,-0.00,0.00,183,3,-494
936,1.00,0.00,-0.00,0.00,43,-158,-364
937,1.00,-0.00,-0.00,0.00,116,-22,-399
938,1.00,0.00,-0.00,0.00,235,-83,-312
939,1.00,-0.00,-0.00,0.00,200,-174,-280
940,1.00,-0.00,-0.00,0.00,107,-82,-438
941,1.00,-0.00,-0.00,0.00,-27,-130,-375
942,1.00,-0.00,-0.00,0.00,-1,22,-359
943,1.00,-0.00,-0.00,0.00,74,-67,-246
944,1.00,-0.00,-0.00,0.00,93,-112,-214
945,1.00,-0.00,-0.00,0.00,69,42,-411
946,1.00,-0.00,-0.00,0.00,-84,-137,-341
947,1.00,-0.00,-0.00,0.00,-122,53,-339
948,1.00,0.00,-0.00,0.00,-39,103,-342
949,1.00,0.00,-0.00,0.00,87,64,-317
950,1.00,-0.00,-0.00,0.00,-42,167,-352
951,1.00,0.00,-0.00,0.00,-202,102,-367
952,1.00,0.00,-0.00,0.00,-193,139,-324
953,1.00,0.00,-0.00,0.00,-88,175,-213
954,1.00,0.00,-0.00,0.00,-101,69,-89
955,1.00,0.00,-0.00,0.00,-140,211,-151
956,1.00,0.00,-0.00,0.00,-308,121,-69
957,1.00,0.00,-0.00,0.00,-344,250,-64
958,1.00,0.00,-0.00,0.00,-262,216,-6
959,1.00,0.00,-0.00,0.00,-118,63,69
960,1.00,0.00,-0.00,0.00,-71,218,-14
961,1.00,0.00,-0.00,0.00,-233,73,87
962,1.00,0.00,-0.00,0.00,-322,172,81
963,1.00,0.00,0.00,0.00,-180,156,91
964,1.00,0.00,-0.00,0.00,-57,-13,264
965,1.00,0.00,-0.00,0.00,-63,120,198
966,1.00,0.00,-0.00,0.00,-179,3,298
967,1.00,0.00,0.00,0.00,-163,-33,225
968,1.00,0.00,0.00,0.00,-53,13,195
969,1.00,0.00,-0.00,0.00,-13,-94,398
970,1.00,0.00,-0.00,0.00,-19,43,312
971,1.00,0.00,-0.00,0.00,-102,-117,401
972,1.00,0.00,0.00,0.00,-128,-75,445
973,1.00,0.00,0.00,0.00,-26,-73,365
974,1.00,0.00,-0.00,0.00,61,-177,525
975,1.00,0.00,-0.00,0.00,81,-40,401
976,1.00,0.00,-0.00,0.00,5,-89,367
977,1.00,0.00,-0.00,0.00,-131,-146,376
978,1.00,0.00,-0.00,0.00,9,-7,252
979,1.00,0.00,-0.00,0.00,143,-154,343
980,1.00,0.00,-0.00,0.00,194,-35,186
981,1.00,0.00,-0.00,0.00,215,-148,95
982,1.00,0.00,-0.00,0.00,110,-196,55
983,1.00,0.00,-0.00,0.00,180,-49,-114
984,1.00,0.00,-0.00,0.00,273,-175,62
985,1.00,-0.00,-0.00,0.00,320,-176,56
986,1.00,-0.00,-0.00,0.00,321,-105,-184
987,1.00,-0.00,-0.00,0.00,198,-243,-147
988,1.00,-0.00,-0.00,0.00,212,-100,-310
989,1.00,-0.00,-0.00,0.00,209,-161,-177
990,1.00,-0.00,-0.00,0.00,354,-15,-156
991,1.00,-0.00,-0.00,0.00,156,25,-235
992,1.00,-0.00,-0.00,0.00,-16,-173,-216
993,1.00,-0.00,-0.00,0.00,70,45,-392
994,1.00,-0.00,-0.00,0.00,60,-43,-250
995,1.00,-0.00,-0.00,0.00,81,8,-225
996,1.00,-0.00,-0.00,0.00,14,80,-366
997,1.00,-0.00,-0.00,0.00,-63,-66,-368
998,1.00,-0.00,-0.00,0.00,-97,70,-472
999,1.00,-0.00,-0.00,0.00,-17,87,-388
1000,1.00,-0.00,-0.00,0.00,75,-24,-276
1001,1.00,-0.00,-0.00,0.00,-42,142,-421
1002,1.00,-0.00,-0.00,0.00,-214,35,-247
1003,1.00,-0.00,-0.00,0.00,-320,159,-218
1004,1.00,0.00,-0.00,0.00,-263,155,-160
1005,1.00,0.00,-0.00,0.00,-154,106,-25
1006,1.00,0.00,-0.00,0.00,-160,292,-155
1007,1.00,0.00,-0.00,0.00,-362,149,14
1008,1.00,0.00,-0.00,0.00,-436,180,74
1009,1.00,0.00,-0.00,0.00,-274,279,-62
1010,1.00,0.00,-0.00,0.00,-193,80,214
1011,1.00,0.00,-0.00,0.00,-230,313,140
1012,1.00,0.00,0.00,0.00,-268,176,122
1013,1.00,0.00,0.00,0.00,-336,111,285
1014,1.00,0.00,0.00,0.00,-168,190,86
1015,1.00,0.00,0.00,0.00,-125,0,235
1016,1.00,0.00,0.00,0.00,-55,159,185
1017,1.00,0.00,0.00,0.00,-160,37,281
1018,1.00,0.00,0.00,0.00,-271,-3,307
1019,1.00,0.00,0.00,0.00,-29,70,133
1020,1.00,0.00,0.00,0.00,75,-100,377
1021,1.00,0.00,0.00,0.00,33,60,341
1022,1.00,0.00,0.00,0.00,-79,5,379
1023,1.00,0.00,0.00,0.00,-44,-167,486
1024,1.00,0.00,0.00,0.00,58,50,225
1025,1.00,0.00,0.00,0.00,224,-170,295
1026,1.00,0.00,0.00,0.00,156,-42,302
1027,1.00,0.00,-0.00,0.00,58,-56,259
1028,1.00,0.00,0.00,0.00,76,-248,338
1029,1.00,0.00,0.00,0.00,162,-49,142
1030,1.00,0.00,-0.00,0.00,227,-224,220
1031,1.00,0.00,-0.00,0.00,293,-135,209
1032,1.00,0.00,-0.00,0.00,235,-78,105
1033,1.00,-0.00,-0.00,0.00,140,-277,61
1034,1.00,-0.00,-0.00,0.00,237,-162,-147
1035,1.00,-0.00,-0.00,0.00,307,-192,-32
1036,1.00,-0.00,-0.00,0.00,333,-220,52
1037,1.00,-0.00,-0.00,0.00,202,-101,-49
1038,1.00,-0.00,-0.00,0.00,127,-248,-41
1039,1.00,-0.00,-0.00,0.00,207,-164,-137
1040,1.00,-0.00,-0.00,0.00,211,-117,-59
